issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
1,85,85,t3291,Male,Nonsmoker,NA,0.08234
1,86,86,t3291,Male,Nonsmoker,NA,0.09409
1,87,87,t3291,Male,Nonsmoker,NA,0.10761
1,88,88,t3291,Male,Nonsmoker,NA,0.1229
1,89,89,t3291,Male,Nonsmoker,NA,0.13949
1,90,90,t3291,Male,Nonsmoker,NA,0.15718
1,91,91,t3291,Male,Nonsmoker,NA,0.17535
1,92,92,t3291,Male,Nonsmoker,NA,0.19352
1,93,93,t3291,Male,Nonsmoker,NA,0.21149
1,94,94,t3291,Male,Nonsmoker,NA,0.22836
1,95,95,t3291,Male,Nonsmoker,NA,0.2434
1,96,96,t3291,Male,Nonsmoker,NA,0.26243
1,97,97,t3291,Male,Nonsmoker,NA,0.28269
1,98,98,t3291,Male,Nonsmoker,NA,0.30471
1,99,99,t3291,Male,Nonsmoker,NA,0.328
1,100,100,t3291,Male,Nonsmoker,NA,0.35209
1,101,101,t3291,Male,Nonsmoker,NA,0.37447
1,102,102,t3291,Male,Nonsmoker,NA,0.3968
1,103,103,t3291,Male,Nonsmoker,NA,0.41866
1,104,104,t3291,Male,Nonsmoker,NA,0.43965
1,105,105,t3291,Male,Nonsmoker,NA,0.45936
1,106,106,t3291,Male,Nonsmoker,NA,0.47743
1,107,107,t3291,Male,Nonsmoker,NA,0.50332
1,108,108,t3291,Male,Nonsmoker,NA,0.53061
1,109,109,t3291,Male,Nonsmoker,NA,0.55939
1,110,110,t3291,Male,Nonsmoker,NA,0.58972
1,111,111,t3291,Male,Nonsmoker,NA,0.6217
1,112,112,t3291,Male,Nonsmoker,NA,0.65542
1,113,113,t3291,Male,Nonsmoker,NA,0.69096
1,114,114,t3291,Male,Nonsmoker,NA,0.72843
1,115,115,t3291,Male,Nonsmoker,NA,0.76794
1,116,116,t3291,Male,Nonsmoker,NA,0.80958
1,117,117,t3291,Male,Nonsmoker,NA,0.85348
1,118,118,t3291,Male,Nonsmoker,NA,0.89977
1,119,119,t3291,Male,Nonsmoker,NA,0.94856
1,120,120,t3291,Male,Nonsmoker,NA,1
2,2,1,t3291,Male,Nonsmoker,NA,NA
2,3,2,t3291,Male,Nonsmoker,NA,NA
2,4,3,t3291,Male,Nonsmoker,NA,NA
2,5,4,t3291,Male,Nonsmoker,NA,NA
2,6,5,t3291,Male,Nonsmoker,NA,NA
2,7,6,t3291,Male,Nonsmoker,NA,NA
2,8,7,t3291,Male,Nonsmoker,NA,NA
2,9,8,t3291,Male,Nonsmoker,NA,NA
2,10,9,t3291,Male,Nonsmoker,NA,NA
2,11,10,t3291,Male,Nonsmoker,NA,NA
2,12,11,t3291,Male,Nonsmoker,NA,NA
2,13,12,t3291,Male,Nonsmoker,NA,NA
2,14,13,t3291,Male,Nonsmoker,NA,NA
2,15,14,t3291,Male,Nonsmoker,NA,NA
2,16,15,t3291,Male,Nonsmoker,NA,NA
2,17,16,t3291,Male,Nonsmoker,NA,NA
2,18,17,t3291,Male,Nonsmoker,NA,8.3e-4
2,19,18,t3291,Male,Nonsmoker,NA,8.6e-4
2,20,19,t3291,Male,Nonsmoker,NA,8.9e-4
2,21,20,t3291,Male,Nonsmoker,NA,0.00093000000000000005
2,22,21,t3291,Male,Nonsmoker,NA,8.9e-4
2,23,22,t3291,Male,Nonsmoker,NA,8.6e-4
2,24,23,t3291,Male,Nonsmoker,NA,8.5e-4
2,25,24,t3291,Male,Nonsmoker,NA,8.5e-4
2,26,25,t3291,Male,Nonsmoker,NA,7.2e-4
2,27,26,t3291,Male,Nonsmoker,NA,6.9e-4
2,28,27,t3291,Male,Nonsmoker,NA,6.3e-4
2,29,28,t3291,Male,Nonsmoker,NA,5.8e-4
2,30,29,t3291,Male,Nonsmoker,NA,5.5e-4
2,31,30,t3291,Male,Nonsmoker,NA,5.7e-4
2,32,31,t3291,Male,Nonsmoker,NA,5.9e-4
2,33,32,t3291,Male,Nonsmoker,NA,6.7e-4
2,34,33,t3291,Male,Nonsmoker,NA,7.8e-4
2,35,34,t3291,Male,Nonsmoker,NA,9e-4
2,36,35,t3291,Male,Nonsmoker,NA,0.00105
2,37,36,t3291,Male,Nonsmoker,NA,0.00118
2,38,37,t3291,Male,Nonsmoker,NA,0.0013
2,39,38,t3291,Male,Nonsmoker,NA,0.00137
2,40,39,t3291,Male,Nonsmoker,NA,0.00143
2,41,40,t3291,Male,Nonsmoker,NA,0.00151
2,42,41,t3291,Male,Nonsmoker,NA,0.00161
2,43,42,t3291,Male,Nonsmoker,NA,0.0017
2,44,43,t3291,Male,Nonsmoker,NA,0.00179
2,45,44,t3291,Male,Nonsmoker,NA,0.00183
2,46,45,t3291,Male,Nonsmoker,NA,0.00191
2,47,46,t3291,Male,Nonsmoker,NA,0.00197
2,48,47,t3291,Male,Nonsmoker,NA,0.00205
2,49,48,t3291,Male,Nonsmoker,NA,0.00214
2,50,49,t3291,Male,Nonsmoker,NA,0.00225
2,51,50,t3291,Male,Nonsmoker,NA,0.00242
2,52,51,t3291,Male,Nonsmoker,NA,0.00263
2,53,52,t3291,Male,Nonsmoker,NA,0.00288
2,54,53,t3291,Male,Nonsmoker,NA,0.00314
2,55,54,t3291,Male,Nonsmoker,NA,0.0034
2,56,55,t3291,Male,Nonsmoker,NA,0.00364
2,57,56,t3291,Male,Nonsmoker,NA,0.00387
2,58,57,t3291,Male,Nonsmoker,NA,0.00411
2,59,58,t3291,Male,Nonsmoker,NA,0.00439
2,60,59,t3291,Male,Nonsmoker,NA,0.00474
2,61,60,t3291,Male,Nonsmoker,NA,0.00521
2,62,61,t3291,Male,Nonsmoker,NA,0.00579
2,63,62,t3291,Male,Nonsmoker,NA,0.00644
2,64,63,t3291,Male,Nonsmoker,NA,0.00717
2,65,64,t3291,Male,Nonsmoker,NA,0.00796
2,66,65,t3291,Male,Nonsmoker,NA,0.00881
2,67,66,t3291,Male,Nonsmoker,NA,0.00972
2,68,67,t3291,Male,Nonsmoker,NA,0.01073
2,69,68,t3291,Male,Nonsmoker,NA,0.01187
2,70,69,t3291,Male,Nonsmoker,NA,0.01321
2,71,70,t3291,Male,Nonsmoker,NA,0.0148
2,72,71,t3291,Male,Nonsmoker,NA,0.0167
2,73,72,t3291,Male,Nonsmoker,NA,0.01891
2,74,73,t3291,Male,Nonsmoker,NA,0.02143
2,75,74,t3291,Male,Nonsmoker,NA,0.02424
2,76,75,t3291,Male,Nonsmoker,NA,0.02732
2,77,76,t3291,Male,Nonsmoker,NA,0.03071
2,78,77,t3291,Male,Nonsmoker,NA,0.03446
2,79,78,t3291,Male,Nonsmoker,NA,0.03874
2,80,79,t3291,Male,Nonsmoker,NA,0.04368
2,81,80,t3291,Male,Nonsmoker,NA,0.04946
2,82,81,t3291,Male,Nonsmoker,NA,0.05593
2,83,82,t3291,Male,Nonsmoker,NA,0.06346
2,84,83,t3291,Male,Nonsmoker,NA,0.07219
2,85,84,t3291,Male,Nonsmoker,NA,0.08234
2,86,85,t3291,Male,Nonsmoker,NA,0.09409
2,87,86,t3291,Male,Nonsmoker,NA,0.10761
2,88,87,t3291,Male,Nonsmoker,NA,0.1229
2,89,88,t3291,Male,Nonsmoker,NA,0.13949
2,90,89,t3291,Male,Nonsmoker,NA,0.15718
2,91,90,t3291,Male,Nonsmoker,NA,0.17535
2,92,91,t3291,Male,Nonsmoker,NA,0.19352
2,93,92,t3291,Male,Nonsmoker,NA,0.21149
2,94,93,t3291,Male,Nonsmoker,NA,0.22836
2,95,94,t3291,Male,Nonsmoker,NA,0.2434
2,96,95,t3291,Male,Nonsmoker,NA,0.26243
2,97,96,t3291,Male,Nonsmoker,NA,0.28269
2,98,97,t3291,Male,Nonsmoker,NA,0.30471
2,99,98,t3291,Male,Nonsmoker,NA,0.328
2,100,99,t3291,Male,Nonsmoker,NA,0.35209
2,101,100,t3291,Male,Nonsmoker,NA,0.37447
2,102,101,t3291,Male,Nonsmoker,NA,0.3968
2,103,102,t3291,Male,Nonsmoker,NA,0.41866
2,104,103,t3291,Male,Nonsmoker,NA,0.43965
2,105,104,t3291,Male,Nonsmoker,NA,0.45936
2,106,105,t3291,Male,Nonsmoker,NA,0.47743
2,107,106,t3291,Male,Nonsmoker,NA,0.50332
2,108,107,t3291,Male,Nonsmoker,NA,0.53061
2,109,108,t3291,Male,Nonsmoker,NA,0.55939
2,110,109,t3291,Male,Nonsmoker,NA,0.58972
2,111,110,t3291,Male,Nonsmoker,NA,0.6217
2,112,111,t3291,Male,Nonsmoker,NA,0.65542
2,113,112,t3291,Male,Nonsmoker,NA,0.69096
2,114,113,t3291,Male,Nonsmoker,NA,0.72843
2,115,114,t3291,Male,Nonsmoker,NA,0.76794
2,116,115,t3291,Male,Nonsmoker,NA,0.80958
2,117,116,t3291,Male,Nonsmoker,NA,0.85348
2,118,117,t3291,Male,Nonsmoker,NA,0.89977
2,119,118,t3291,Male,Nonsmoker,NA,0.94856
2,120,119,t3291,Male,Nonsmoker,NA,1
3,3,1,t3291,Male,Nonsmoker,NA,NA
3,4,2,t3291,Male,Nonsmoker,NA,NA
3,5,3,t3291,Male,Nonsmoker,NA,NA
3,6,4,t3291,Male,Nonsmoker,NA,NA
3,7,5,t3291,Male,Nonsmoker,NA,NA
3,8,6,t3291,Male,Nonsmoker,NA,NA
3,9,7,t3291,Male,Nonsmoker,NA,NA
3,10,8,t3291,Male,Nonsmoker,NA,NA
3,11,9,t3291,Male,Nonsmoker,NA,NA
3,12,10,t3291,Male,Nonsmoker,NA,NA
3,13,11,t3291,Male,Nonsmoker,NA,NA
3,14,12,t3291,Male,Nonsmoker,NA,NA
3,15,13,t3291,Male,Nonsmoker,NA,NA
3,16,14,t3291,Male,Nonsmoker,NA,NA
3,17,15,t3291,Male,Nonsmoker,NA,NA
3,18,16,t3291,Male,Nonsmoker,NA,8.3e-4
3,19,17,t3291,Male,Nonsmoker,NA,8.6e-4
3,20,18,t3291,Male,Nonsmoker,NA,8.9e-4
3,21,19,t3291,Male,Nonsmoker,NA,0.00093000000000000005
3,22,20,t3291,Male,Nonsmoker,NA,8.9e-4
3,23,21,t3291,Male,Nonsmoker,NA,8.6e-4
3,24,22,t3291,Male,Nonsmoker,NA,8.5e-4
3,25,23,t3291,Male,Nonsmoker,NA,8.5e-4
3,26,24,t3291,Male,Nonsmoker,NA,7.2e-4
3,27,25,t3291,Male,Nonsmoker,NA,6.9e-4
3,28,26,t3291,Male,Nonsmoker,NA,6.3e-4
3,29,27,t3291,Male,Nonsmoker,NA,5.8e-4
3,30,28,t3291,Male,Nonsmoker,NA,5.5e-4
3,31,29,t3291,Male,Nonsmoker,NA,5.7e-4
3,32,30,t3291,Male,Nonsmoker,NA,5.9e-4
3,33,31,t3291,Male,Nonsmoker,NA,6.7e-4
3,34,32,t3291,Male,Nonsmoker,NA,7.8e-4
3,35,33,t3291,Male,Nonsmoker,NA,9e-4
3,36,34,t3291,Male,Nonsmoker,NA,0.00105
3,37,35,t3291,Male,Nonsmoker,NA,0.00118
3,38,36,t3291,Male,Nonsmoker,NA,0.0013
3,39,37,t3291,Male,Nonsmoker,NA,0.00137
3,40,38,t3291,Male,Nonsmoker,NA,0.00143
3,41,39,t3291,Male,Nonsmoker,NA,0.00151
3,42,40,t3291,Male,Nonsmoker,NA,0.00161
3,43,41,t3291,Male,Nonsmoker,NA,0.0017
3,44,42,t3291,Male,Nonsmoker,NA,0.00179
3,45,43,t3291,Male,Nonsmoker,NA,0.00183
3,46,44,t3291,Male,Nonsmoker,NA,0.00191
3,47,45,t3291,Male,Nonsmoker,NA,0.00197
3,48,46,t3291,Male,Nonsmoker,NA,0.00205
3,49,47,t3291,Male,Nonsmoker,NA,0.00214
3,50,48,t3291,Male,Nonsmoker,NA,0.00225
3,51,49,t3291,Male,Nonsmoker,NA,0.00242
3,52,50,t3291,Male,Nonsmoker,NA,0.00263
3,53,51,t3291,Male,Nonsmoker,NA,0.00288
3,54,52,t3291,Male,Nonsmoker,NA,0.00314
3,55,53,t3291,Male,Nonsmoker,NA,0.0034
3,56,54,t3291,Male,Nonsmoker,NA,0.00364
3,57,55,t3291,Male,Nonsmoker,NA,0.00387
3,58,56,t3291,Male,Nonsmoker,NA,0.00411
3,59,57,t3291,Male,Nonsmoker,NA,0.00439
3,60,58,t3291,Male,Nonsmoker,NA,0.00474
3,61,59,t3291,Male,Nonsmoker,NA,0.00521
3,62,60,t3291,Male,Nonsmoker,NA,0.00579
3,63,61,t3291,Male,Nonsmoker,NA,0.00644
3,64,62,t3291,Male,Nonsmoker,NA,0.00717
3,65,63,t3291,Male,Nonsmoker,NA,0.00796
3,66,64,t3291,Male,Nonsmoker,NA,0.00881
3,67,65,t3291,Male,Nonsmoker,NA,0.00972
3,68,66,t3291,Male,Nonsmoker,NA,0.01073
3,69,67,t3291,Male,Nonsmoker,NA,0.01187
3,70,68,t3291,Male,Nonsmoker,NA,0.01321
3,71,69,t3291,Male,Nonsmoker,NA,0.0148
3,72,70,t3291,Male,Nonsmoker,NA,0.0167
3,73,71,t3291,Male,Nonsmoker,NA,0.01891
3,74,72,t3291,Male,Nonsmoker,NA,0.02143
3,75,73,t3291,Male,Nonsmoker,NA,0.02424
3,76,74,t3291,Male,Nonsmoker,NA,0.02732
3,77,75,t3291,Male,Nonsmoker,NA,0.03071
3,78,76,t3291,Male,Nonsmoker,NA,0.03446
3,79,77,t3291,Male,Nonsmoker,NA,0.03874
3,80,78,t3291,Male,Nonsmoker,NA,0.04368
3,81,79,t3291,Male,Nonsmoker,NA,0.04946
3,82,80,t3291,Male,Nonsmoker,NA,0.05593
3,83,81,t3291,Male,Nonsmoker,NA,0.06346
3,84,82,t3291,Male,Nonsmoker,NA,0.07219
3,85,83,t3291,Male,Nonsmoker,NA,0.08234
3,86,84,t3291,Male,Nonsmoker,NA,0.09409
3,87,85,t3291,Male,Nonsmoker,NA,0.10761
3,88,86,t3291,Male,Nonsmoker,NA,0.1229
3,89,87,t3291,Male,Nonsmoker,NA,0.13949
3,90,88,t3291,Male,Nonsmoker,NA,0.15718
3,91,89,t3291,Male,Nonsmoker,NA,0.17535
3,92,90,t3291,Male,Nonsmoker,NA,0.19352
3,93,91,t3291,Male,Nonsmoker,NA,0.21149
3,94,92,t3291,Male,Nonsmoker,NA,0.22836
3,95,93,t3291,Male,Nonsmoker,NA,0.2434
3,96,94,t3291,Male,Nonsmoker,NA,0.26243
3,97,95,t3291,Male,Nonsmoker,NA,0.28269
3,98,96,t3291,Male,Nonsmoker,NA,0.30471
3,99,97,t3291,Male,Nonsmoker,NA,0.328
3,100,98,t3291,Male,Nonsmoker,NA,0.35209
3,101,99,t3291,Male,Nonsmoker,NA,0.37447
3,102,100,t3291,Male,Nonsmoker,NA,0.3968
3,103,101,t3291,Male,Nonsmoker,NA,0.41866
3,104,102,t3291,Male,Nonsmoker,NA,0.43965
3,105,103,t3291,Male,Nonsmoker,NA,0.45936
3,106,104,t3291,Male,Nonsmoker,NA,0.47743
3,107,105,t3291,Male,Nonsmoker,NA,0.50332
3,108,106,t3291,Male,Nonsmoker,NA,0.53061
3,109,107,t3291,Male,Nonsmoker,NA,0.55939
3,110,108,t3291,Male,Nonsmoker,NA,0.58972
3,111,109,t3291,Male,Nonsmoker,NA,0.6217
3,112,110,t3291,Male,Nonsmoker,NA,0.65542
3,113,111,t3291,Male,Nonsmoker,NA,0.69096
3,114,112,t3291,Male,Nonsmoker,NA,0.72843
3,115,113,t3291,Male,Nonsmoker,NA,0.76794
3,116,114,t3291,Male,Nonsmoker,NA,0.80958
3,117,115,t3291,Male,Nonsmoker,NA,0.85348
3,118,116,t3291,Male,Nonsmoker,NA,0.89977
3,119,117,t3291,Male,Nonsmoker,NA,0.94856
3,120,118,t3291,Male,Nonsmoker,NA,1
4,4,1,t3291,Male,Nonsmoker,NA,NA
