issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
2,2,1,t3269,Male,Non-Smoker,NA,NA
2,3,2,t3269,Male,Non-Smoker,NA,NA
2,4,3,t3269,Male,Non-Smoker,NA,NA
2,5,4,t3269,Male,Non-Smoker,NA,NA
2,6,5,t3269,Male,Non-Smoker,NA,NA
2,7,6,t3269,Male,Non-Smoker,NA,NA
2,8,7,t3269,Male,Non-Smoker,NA,NA
2,9,8,t3269,Male,Non-Smoker,NA,NA
2,10,9,t3269,Male,Non-Smoker,NA,NA
2,11,10,t3269,Male,Non-Smoker,NA,NA
2,12,11,t3269,Male,Non-Smoker,NA,NA
2,13,12,t3269,Male,Non-Smoker,NA,NA
2,14,13,t3269,Male,Non-Smoker,NA,NA
2,15,14,t3269,Male,Non-Smoker,NA,NA
2,16,15,t3269,Male,Non-Smoker,NA,NA
2,17,16,t3269,Male,Non-Smoker,NA,NA
2,18,17,t3269,Male,Non-Smoker,NA,6.6e-4
2,19,18,t3269,Male,Non-Smoker,NA,6.9e-4
2,20,19,t3269,Male,Non-Smoker,NA,7.1e-4
2,21,20,t3269,Male,Non-Smoker,NA,7.1e-4
2,22,21,t3269,Male,Non-Smoker,NA,6.9e-4
2,23,22,t3269,Male,Non-Smoker,NA,6.9e-4
2,24,23,t3269,Male,Non-Smoker,NA,6.8e-4
2,25,24,t3269,Male,Non-Smoker,NA,6.6e-4
2,26,25,t3269,Male,Non-Smoker,NA,5.7e-4
2,27,26,t3269,Male,Non-Smoker,NA,5.2e-4
2,28,27,t3269,Male,Non-Smoker,NA,5e-4
2,29,28,t3269,Male,Non-Smoker,NA,4.7e-4
2,30,29,t3269,Male,Non-Smoker,NA,4.6e-4
2,31,30,t3269,Male,Non-Smoker,NA,4.9e-4
2,32,31,t3269,Male,Non-Smoker,NA,5.2e-4
2,33,32,t3269,Male,Non-Smoker,NA,5.8e-4
2,34,33,t3269,Male,Non-Smoker,NA,6.6e-4
2,35,34,t3269,Male,Non-Smoker,NA,7.7e-4
2,36,35,t3269,Male,Non-Smoker,NA,8.9e-4
2,37,36,t3269,Male,Non-Smoker,NA,0.00101
2,38,37,t3269,Male,Non-Smoker,NA,0.00111
2,39,38,t3269,Male,Non-Smoker,NA,0.00117
2,40,39,t3269,Male,Non-Smoker,NA,0.00124
2,41,40,t3269,Male,Non-Smoker,NA,0.00131
2,42,41,t3269,Male,Non-Smoker,NA,0.0014
2,43,42,t3269,Male,Non-Smoker,NA,0.00148
2,44,43,t3269,Male,Non-Smoker,NA,0.00154
2,45,44,t3269,Male,Non-Smoker,NA,0.00159
2,46,45,t3269,Male,Non-Smoker,NA,0.00165
2,47,46,t3269,Male,Non-Smoker,NA,0.00171
2,48,47,t3269,Male,Non-Smoker,NA,0.00179
2,49,48,t3269,Male,Non-Smoker,NA,0.00188
2,50,49,t3269,Male,Non-Smoker,NA,0.00199
2,51,50,t3269,Male,Non-Smoker,NA,0.00216
2,52,51,t3269,Male,Non-Smoker,NA,0.00236
2,53,52,t3269,Male,Non-Smoker,NA,0.00258
2,54,53,t3269,Male,Non-Smoker,NA,0.0028
2,55,54,t3269,Male,Non-Smoker,NA,0.00302
2,56,55,t3269,Male,Non-Smoker,NA,0.00322
