table,gender,issue_age,duration,q_sel
t3361,Male,66,23,0.11386
t3361,Male,66,24,0.12818
t3361,Male,66,25,0.14327
t3361,Male,67,1,0.0026
t3361,Male,67,2,0.00459
t3361,Male,67,3,0.00626
t3361,Male,67,4,0.0081
t3361,Male,67,5,0.00983
t3361,Male,67,6,0.01102
t3361,Male,67,7,0.01262
t3361,Male,67,8,0.01466
t3361,Male,67,9,0.01714
t3361,Male,67,10,0.01989
t3361,Male,67,11,0.02295
t3361,Male,67,12,0.02601
t3361,Male,67,13,0.02979
t3361,Male,67,14,0.03527
t3361,Male,67,15,0.0412
t3361,Male,67,16,0.04841
t3361,Male,67,17,0.05786
t3361,Male,67,18,0.06735
t3361,Male,67,19,0.07773
t3361,Male,67,20,0.08825
t3361,Male,67,21,0.1002
t3361,Male,67,22,0.11359
t3361,Male,67,23,0.12794
t3361,Male,67,24,0.14307
t3361,Male,67,25,0.15844
t3361,Male,68,1,0.00276
t3361,Male,68,2,0.00488
t3361,Male,68,3,0.00677
t3361,Male,68,4,0.00885
t3361,Male,68,5,0.01057
t3361,Male,68,6,0.01203
t3361,Male,68,7,0.01378
t3361,Male,68,8,0.01603
t3361,Male,68,9,0.01881
t3361,Male,68,10,0.02207
t3361,Male,68,11,0.02538
t3361,Male,68,12,0.02918
t3361,Male,68,13,0.03398
t3361,Male,68,14,0.0392
t3361,Male,68,15,0.04571
t3361,Male,68,16,0.05441
t3361,Male,68,17,0.06537
t3361,Male,68,18,0.07613
t3361,Male,68,19,0.08788
t3361,Male,68,20,0.09986
t3361,Male,68,21,0.11327
t3361,Male,68,22,0.12764
t3361,Male,68,23,0.14281
t3361,Male,68,24,0.15822
t3361,Male,68,25,0.17345
t3361,Male,69,1,0.00296
t3361,Male,69,2,0.0052
t3361,Male,69,3,0.00735
t3361,Male,69,4,0.00971
t3361,Male,69,5,0.01155
t3361,Male,69,6,0.01313
t3361,Male,69,7,0.01502
t3361,Male,69,8,0.01753
t3361,Male,69,9,0.02096
t3361,Male,69,10,0.0245
t3361,Male,69,11,0.02853
t3361,Male,69,12,0.03324
t3361,Male,69,13,0.03829
t3361,Male,69,14,0.0445
t3361,Male,69,15,0.0521
t3361,Male,69,16,0.06196
t3361,Male,69,17,0.07394
t3361,Male,69,18,0.08613
t3361,Male,69,19,0.09947
t3361,Male,69,20,0.11291
t3361,Male,69,21,0.12732
t3361,Male,69,22,0.14251
t3361,Male,69,23,0.15797
t3361,Male,69,24,0.17324
t3361,Male,69,25,0.18822
t3361,Male,70,1,0.00315
t3361,Male,70,2,0.00547
t3361,Male,70,3,0.0079
t3361,Male,70,4,0.01053
t3361,Male,70,5,0.01244
t3361,Male,70,6,0.01409
t3361,Male,70,7,0.01622
t3361,Male,70,8,0.01957
t3361,Male,70,9,0.02307
t3361,Male,70,10,0.02711
t3361,Male,70,11,0.03239
t3361,Male,70,12,0.03735
t3361,Male,70,13,0.04358
t3361,Male,70,14,0.05087
t3361,Male,70,15,0.06078
t3361,Male,70,16,0.07135
t3361,Male,70,17,0.08522
t3361,Male,70,18,0.09904
t3361,Male,70,19,0.1125
t3361,Male,70,20,0.12694
t3361,Male,70,21,0.14218
t3361,Male,70,22,0.15767
t3361,Male,70,23,0.17299
t3361,Male,70,24,0.18802
t3361,Male,70,25,0.202
t3361,Male,71,1,0.00335
t3361,Male,71,2,0.00572
t3361,Male,71,3,0.00845
t3361,Male,71,4,0.01135
t3361,Male,71,5,0.01323
t3361,Male,71,6,0.01512
t3361,Male,71,7,0.01792
t3361,Male,71,8,0.02147
t3361,Male,71,9,0.02527
t3361,Male,71,10,0.03003
t3361,Male,71,11,0.03639
t3361,Male,71,12,0.04288
t3361,Male,71,13,0.04954
t3361,Male,71,14,0.0591
t3361,Male,71,15,0.06824
t3361,Male,71,16,0.08123
t3361,Male,71,17,0.09691
t3361,Male,71,18,0.11206
t3361,Male,71,19,0.12653
t3361,Male,71,20,0.14181
t3361,Male,71,21,0.15735
t3361,Male,71,22,0.17272
t3361,Male,71,23,0.1878
t3361,Male,71,24,0.20183
t3361,Male,71,25,0.2142
t3361,Male,72,1,0.00357
t3361,Male,72,2,0.00598
t3361,Male,72,3,0.00902
t3361,Male,72,4,0.01219
t3361,Male,72,5,0.01413
t3361,Male,72,6,0.01668
t3361,Male,72,7,0.01974
t3361,Male,72,8,0.02343
t3361,Male,72,9,0.02812
t3361,Male,72,10,0.03412
t3361,Male,72,11,0.04169
t3361,Male,72,12,0.04876
t3361,Male,72,13,0.05759
t3361,Male,72,14,0.06672
t3361,Male,72,15,0.07722
t3361,Male,72,16,0.09273
t3361,Male,72,17,0.10982
t3361,Male,72,18,0.1261
t3361,Male,72,19,0.14142
t3361,Male,72,20,0.15701
t3361,Male,72,21,0.17243
t3361,Male,72,22,0.18757
t3361,Male,72,23,0.20165
t3361,Male,72,24,0.21407
t3361,Male,72,25,0.23002
t3361,Male,73,1,0.00383
t3361,Male,73,2,0.00631
t3361,Male,73,3,0.00968
t3361,Male,73,4,0.01314
t3361,Male,73,5,0.01559
t3361,Male,73,6,0.01836
t3361,Male,73,7,0.02173
t3361,Male,73,8,0.02583
t3361,Male,73,9,0.03167
t3361,Male,73,10,0.03866
t3361,Male,73,11,0.04788
t3361,Male,73,12,0.05668
t3361,Male,73,13,0.06555
t3361,Male,73,14,0.0757
t3361,Male,73,15,0.09131
t3361,Male,73,16,0.10873
t3361,Male,73,17,0.12563
t3361,Male,73,18,0.14099
t3361,Male,73,19,0.15663
t3361,Male,73,20,0.17212
t3361,Male,73,21,0.18731
t3361,Male,73,22,0.20145
t3361,Male,73,23,0.21393
t3361,Male,73,24,0.22992
t3361,Male,73,25,0.24703
t3361,Male,74,1,0.00417
t3361,Male,74,2,0.0068
t3361,Male,74,3,0.01056
t3361,Male,74,4,0.01436
t3361,Male,74,5,0.01718
t3361,Male,74,6,0.02038
t3361,Male,74,7,0.02424
t3361,Male,74,8,0.02904
t3361,Male,74,9,0.03583
t3361,Male,74,10,0.04436
t3361,Male,74,11,0.05589
t3361,Male,74,12,0.06456
t3361,Male,74,13,0.0745
t3361,Male,74,14,0.0885
t3361,Male,74,15,0.1048
t3361,Male,74,16,0.12373
t3361,Male,74,17,0.14054
t3361,Male,74,18,0.15624
t3361,Male,74,19,0.17178
t3361,Male,74,20,0.18703
t3361,Male,74,21,0.20123
t3361,Male,74,22,0.21377
t3361,Male,74,23,0.22981
t3361,Male,74,24,0.24696
t3361,Male,74,25,0.26572
t3361,Male,75,1,0.0045
t3361,Male,75,2,0.00734
t3361,Male,75,3,0.01151
t3361,Male,75,4,0.01571
t3361,Male,75,5,0.01892
t3361,Male,75,6,0.02265
t3361,Male,75,7,0.02704
t3361,Male,75,8,0.03259
t3361,Male,75,9,0.04108
t3361,Male,75,10,0.05102
t3361,Male,75,11,0.06394
t3361,Male,75,12,0.07384
t3361,Male,75,13,0.0868
t3361,Male,75,14,0.10297
t3361,Male,75,15,0.12099
t3361,Male,75,16,0.14007
t3361,Male,75,17,0.15582
t3361,Male,75,18,0.17142
t3361,Male,75,19,0.18674
t3361,Male,75,20,0.201
t3361,Male,75,21,0.2136
t3361,Male,75,22,0.2297
t3361,Male,75,23,0.24689
t3361,Male,75,24,0.26569
t3361,Male,75,25,0.28574
t3361,Male,76,1,0.0049
t3361,Male,76,2,0.00796
t3361,Male,76,3,0.01266
t3361,Male,76,4,0.01758
t3361,Male,76,5,0.02126
t3361,Male,76,6,0.0256
t3361,Male,76,7,0.03081
t3361,Male,76,8,0.0378
t3361,Male,76,9,0.04753
t3361,Male,76,10,0.05854
t3361,Male,76,11,0.07297
t3361,Male,76,12,0.08542
t3361,Male,76,13,0.10174
t3361,Male,76,14,0.1197
t3361,Male,76,15,0.13971
t3361,Male,76,16,0.1555
t3361,Male,76,17,0.17114
t3361,Male,76,18,0.1865
t3361,Male,76,19,0.20081
t3361,Male,76,20,0.21346
t3361,Male,76,21,0.22959
t3361,Male,76,22,0.24682
t3361,Male,76,23,0.26565
t3361,Male,76,24,0.28572
t3361,Male,76,25,0.3067
t3361,Male,77,1,0.00515
t3361,Male,77,2,0.00835
t3361,Male,77,3,0.01337
t3361,Male,77,4,0.01886
t3361,Male,77,5,0.02325
t3361,Male,77,6,0.02806
t3361,Male,77,7,0.03428
t3361,Male,77,8,0.0437
t3361,Male,77,9,0.05454
t3361,Male,77,10,0.06675
t3361,Male,77,11,0.08392
t3361,Male,77,12,0.09999
t3361,Male,77,13,0.11857
t3361,Male,77,14,0.13936
t3361,Male,77,15,0.15518
t3361,Male,77,16,0.17086
t3361,Male,77,17,0.18626
t3361,Male,77,18,0.20062
t3361,Male,77,19,0.21331
t3361,Male,77,20,0.22949
t3361,Male,77,21,0.24676
t3361,Male,77,22,0.26561
t3361,Male,77,23,0.28571
t3361,Male,77,24,0.3067
t3361,Male,77,25,0.32825
t3361,Male,78,1,0.00546
t3361,Male,78,2,0.00883
t3361,Male,78,3,0.01426
t3361,Male,78,4,0.0204
t3361,Male,78,5,0.02522
t3361,Male,78,6,0.03132
t3361,Male,78,7,0.03845
t3361,Male,78,8,0.05015
t3361,Male,78,9,0.06228
t3361,Male,78,10,0.07619
t3361,Male,78,11,0.09741
t3361,Male,78,12,0.11632
t3361,Male,78,13,0.13768
t3361,Male,78,14,0.15486
t3361,Male,78,15,0.17058
t3361,Male,78,16,0.18603
t3361,Male,78,17,0.20043
t3361,Male,78,18,0.21317
t3361,Male,78,19,0.22938
t3361,Male,78,20,0.24669
t3361,Male,78,21,0.26558
t3361,Male,78,22,0.2857
t3361,Male,78,23,0.3067
t3361,Male,78,24,0.32825
t3361,Male,78,25,0.35002
t3361,Male,79,1,0.00574
t3361,Male,79,2,0.00928
t3361,Male,79,3,0.01519
t3361,Male,79,4,0.02189
t3361,Male,79,5,0.02764
t3361,Male,79,6,0.03426
t3361,Male,79,7,0.04284
t3361,Male,79,8,0.05565
t3361,Male,79,9,0.06928
t3361,Male,79,10,0.08643
t3361,Male,79,11,0.11133
t3361,Male,79,12,0.13404
t3361,Male,79,13,0.15454
t3361,Male,79,14,0.1703
t3361,Male,79,15,0.18579
t3361,Male,79,16,0.20024
t3361,Male,79,17,0.21302
t3361,Male,79,18,0.22928
t3361,Male,79,19,0.24662
t3361,Male,79,20,0.26554
t3361,Male,79,21,0.28569
t3361,Male,79,22,0.3067
t3361,Male,79,23,0.32825
t3361,Male,79,24,0.35002
t3361,Male,79,25,0.37165
t3361,Male,80,1,0.00603
t3361,Male,80,2,0.00979
t3361,Male,80,3,0.01618
t3361,Male,80,4,0.02371
t3361,Male,80,5,0.02999
t3361,Male,80,6,0.03723
t3361,Male,80,7,0.04758
t3361,Male,80,8,0.06111
t3361,Male,80,9,0.07674
t3361,Male,80,10,0.09797
t3361,Male,80,11,0.12883
t3361,Male,80,12,0.15422
t3361,Male,80,13,0.17001
t3361,Male,80,14,0.18555
t3361,Male,80,15,0.20005
t3361,Male,80,16,0.21288
t3361,Male,80,17,0.22918
t3361,Male,80,18,0.24655
t3361,Male,80,19,0.26551
t3361,Male,80,20,0.28567
t3361,Male,80,21,0.3067
t3361,Male,80,22,0.32825
t3361,Male,80,23,0.35002
t3361,Male,80,24,0.37165
t3361,Male,80,25,0.39279
t3361,Male,81,1,0.00655
t3361,Male,81,2,0.01067
t3361,Male,81,3,0.01808
t3361,Male,81,4,0.02659
t3361,Male,81,5,0.03368
t3361,Male,81,6,0.04232
t3361,Male,81,7,0.05456
t3361,Male,81,8,0.06918
t3361,Male,81,9,0.08934
t3361,Male,81,10,0.1157
t3361,Male,81,11,0.14691
t3361,Male,81,12,0.16973
t3361,Male,81,13,0.18531
t3361,Male,81,14,0.19986
t3361,Male,81,15,0.21273
t3361,Male,81,16,0.22907
t3361,Male,81,17,0.24649
t3361,Male,81,18,0.26547
t3361,Male,81,19,0.28566
t3361,Male,81,20,0.3067
t3361,Male,81,21,0.32825
t3361,Male,81,22,0.35002
t3361,Male,81,23,0.37165
t3361,Male,81,24,0.39279
t3361,Male,81,25,0.41305
t3361,Male,82,1,0.0072
t3361,Male,82,2,0.01183
t3361,Male,82,3,0.02041
t3361,Male,82,4,0.03016
t3361,Male,82,5,0.03838
t3361,Male,82,6,0.04811
t3361,Male,82,7,0.06297
t3361,Male,82,8,0.08202
t3361,Male,82,9,0.10642
t3361,Male,82,10,0.1408
t3361,Male,82,11,0.16945
t3361,Male,82,12,0.18508
t3361,Male,82,13,0.19966
t3361,Male,82,14,0.21259
t3361,Male,82,15,0.22897
t3361,Male,82,16,0.24642
t3361,Male,82,17,0.26543
t3361,Male,82,18,0.28565
t3361,Male,82,19,0.3067
t3361,Male,82,20,0.32825
t3361,Male,82,21,0.35002
t3361,Male,82,22,0.37165
t3361,Male,82,23,0.39279
t3361,Male,82,24,0.41305
t3361,Male,82,25,0.43208
t3361,Male,83,1,0.0082
t3361,Male,83,2,0.01356
t3361,Male,83,3,0.02386
t3361,Male,83,4,0.03518
t3361,Male,83,5,0.04523
t3361,Male,83,6,0.0571
t3361,Male,83,7,0.07529
t3361,Male,83,8,0.10062
t3361,Male,83,9,0.13416
t3361,Male,83,10,0.16917
t3361,Male,83,11,0.18484
t3361,Male,83,12,0.19947
t3361,Male,83,13,0.21244
t3361,Male,83,14,0.22887
t3361,Male,83,15,0.24635
t3361,Male,83,16,0.2654
t3361,Male,83,17,0.28563
t3361,Male,83,18,0.3067
t3361,Male,83,19,0.32825
t3361,Male,83,20,0.35002
t3361,Male,83,21,0.37165
t3361,Male,83,22,0.39279
t3361,Male,83,23,0.41305
t3361,Male,83,24,0.43208
t3361,Male,83,25,0.44951
t3361,Male,84,1,0.00951
t3361,Male,84,2,0.01605
t3361,Male,84,3,0.02907
t3361,Male,84,4,0.04312
t3361,Male,84,5,0.05571
t3361,Male,84,6,0.07153
t3361,Male,84,7,0.09518
t3361,Male,84,8,0.13158
t3361,Male,84,9,0.16917
t3361,Male,84,10,0.1846
t3361,Male,84,11,0.19928
t3361,Male,84,12,0.2123
t3361,Male,84,13,0.22876
t3361,Male,84,14,0.24629
t3361,Male,84,15,0.26536
t3361,Male,84,16,0.28562
t3361,Male,84,17,0.3067
t3361,Male,84,18,0.32825
t3361,Male,84,19,0.35002
t3361,Male,84,20,0.37165
t3361,Male,84,21,0.39279
t3361,Male,84,22,0.41305
t3361,Male,84,23,0.43208
t3361,Male,84,24,0.44951
t3361,Male,84,25,0.46498
t3361,Male,85,1,0.01108
t3361,Male,85,2,0.01895
t3361,Male,85,3,0.03502
t3361,Male,85,4,0.05198
t3361,Male,85,5,0.06826
t3361,Male,85,6,0.08968
t3361,Male,85,7,0.12202
t3361,Male,85,8,0.15579
t3361,Male,85,9,0.1846
t3361,Male,85,10,0.19909
t3361,Male,85,11,0.21215
t3361,Male,85,12,0.22866
t3361,Male,85,13,0.24622
t3361,Male,85,14,0.26533
t3361,Male,85,15,0.28561
t3361,Male,85,16,0.3067
t3361,Male,85,17,0.32825
t3361,Male,85,18,0.35002
t3361,Male,85,19,0.37165
t3361,Male,85,20,0.39279
t3361,Male,85,21,0.41305
t3361,Male,85,22,0.43208
t3361,Male,85,23,0.44951
t3361,Male,85,24,0.46498
t3361,Male,85,25,0.47812
t3361,Male,86,1,0.01311
t3361,Male,86,2,0.02276
t3361,Male,86,3,0.04305
t3361,Male,86,4,0.06453
t3361,Male,86,5,0.08655
t3361,Male,86,6,0.11693
t3361,Male,86,7,0.15146
t3361,Male,86,8,0.1846
t3361,Male,86,9,0.19909
t3361,Male,86,10,0.21201
t3361,Male,86,11,0.22855
t3361,Male,86,12,0.24615
t3361,Male,86,13,0.26529
t3361,Male,86,14,0.28559
t3361,Male,86,15,0.3067
t3361,Male,86,16,0.32825
t3361,Male,86,17,0.35002
t3361,Male,86,18,0.37165
t3361,Male,86,19,0.39279
t3361,Male,86,20,0.41305
t3361,Male,86,21,0.43208
t3361,Male,86,22,0.44951
t3361,Male,86,23,0.46498
t3361,Male,86,24,0.47812
t3361,Male,86,25,0.48857
t3361,Male,87,1,0.01547
t3361,Male,87,2,0.02734
t3361,Male,87,3,0.05282
t3361,Male,87,4,0.08067
t3361,Male,87,5,0.11177
t3361,Male,87,6,0.14684
t3361,Male,87,7,0.1846
t3361,Male,87,8,0.19909
t3361,Male,87,9,0.21201
t3361,Male,87,10,0.22845
t3361,Male,87,11,0.24609
t3361,Male,87,12,0.26525
t3361,Male,87,13,0.28558
t3361,Male,87,14,0.3067
t3361,Male,87,15,0.32825
t3361,Male,87,16,0.35002
t3361,Male,87,17,0.37165
t3361,Male,87,18,0.39279
t3361,Male,87,19,0.41305
t3361,Male,87,20,0.43208
t3361,Male,87,21,0.44951
t3361,Male,87,22,0.46498
t3361,Male,87,23,0.47812
t3361,Male,87,24,0.48857
t3361,Male,87,25,0.49595
t3361,Male,88,1,0.01787
t3361,Male,88,2,0.03242
t3361,Male,88,3,0.06394
t3361,Male,88,4,0.10051
t3361,Male,88,5,0.13949
t3361,Male,88,6,0.1846
t3361,Male,88,7,0.19909
t3361,Male,88,8,0.21201
t3361,Male,88,9,0.22845
t3361,Male,88,10,0.24602
t3361,Male,88,11,0.26522
t3361,Male,88,12,0.28557
t3361,Male,88,13,0.3067
t3361,Male,88,14,0.32825
t3361,Male,88,15,0.35002
t3361,Male,88,16,0.37165
t3361,Male,88,17,0.39279
t3361,Male,88,18,0.41305
t3361,Male,88,19,0.43208
t3361,Male,88,20,0.44951
t3361,Male,88,21,0.46498
t3361,Male,88,22,0.47812
t3361,Male,88,23,0.48857
t3361,Male,88,24,0.49595
t3361,Male,88,25,0.5
t3361,Male,89,1,0.02039
t3361,Male,89,2,0.03756
t3361,Male,89,3,0.0761
t3361,Male,89,4,0.12294
t3361,Male,89,5,0.17009
t3361,Male,89,6,0.19909
t3361,Male,89,7,0.21201
t3361,Male,89,8,0.22845
t3361,Male,89,9,0.24602
t3361,Male,89,10,0.26518
t3361,Male,89,11,0.28556
t3361,Male,89,12,0.3067
t3361,Male,89,13,0.32825
t3361,Male,89,14,0.35002
t3361,Male,89,15,0.37165
t3361,Male,89,16,0.39279
t3361,Male,89,17,0.41305
t3361,Male,89,18,0.43208
t3361,Male,89,19,0.44951
t3361,Male,89,20,0.46498
t3361,Male,89,21,0.47812
t3361,Male,89,22,0.48857
t3361,Male,89,23,0.49595
t3361,Male,89,24,0.5
t3361,Male,89,25,0.5
t3361,Male,90,1,0.02324
t3361,Male,90,2,0.04351
t3361,Male,90,3,0.09104
t3361,Male,90,4,0.1505
t3361,Male,90,5,0.19909
t3361,Male,90,6,0.21201
t3361,Male,90,7,0.22845
t3361,Male,90,8,0.24602
t3361,Male,90,9,0.26518
t3361,Male,90,10,0.28554
t3361,Male,90,11,0.3067
t3361,Male,90,12,0.32825
t3361,Male,90,13,0.35002
t3361,Male,90,14,0.37165
t3361,Male,90,15,0.39279
t3361,Male,90,16,0.41305
t3361,Male,90,17,0.43208
t3361,Male,90,18,0.44951
t3361,Male,90,19,0.46498
t3361,Male,90,20,0.47812
t3361,Male,90,21,0.48857
t3361,Male,90,22,0.49595
t3361,Male,90,23,0.5
t3361,Male,90,24,0.5
t3361,Male,90,25,0.5
t3361,Male,91,1,0.02871
t3361,Male,91,2,0.06535
t3361,Male,91,3,0.13845
t3361,Male,91,4,0.19909
t3361,Male,91,5,0.21201
t3361,Male,91,6,0.22845
t3361,Male,91,7,0.24602
t3361,Male,91,8,0.26518
t3361,Male,91,9,0.28554
t3361,Male,91,10,0.3067
t3361,Male,91,11,0.32825
t3361,Male,91,12,0.35002
t3361,Male,91,13,0.37165
t3361,Male,91,14,0.39279
t3361,Male,91,15,0.41305
t3361,Male,91,16,0.43208
t3361,Male,91,17,0.44951
t3361,Male,91,18,0.46498
t3361,Male,91,19,0.47812
t3361,Male,91,20,0.48857
t3361,Male,91,21,0.49595
t3361,Male,91,22,0.5
t3361,Male,91,23,0.5
t3361,Male,91,24,0.5
t3361,Male,91,25,0.5
t3361,Male,92,1,0.03966
t3361,Male,92,2,0.09792
t3361,Male,92,3,0.19909
t3361,Male,92,4,0.21201
t3361,Male,92,5,0.22845
t3361,Male,92,6,0.24602
t3361,Male,92,7,0.26518
t3361,Male,92,8,0.28554
t3361,Male,92,9,0.3067
t3361,Male,92,10,0.32825
t3361,Male,92,11,0.35002
t3361,Male,92,12,0.37165
t3361,Male,92,13,0.39279
t3361,Male,92,14,0.41305
t3361,Male,92,15,0.43208
t3361,Male,92,16,0.44951
t3361,Male,92,17,0.46498
t3361,Male,92,18,0.47812
t3361,Male,92,19,0.48857
t3361,Male,92,20,0.49595
t3361,Male,92,21,0.5
t3361,Male,92,22,0.5
t3361,Male,92,23,0.5
t3361,Male,92,24,0.5
t3361,Male,92,25,0.5
t3361,Male,93,1,0.0574
t3361,Male,93,2,0.14101
t3361,Male,93,3,0.21201
t3361,Male,93,4,0.22845
t3361,Male,93,5,0.24602
t3361,Male,93,6,0.26518
t3361,Male,93,7,0.28554
t3361,Male,93,8,0.3067
t3361,Male,93,9,0.32825
t3361,Male,93,10,0.35002
t3361,Male,93,11,0.37165
t3361,Male,93,12,0.39279
t3361,Male,93,13,0.41305
t3361,Male,93,14,0.43208
t3361,Male,93,15,0.44951
t3361,Male,93,16,0.46498
t3361,Male,93,17,0.47812
t3361,Male,93,18,0.48857
t3361,Male,93,19,0.49595
t3361,Male,93,20,0.5
t3361,Male,93,21,0.5
t3361,Male,93,22,0.5
t3361,Male,93,23,0.5
t3361,Male,93,24,0.5
t3361,Male,93,25,0.5
t3361,Male,94,1,0.08293
t3361,Male,94,2,0.16444
t3361,Male,94,3,0.22845
t3361,Male,94,4,0.24602
t3361,Male,94,5,0.26518
t3361,Male,94,6,0.28554
t3361,Male,94,7,0.3067
t3361,Male,94,8,0.32825
t3361,Male,94,9,0.35002
t3361,Male,94,10,0.37165
t3361,Male,94,11,0.39279
t3361,Male,94,12,0.41305
t3361,Male,94,13,0.43208
t3361,Male,94,14,0.44951
t3361,Male,94,15,0.46498
t3361,Male,94,16,0.47812
t3361,Male,94,17,0.48857
t3361,Male,94,18,0.49595
t3361,Male,94,19,0.5
t3361,Male,94,20,0.5
t3361,Male,94,21,0.5
t3361,Male,94,22,0.5
t3361,Male,94,23,0.5
t3361,Male,94,24,0.5
t3361,Male,94,25,0.5
t3361,Male,95,1,0.11687
t3361,Male,95,2,0.22845
t3361,Male,95,3,0.24602
t3361,Male,95,4,0.26518
t3361,Male,95,5,0.28554
t3361,Male,95,6,0.3067
t3361,Male,95,7,0.32825
t3361,Male,95,8,0.35002
t3361,Male,95,9,0.37165
t3361,Male,95,10,0.39279
t3361,Male,95,11,0.41305
t3361,Male,95,12,0.43208
t3361,Male,95,13,0.44951
t3361,Male,95,14,0.46498
t3361,Male,95,15,0.47812
t3361,Male,95,16,0.48857
t3361,Male,95,17,0.49595
t3361,Male,95,18,0.5
t3361,Male,95,19,0.5
t3361,Male,95,20,0.5
t3361,Male,95,21,0.5
t3361,Male,95,22,0.5
t3361,Male,95,23,0.5
t3361,Male,95,24,0.5
t3361,Male,95,25,0.5
t3362,Female,0,1,2.5e-4
t3362,Female,0,2,1.4e-4
t3362,Female,0,3,9e-5
t3362,Female,0,4,7e-5
t3362,Female,0,5,6e-5
t3362,Female,0,6,7e-5
t3362,Female,0,7,7e-5
t3362,Female,0,8,7e-5
t3362,Female,0,9,7e-5
t3362,Female,0,10,6e-5
t3362,Female,0,11,7e-5
t3362,Female,0,12,8e-5
t3362,Female,0,13,7e-5
t3362,Female,0,14,6e-5
t3362,Female,0,15,9e-5
t3362,Female,0,16,1.5e-4
t3362,Female,0,17,2.2e-4
t3362,Female,0,18,2.6e-4
t3362,Female,0,19,2.7e-4
t3362,Female,0,20,2.7e-4
t3362,Female,0,21,2.7e-4
t3362,Female,0,22,2.7e-4
t3362,Female,0,23,3e-4
t3362,Female,0,24,3.3e-4
t3362,Female,0,25,3.6e-4
t3362,Female,1,1,1.4e-4
t3362,Female,1,2,9e-5
t3362,Female,1,3,7e-5
t3362,Female,1,4,6e-5
t3362,Female,1,5,7e-5
t3362,Female,1,6,7e-5
t3362,Female,1,7,7e-5
t3362,Female,1,8,7e-5
t3362,Female,1,9,6e-5
t3362,Female,1,10,7e-5
t3362,Female,1,11,8e-5
t3362,Female,1,12,7e-5
t3362,Female,1,13,6e-5
t3362,Female,1,14,9e-5
t3362,Female,1,15,1.5e-4
t3362,Female,1,16,2.2e-4
t3362,Female,1,17,2.6e-4
t3362,Female,1,18,2.7e-4
t3362,Female,1,19,2.7e-4
t3362,Female,1,20,2.7e-4
t3362,Female,1,21,2.7e-4
t3362,Female,1,22,3e-4
t3362,Female,1,23,3.3e-4
t3362,Female,1,24,3.6e-4
t3362,Female,1,25,3.6e-4
t3362,Female,2,1,9e-5
t3362,Female,2,2,7e-5
t3362,Female,2,3,6e-5
t3362,Female,2,4,7e-5
t3362,Female,2,5,7e-5
t3362,Female,2,6,7e-5
t3362,Female,2,7,7e-5
t3362,Female,2,8,6e-5
t3362,Female,2,9,7e-5
t3362,Female,2,10,8e-5
t3362,Female,2,11,7e-5
t3362,Female,2,12,6e-5
t3362,Female,2,13,9e-5
t3362,Female,2,14,1.5e-4
t3362,Female,2,15,2.2e-4
t3362,Female,2,16,2.6e-4
t3362,Female,2,17,2.7e-4
t3362,Female,2,18,2.7e-4
t3362,Female,2,19,2.7e-4
t3362,Female,2,20,2.7e-4
t3362,Female,2,21,3e-4
t3362,Female,2,22,3.3e-4
t3362,Female,2,23,3.6e-4
t3362,Female,2,24,3.6e-4
t3362,Female,2,25,3.5e-4
t3362,Female,3,1,7e-5
t3362,Female,3,2,6e-5
t3362,Female,3,3,7e-5
t3362,Female,3,4,7e-5
t3362,Female,3,5,7e-5
t3362,Female,3,6,7e-5
t3362,Female,3,7,6e-5
t3362,Female,3,8,7e-5
t3362,Female,3,9,8e-5
t3362,Female,3,10,7e-5
t3362,Female,3,11,6e-5
t3362,Female,3,12,9e-5
t3362,Female,3,13,1.5e-4
t3362,Female,3,14,2.2e-4
t3362,Female,3,15,2.6e-4
t3362,Female,3,16,2.7e-4
t3362,Female,3,17,2.7e-4
t3362,Female,3,18,2.7e-4
t3362,Female,3,19,2.7e-4
t3362,Female,3,20,3e-4
t3362,Female,3,21,3.3e-4
t3362,Female,3,22,3.6e-4
t3362,Female,3,23,3.6e-4
t3362,Female,3,24,3.5e-4
t3362,Female,3,25,3.4e-4
t3362,Female,4,1,6e-5
t3362,Female,4,2,7e-5
t3362,Female,4,3,7e-5
t3362,Female,4,4,7e-5
t3362,Female,4,5,7e-5
t3362,Female,4,6,6e-5
t3362,Female,4,7,7e-5
t3362,Female,4,8,8e-5
t3362,Female,4,9,7e-5
t3362,Female,4,10,6e-5
t3362,Female,4,11,9e-5
t3362,Female,4,12,1.5e-4
t3362,Female,4,13,2.2e-4
t3362,Female,4,14,2.6e-4
t3362,Female,4,15,2.7e-4
t3362,Female,4,16,2.7e-4
t3362,Female,4,17,2.7e-4
t3362,Female,4,18,2.7e-4
t3362,Female,4,19,3e-4
t3362,Female,4,20,3.3e-4
t3362,Female,4,21,3.6e-4
t3362,Female,4,22,3.6e-4
t3362,Female,4,23,3.5e-4
t3362,Female,4,24,3.4e-4
t3362,Female,4,25,3.4e-4
t3362,Female,5,1,7e-5
t3362,Female,5,2,7e-5
t3362,Female,5,3,7e-5
t3362,Female,5,4,7e-5
t3362,Female,5,5,6e-5
t3362,Female,5,6,7e-5
t3362,Female,5,7,8e-5
t3362,Female,5,8,7e-5
t3362,Female,5,9,6e-5
t3362,Female,5,10,9e-5
t3362,Female,5,11,1.5e-4
t3362,Female,5,12,2.2e-4
t3362,Female,5,13,2.6e-4
t3362,Female,5,14,2.7e-4
t3362,Female,5,15,2.7e-4
