issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
1,3,3,t3273,Male,Unismoke,1e-4,1e-4
1,4,4,t3273,Male,Unismoke,9e-5,9e-5
1,5,5,t3273,Male,Unismoke,9e-5,9e-5
1,6,6,t3273,Male,Unismoke,8e-5,8e-5
1,7,7,t3273,Male,Unismoke,8e-5,8e-5
1,8,8,t3273,Male,Unismoke,8e-5,8e-5
1,9,9,t3273,Male,Unismoke,8e-5,8e-5
1,10,10,t3273,Male,Unismoke,8e-5,8e-5
1,11,11,t3273,Male,Unismoke,8e-5,8e-5
1,12,12,t3273,Male,Unismoke,1e-4,1e-4
1,13,13,t3273,Male,Unismoke,1.3e-4,1.3e-4
1,14,14,t3273,Male,Unismoke,1.9e-4,1.9e-4
1,15,15,t3273,Male,Unismoke,2.9e-4,2.9e-4
1,16,16,t3273,Male,Unismoke,4.2e-4,4.2e-4
1,17,17,t3273,Male,Unismoke,5.7e-4,5.7e-4
1,18,18,t3273,Male,Unismoke,7.2e-4,7.2e-4
1,19,19,t3273,Male,Unismoke,8.2e-4,8.2e-4
1,20,20,t3273,Male,Unismoke,8.6e-4,8.6e-4
1,21,21,t3273,Male,Unismoke,8.8e-4,8.8e-4
1,22,22,t3273,Male,Unismoke,8.8e-4,8.8e-4
1,23,23,t3273,Male,Unismoke,8.8e-4,8.8e-4
1,24,24,t3273,Male,Unismoke,8.8e-4,8.8e-4
1,25,25,t3273,Male,Unismoke,8.8e-4,8.8e-4
1,26,26,t3273,Male,Unismoke,NA,8.8e-4
1,27,27,t3273,Male,Unismoke,NA,8.7e-4
1,28,28,t3273,Male,Unismoke,NA,8.5e-4
1,29,29,t3273,Male,Unismoke,NA,8.4e-4
1,30,30,t3273,Male,Unismoke,NA,8.4e-4
1,31,31,t3273,Male,Unismoke,NA,8.8e-4
1,32,32,t3273,Male,Unismoke,NA,0.00093000000000000005
1,33,33,t3273,Male,Unismoke,NA,0.00101
1,34,34,t3273,Male,Unismoke,NA,0.00109
1,35,35,t3273,Male,Unismoke,NA,0.00117
1,36,36,t3273,Male,Unismoke,NA,0.00128
1,37,37,t3273,Male,Unismoke,NA,0.00139
1,38,38,t3273,Male,Unismoke,NA,0.00149
1,39,39,t3273,Male,Unismoke,NA,0.00161
1,40,40,t3273,Male,Unismoke,NA,0.00174
1,41,41,t3273,Male,Unismoke,NA,0.00187
1,42,42,t3273,Male,Unismoke,NA,0.00198
1,43,43,t3273,Male,Unismoke,NA,0.00204
1,44,44,t3273,Male,Unismoke,NA,0.0021
1,45,45,t3273,Male,Unismoke,NA,0.00216
1,46,46,t3273,Male,Unismoke,NA,0.00222
1,47,47,t3273,Male,Unismoke,NA,0.00227
1,48,48,t3273,Male,Unismoke,NA,0.00233
1,49,49,t3273,Male,Unismoke,NA,0.00239
1,50,50,t3273,Male,Unismoke,NA,0.0025
1,51,51,t3273,Male,Unismoke,NA,0.00264
1,52,52,t3273,Male,Unismoke,NA,0.0028
1,53,53,t3273,Male,Unismoke,NA,0.00299
1,54,54,t3273,Male,Unismoke,NA,0.00321
1,55,55,t3273,Male,Unismoke,NA,0.00347
1,56,56,t3273,Male,Unismoke,NA,0.00376
1,57,57,t3273,Male,Unismoke,NA,0.0041
1,58,58,t3273,Male,Unismoke,NA,0.00449
1,59,59,t3273,Male,Unismoke,NA,0.00494
1,60,60,t3273,Male,Unismoke,NA,0.00545
1,61,61,t3273,Male,Unismoke,NA,0.00604
1,62,62,t3273,Male,Unismoke,NA,0.00672
1,63,63,t3273,Male,Unismoke,NA,0.00748
1,64,64,t3273,Male,Unismoke,NA,0.00831
1,65,65,t3273,Male,Unismoke,NA,0.0092
1,66,66,t3273,Male,Unismoke,NA,0.01015
1,67,67,t3273,Male,Unismoke,NA,0.01115
1,68,68,t3273,Male,Unismoke,NA,0.01224
1,69,69,t3273,Male,Unismoke,NA,0.01347
1,70,70,t3273,Male,Unismoke,NA,0.0149
1,71,71,t3273,Male,Unismoke,NA,0.01658
