table,gender,tobacco,issue_age,duration,q_sel
t3275,Male,Unismoke,15,18,9.7e-4
t3275,Male,Unismoke,15,19,0.00105
t3275,Male,Unismoke,15,20,0.00113
t3275,Male,Unismoke,15,21,0.00123
t3275,Male,Unismoke,15,22,0.00133
t3275,Male,Unismoke,15,23,0.00144
t3275,Male,Unismoke,15,24,0.00155
t3275,Male,Unismoke,15,25,0.00167
t3275,Male,Unismoke,16,1,4.9e-4
t3275,Male,Unismoke,16,2,6.5e-4
t3275,Male,Unismoke,16,3,7.7e-4
t3275,Male,Unismoke,16,4,8.4e-4
t3275,Male,Unismoke,16,5,8.7e-4
t3275,Male,Unismoke,16,6,8.8e-4
t3275,Male,Unismoke,16,7,8.8e-4
t3275,Male,Unismoke,16,8,8.8e-4
t3275,Male,Unismoke,16,9,8.8e-4
t3275,Male,Unismoke,16,10,8.8e-4
t3275,Male,Unismoke,16,11,8.7e-4
t3275,Male,Unismoke,16,12,8.6e-4
t3275,Male,Unismoke,16,13,8.4e-4
t3275,Male,Unismoke,16,14,8.4e-4
t3275,Male,Unismoke,16,15,8.6e-4
t3275,Male,Unismoke,16,16,9e-4
t3275,Male,Unismoke,16,17,9.7e-4
t3275,Male,Unismoke,16,18,0.00105
t3275,Male,Unismoke,16,19,0.00113
t3275,Male,Unismoke,16,20,0.00123
t3275,Male,Unismoke,16,21,0.00133
t3275,Male,Unismoke,16,22,0.00144
t3275,Male,Unismoke,16,23,0.00155
t3275,Male,Unismoke,16,24,0.00167
t3275,Male,Unismoke,16,25,0.00181
t3275,Male,Unismoke,17,1,6.6e-4
t3275,Male,Unismoke,17,2,7.9e-4
t3275,Male,Unismoke,17,3,8.4e-4
t3275,Male,Unismoke,17,4,8.6e-4
t3275,Male,Unismoke,17,5,8.7e-4
t3275,Male,Unismoke,17,6,8.8e-4
t3275,Male,Unismoke,17,7,8.8e-4
t3275,Male,Unismoke,17,8,8.8e-4
t3275,Male,Unismoke,17,9,8.8e-4
t3275,Male,Unismoke,17,10,8.7e-4
t3275,Male,Unismoke,17,11,8.6e-4
t3275,Male,Unismoke,17,12,8.4e-4
t3275,Male,Unismoke,17,13,8.3e-4
t3275,Male,Unismoke,17,14,8.6e-4
t3275,Male,Unismoke,17,15,9.1e-4
t3275,Male,Unismoke,17,16,9.7e-4
t3275,Male,Unismoke,17,17,0.00105
t3275,Male,Unismoke,17,18,0.00113
t3275,Male,Unismoke,17,19,0.00122
t3275,Male,Unismoke,17,20,0.00135
t3275,Male,Unismoke,17,21,0.00143
t3275,Male,Unismoke,17,22,0.00154
t3275,Male,Unismoke,17,23,0.00167
t3275,Male,Unismoke,17,24,0.00181
t3275,Male,Unismoke,17,25,0.00194
t3275,Male,Unismoke,18,1,6.7e-4
t3275,Male,Unismoke,18,2,6.9e-4
t3275,Male,Unismoke,18,3,7.2e-4
t3275,Male,Unismoke,18,4,7.3e-4
t3275,Male,Unismoke,18,5,7.3e-4
t3275,Male,Unismoke,18,6,7.4e-4
t3275,Male,Unismoke,18,7,7.6e-4
t3275,Male,Unismoke,18,8,7.5e-4
t3275,Male,Unismoke,18,9,7e-4
t3275,Male,Unismoke,18,10,6.7e-4
t3275,Male,Unismoke,18,11,6.6e-4
t3275,Male,Unismoke,18,12,6.4e-4
t3275,Male,Unismoke,18,13,6.4e-4
t3275,Male,Unismoke,18,14,6.8e-4
t3275,Male,Unismoke,18,15,7.3e-4
t3275,Male,Unismoke,18,16,7.9e-4
t3275,Male,Unismoke,18,17,8.8e-4
t3275,Male,Unismoke,18,18,9.8e-4
t3275,Male,Unismoke,18,19,0.00109
t3275,Male,Unismoke,18,20,0.00122
t3275,Male,Unismoke,18,21,0.00135
t3275,Male,Unismoke,18,22,0.00148
t3275,Male,Unismoke,18,23,0.00162
t3275,Male,Unismoke,18,24,0.00178
t3275,Male,Unismoke,18,25,0.00193
t3275,Male,Unismoke,19,1,6.1e-4
t3275,Male,Unismoke,19,2,6.4e-4
t3275,Male,Unismoke,19,3,6.7e-4
t3275,Male,Unismoke,19,4,6.7e-4
t3275,Male,Unismoke,19,5,6.7e-4
t3275,Male,Unismoke,19,6,6.8e-4
t3275,Male,Unismoke,19,7,6.9e-4
t3275,Male,Unismoke,19,8,6.6e-4
t3275,Male,Unismoke,19,9,6.3e-4
t3275,Male,Unismoke,19,10,6.1e-4
t3275,Male,Unismoke,19,11,6.1e-4
t3275,Male,Unismoke,19,12,6.2e-4
t3275,Male,Unismoke,19,13,6.4e-4
t3275,Male,Unismoke,19,14,6.9e-4
t3275,Male,Unismoke,19,15,7.5e-4
t3275,Male,Unismoke,19,16,8.1e-4
t3275,Male,Unismoke,19,17,9e-4
t3275,Male,Unismoke,19,18,0.00101
t3275,Male,Unismoke,19,19,0.00114
t3275,Male,Unismoke,19,20,0.00129
t3275,Male,Unismoke,19,21,0.00144
t3275,Male,Unismoke,19,22,0.00158
t3275,Male,Unismoke,19,23,0.00172
t3275,Male,Unismoke,19,24,0.00187
t3275,Male,Unismoke,19,25,0.002
t3275,Male,Unismoke,20,1,5.5e-4
t3275,Male,Unismoke,20,2,5.9e-4
t3275,Male,Unismoke,20,3,6e-4
t3275,Male,Unismoke,20,4,6e-4
t3275,Male,Unismoke,20,5,6e-4
t3275,Male,Unismoke,20,6,6.1e-4
t3275,Male,Unismoke,20,7,6.1e-4
t3275,Male,Unismoke,20,8,5.9e-4
t3275,Male,Unismoke,20,9,5.6e-4
t3275,Male,Unismoke,20,10,5.8e-4
t3275,Male,Unismoke,20,11,5.8e-4
t3275,Male,Unismoke,20,12,6.1e-4
t3275,Male,Unismoke,20,13,6.5e-4
t3275,Male,Unismoke,20,14,7.1e-4
t3275,Male,Unismoke,20,15,7.7e-4
t3275,Male,Unismoke,20,16,8.4e-4
t3275,Male,Unismoke,20,17,0.00093000000000000005
t3275,Male,Unismoke,20,18,0.00106
t3275,Male,Unismoke,20,19,0.00121
t3275,Male,Unismoke,20,20,0.00137
t3275,Male,Unismoke,20,21,0.00152
