issue_age,attained_age,duration,table,gender_blend,q_sel,q_ult
17,90,74,t3283,40% Male,NA,0.15237
17,91,75,t3283,40% Male,NA,0.16811
17,92,76,t3283,40% Male,NA,0.18433
17,93,77,t3283,40% Male,NA,0.2005
17,94,78,t3283,40% Male,NA,0.21626
17,95,79,t3283,40% Male,NA,0.23373
17,96,80,t3283,40% Male,NA,0.25416
17,97,81,t3283,40% Male,NA,0.27627
17,98,82,t3283,40% Male,NA,0.29996
17,99,83,t3283,40% Male,NA,0.32482
17,100,84,t3283,40% Male,NA,0.34966
17,101,85,t3283,40% Male,NA,0.37358
17,102,86,t3283,40% Male,NA,0.39715
17,103,87,t3283,40% Male,NA,0.41998
17,104,88,t3283,40% Male,NA,0.44167
17,105,89,t3283,40% Male,NA,0.46182
17,106,90,t3283,40% Male,NA,0.48318
17,107,91,t3283,40% Male,NA,0.50931
17,108,92,t3283,40% Male,NA,0.53683
17,109,93,t3283,40% Male,NA,0.5658
17,110,94,t3283,40% Male,NA,0.59629
17,111,95,t3283,40% Male,NA,0.62837
17,112,96,t3283,40% Male,NA,0.66212
17,113,97,t3283,40% Male,NA,0.6976
17,114,98,t3283,40% Male,NA,0.73488
17,115,99,t3283,40% Male,NA,0.77404
17,116,100,t3283,40% Male,NA,0.81515
17,117,101,t3283,40% Male,NA,0.85826
17,118,102,t3283,40% Male,NA,0.90342
17,119,103,t3283,40% Male,NA,0.95067
17,120,104,t3283,40% Male,NA,1
18,18,1,t3283,40% Male,5.2e-4,5.2e-4
18,19,2,t3283,40% Male,5.3e-4,5.3e-4
18,20,3,t3283,40% Male,5.4e-4,5.4e-4
18,21,4,t3283,40% Male,5.4e-4,5.5e-4
18,22,5,t3283,40% Male,5.5e-4,5.7e-4
18,23,6,t3283,40% Male,5.6e-4,6e-4
18,24,7,t3283,40% Male,5.7e-4,6.4e-4
18,25,8,t3283,40% Male,5.7e-4,6.4e-4
18,26,9,t3283,40% Male,5.5e-4,6.5e-4
18,27,10,t3283,40% Male,5.4e-4,6.5e-4
18,28,11,t3283,40% Male,5.5e-4,6.5e-4
18,29,12,t3283,40% Male,5.5e-4,6.7e-4
18,30,13,t3283,40% Male,5.7e-4,6.9e-4
18,31,14,t3283,40% Male,6e-4,7.4e-4
18,32,15,t3283,40% Male,6.5e-4,7.9e-4
18,33,16,t3283,40% Male,7.3e-4,8.6e-4
18,34,17,t3283,40% Male,8.2e-4,0.00093000000000000005
18,35,18,t3283,40% Male,0.00093000000000000005,0.00103
18,36,19,t3283,40% Male,0.00104,0.00113
18,37,20,t3283,40% Male,0.00115,0.00125
18,38,21,t3283,40% Male,0.00126,0.00136
18,39,22,t3283,40% Male,0.00137,0.00146
18,40,23,t3283,40% Male,0.00147,0.00155
18,41,24,t3283,40% Male,0.00157,0.00164
18,42,25,t3283,40% Male,0.00166,0.00171
18,43,26,t3283,40% Male,NA,0.00176
18,44,27,t3283,40% Male,NA,0.00182
18,45,28,t3283,40% Male,NA,0.00189
18,46,29,t3283,40% Male,NA,0.00199
18,47,30,t3283,40% Male,NA,0.00209
18,48,31,t3283,40% Male,NA,0.00219
18,49,32,t3283,40% Male,NA,0.00231
18,50,33,t3283,40% Male,NA,0.00247
18,51,34,t3283,40% Male,NA,0.00264
18,52,35,t3283,40% Male,NA,0.00284
18,53,36,t3283,40% Male,NA,0.00308
18,54,37,t3283,40% Male,NA,0.00333
18,55,38,t3283,40% Male,NA,0.00362
18,56,39,t3283,40% Male,NA,0.00395
18,57,40,t3283,40% Male,NA,0.00432
18,58,41,t3283,40% Male,NA,0.00475
18,59,42,t3283,40% Male,NA,0.00523
18,60,43,t3283,40% Male,NA,0.00578
18,61,44,t3283,40% Male,NA,0.00641
18,62,45,t3283,40% Male,NA,0.00712
18,63,46,t3283,40% Male,NA,0.00792
18,64,47,t3283,40% Male,NA,0.00879
18,65,48,t3283,40% Male,NA,0.00973
18,66,49,t3283,40% Male,NA,0.01077
18,67,50,t3283,40% Male,NA,0.0119
18,68,51,t3283,40% Male,NA,0.01315
18,69,52,t3283,40% Male,NA,0.01455
18,70,53,t3283,40% Male,NA,0.01611
18,71,54,t3283,40% Male,NA,0.01789
18,72,55,t3283,40% Male,NA,0.01989
18,73,56,t3283,40% Male,NA,0.02213
18,74,57,t3283,40% Male,NA,0.02464
18,75,58,t3283,40% Male,NA,0.02741
18,76,59,t3283,40% Male,NA,0.03048
18,77,60,t3283,40% Male,NA,0.03388
18,78,61,t3283,40% Male,NA,0.03767
18,79,62,t3283,40% Male,NA,0.04196
18,80,63,t3283,40% Male,NA,0.04691
18,81,64,t3283,40% Male,NA,0.05259
18,82,65,t3283,40% Male,NA,0.05913
18,83,66,t3283,40% Male,NA,0.06673
18,84,67,t3283,40% Male,NA,0.07545
18,85,68,t3283,40% Male,NA,0.08543
18,86,69,t3283,40% Male,NA,0.09664
18,87,70,t3283,40% Male,NA,0.10903
18,88,71,t3283,40% Male,NA,0.12258
18,89,72,t3283,40% Male,NA,0.13712
18,90,73,t3283,40% Male,NA,0.15237
18,91,74,t3283,40% Male,NA,0.16811
18,92,75,t3283,40% Male,NA,0.18433
18,93,76,t3283,40% Male,NA,0.2005
18,94,77,t3283,40% Male,NA,0.21626
18,95,78,t3283,40% Male,NA,0.23373
18,96,79,t3283,40% Male,NA,0.25416
18,97,80,t3283,40% Male,NA,0.27627
18,98,81,t3283,40% Male,NA,0.29996
18,99,82,t3283,40% Male,NA,0.32482
18,100,83,t3283,40% Male,NA,0.34966
18,101,84,t3283,40% Male,NA,0.37358
18,102,85,t3283,40% Male,NA,0.39715
18,103,86,t3283,40% Male,NA,0.41998
18,104,87,t3283,40% Male,NA,0.44167
18,105,88,t3283,40% Male,NA,0.46182
18,106,89,t3283,40% Male,NA,0.48318
18,107,90,t3283,40% Male,NA,0.50931
18,108,91,t3283,40% Male,NA,0.53683
18,109,92,t3283,40% Male,NA,0.5658
18,110,93,t3283,40% Male,NA,0.59629
18,111,94,t3283,40% Male,NA,0.62837
18,112,95,t3283,40% Male,NA,0.66212
18,113,96,t3283,40% Male,NA,0.6976
18,114,97,t3283,40% Male,NA,0.73488
18,115,98,t3283,40% Male,NA,0.77404
18,116,99,t3283,40% Male,NA,0.81515
18,117,100,t3283,40% Male,NA,0.85826
18,118,101,t3283,40% Male,NA,0.90342
18,119,102,t3283,40% Male,NA,0.95067
18,120,103,t3283,40% Male,NA,1
19,19,1,t3283,40% Male,4.8e-4,5.3e-4
19,20,2,t3283,40% Male,4.9e-4,5.4e-4
19,21,3,t3283,40% Male,5e-4,5.5e-4
19,22,4,t3283,40% Male,5e-4,5.7e-4
19,23,5,t3283,40% Male,5.1e-4,6e-4
19,24,6,t3283,40% Male,5.3e-4,6.4e-4
19,25,7,t3283,40% Male,5.3e-4,6.4e-4
19,26,8,t3283,40% Male,5.1e-4,6.5e-4
19,27,9,t3283,40% Male,5e-4,6.5e-4
19,28,10,t3283,40% Male,5.1e-4,6.5e-4
19,29,11,t3283,40% Male,5.3e-4,6.7e-4
19,30,12,t3283,40% Male,5.4e-4,6.9e-4
19,31,13,t3283,40% Male,5.7e-4,7.4e-4
19,32,14,t3283,40% Male,6.1e-4,7.9e-4
19,33,15,t3283,40% Male,6.9e-4,8.6e-4
19,34,16,t3283,40% Male,7.7e-4,0.00093000000000000005
19,35,17,t3283,40% Male,8.8e-4,0.00103
19,36,18,t3283,40% Male,0.001,0.00113
19,37,19,t3283,40% Male,0.00111,0.00125
19,38,20,t3283,40% Male,0.00123,0.00136
19,39,21,t3283,40% Male,0.00135,0.00146
19,40,22,t3283,40% Male,0.00145,0.00155
19,41,23,t3283,40% Male,0.00154,0.00164
19,42,24,t3283,40% Male,0.00164,0.00171
19,43,25,t3283,40% Male,0.00173,0.00176
19,44,26,t3283,40% Male,NA,0.00182
19,45,27,t3283,40% Male,NA,0.00189
19,46,28,t3283,40% Male,NA,0.00199
19,47,29,t3283,40% Male,NA,0.00209
19,48,30,t3283,40% Male,NA,0.00219
19,49,31,t3283,40% Male,NA,0.00231
19,50,32,t3283,40% Male,NA,0.00247
19,51,33,t3283,40% Male,NA,0.00264
19,52,34,t3283,40% Male,NA,0.00284
19,53,35,t3283,40% Male,NA,0.00308
19,54,36,t3283,40% Male,NA,0.00333
19,55,37,t3283,40% Male,NA,0.00362
19,56,38,t3283,40% Male,NA,0.00395
19,57,39,t3283,40% Male,NA,0.00432
19,58,40,t3283,40% Male,NA,0.00475
19,59,41,t3283,40% Male,NA,0.00523
19,60,42,t3283,40% Male,NA,0.00578
19,61,43,t3283,40% Male,NA,0.00641
19,62,44,t3283,40% Male,NA,0.00712
19,63,45,t3283,40% Male,NA,0.00792
19,64,46,t3283,40% Male,NA,0.00879
19,65,47,t3283,40% Male,NA,0.00973
19,66,48,t3283,40% Male,NA,0.01077
19,67,49,t3283,40% Male,NA,0.0119
19,68,50,t3283,40% Male,NA,0.01315
19,69,51,t3283,40% Male,NA,0.01455
19,70,52,t3283,40% Male,NA,0.01611
19,71,53,t3283,40% Male,NA,0.01789
19,72,54,t3283,40% Male,NA,0.01989
19,73,55,t3283,40% Male,NA,0.02213
19,74,56,t3283,40% Male,NA,0.02464
19,75,57,t3283,40% Male,NA,0.02741
19,76,58,t3283,40% Male,NA,0.03048
19,77,59,t3283,40% Male,NA,0.03388
19,78,60,t3283,40% Male,NA,0.03767
19,79,61,t3283,40% Male,NA,0.04196
19,80,62,t3283,40% Male,NA,0.04691
19,81,63,t3283,40% Male,NA,0.05259
19,82,64,t3283,40% Male,NA,0.05913
19,83,65,t3283,40% Male,NA,0.06673
19,84,66,t3283,40% Male,NA,0.07545
19,85,67,t3283,40% Male,NA,0.08543
19,86,68,t3283,40% Male,NA,0.09664
19,87,69,t3283,40% Male,NA,0.10903
19,88,70,t3283,40% Male,NA,0.12258
19,89,71,t3283,40% Male,NA,0.13712
19,90,72,t3283,40% Male,NA,0.15237
19,91,73,t3283,40% Male,NA,0.16811
19,92,74,t3283,40% Male,NA,0.18433
19,93,75,t3283,40% Male,NA,0.2005
19,94,76,t3283,40% Male,NA,0.21626
19,95,77,t3283,40% Male,NA,0.23373
19,96,78,t3283,40% Male,NA,0.25416
19,97,79,t3283,40% Male,NA,0.27627
19,98,80,t3283,40% Male,NA,0.29996
19,99,81,t3283,40% Male,NA,0.32482
19,100,82,t3283,40% Male,NA,0.34966
19,101,83,t3283,40% Male,NA,0.37358
19,102,84,t3283,40% Male,NA,0.39715
19,103,85,t3283,40% Male,NA,0.41998
19,104,86,t3283,40% Male,NA,0.44167
19,105,87,t3283,40% Male,NA,0.46182
19,106,88,t3283,40% Male,NA,0.48318
19,107,89,t3283,40% Male,NA,0.50931
19,108,90,t3283,40% Male,NA,0.53683
19,109,91,t3283,40% Male,NA,0.5658
19,110,92,t3283,40% Male,NA,0.59629
19,111,93,t3283,40% Male,NA,0.62837
19,112,94,t3283,40% Male,NA,0.66212
19,113,95,t3283,40% Male,NA,0.6976
19,114,96,t3283,40% Male,NA,0.73488
19,115,97,t3283,40% Male,NA,0.77404
19,116,98,t3283,40% Male,NA,0.81515
19,117,99,t3283,40% Male,NA,0.85826
19,118,100,t3283,40% Male,NA,0.90342
19,119,101,t3283,40% Male,NA,0.95067
19,120,102,t3283,40% Male,NA,1
20,20,1,t3283,40% Male,4.2e-4,5.4e-4
20,21,2,t3283,40% Male,4.5e-4,5.5e-4
20,22,3,t3283,40% Male,4.6e-4,5.7e-4
20,23,4,t3283,40% Male,4.6e-4,6e-4
20,24,5,t3283,40% Male,4.7e-4,6.4e-4
20,25,6,t3283,40% Male,4.8e-4,6.4e-4
20,26,7,t3283,40% Male,4.8e-4,6.5e-4
20,27,8,t3283,40% Male,4.7e-4,6.5e-4
20,28,9,t3283,40% Male,4.8e-4,6.5e-4
20,29,10,t3283,40% Male,5e-4,6.7e-4
20,30,11,t3283,40% Male,5.2e-4,6.9e-4
20,31,12,t3283,40% Male,5.5e-4,7.4e-4
20,32,13,t3283,40% Male,5.8e-4,7.9e-4
20,33,14,t3283,40% Male,6.4e-4,8.6e-4
20,34,15,t3283,40% Male,7.3e-4,0.00093000000000000005
20,35,16,t3283,40% Male,8.2e-4,0.00103
20,36,17,t3283,40% Male,0.00093000000000000005,0.00113
20,37,18,t3283,40% Male,0.00106,0.00125
20,38,19,t3283,40% Male,0.00119,0.00136
20,39,20,t3283,40% Male,0.00131,0.00146
20,40,21,t3283,40% Male,0.00142,0.00155
20,41,22,t3283,40% Male,0.00152,0.00164
20,42,23,t3283,40% Male,0.0016,0.00171
20,43,24,t3283,40% Male,0.00169,0.00176
20,44,25,t3283,40% Male,0.00178,0.00182
20,45,26,t3283,40% Male,NA,0.00189
20,46,27,t3283,40% Male,NA,0.00199
20,47,28,t3283,40% Male,NA,0.00209
20,48,29,t3283,40% Male,NA,0.00219
20,49,30,t3283,40% Male,NA,0.00231
20,50,31,t3283,40% Male,NA,0.00247
20,51,32,t3283,40% Male,NA,0.00264
20,52,33,t3283,40% Male,NA,0.00284
20,53,34,t3283,40% Male,NA,0.00308
20,54,35,t3283,40% Male,NA,0.00333
20,55,36,t3283,40% Male,NA,0.00362
20,56,37,t3283,40% Male,NA,0.00395
20,57,38,t3283,40% Male,NA,0.00432
20,58,39,t3283,40% Male,NA,0.00475
20,59,40,t3283,40% Male,NA,0.00523
20,60,41,t3283,40% Male,NA,0.00578
20,61,42,t3283,40% Male,NA,0.00641
20,62,43,t3283,40% Male,NA,0.00712
20,63,44,t3283,40% Male,NA,0.00792
20,64,45,t3283,40% Male,NA,0.00879
20,65,46,t3283,40% Male,NA,0.00973
20,66,47,t3283,40% Male,NA,0.01077
20,67,48,t3283,40% Male,NA,0.0119
20,68,49,t3283,40% Male,NA,0.01315
20,69,50,t3283,40% Male,NA,0.01455
20,70,51,t3283,40% Male,NA,0.01611
20,71,52,t3283,40% Male,NA,0.01789
20,72,53,t3283,40% Male,NA,0.01989
20,73,54,t3283,40% Male,NA,0.02213
20,74,55,t3283,40% Male,NA,0.02464
20,75,56,t3283,40% Male,NA,0.02741
20,76,57,t3283,40% Male,NA,0.03048
20,77,58,t3283,40% Male,NA,0.03388
20,78,59,t3283,40% Male,NA,0.03767
20,79,60,t3283,40% Male,NA,0.04196
20,80,61,t3283,40% Male,NA,0.04691
20,81,62,t3283,40% Male,NA,0.05259
20,82,63,t3283,40% Male,NA,0.05913
20,83,64,t3283,40% Male,NA,0.06673
20,84,65,t3283,40% Male,NA,0.07545
20,85,66,t3283,40% Male,NA,0.08543
20,86,67,t3283,40% Male,NA,0.09664
20,87,68,t3283,40% Male,NA,0.10903
20,88,69,t3283,40% Male,NA,0.12258
20,89,70,t3283,40% Male,NA,0.13712
20,90,71,t3283,40% Male,NA,0.15237
20,91,72,t3283,40% Male,NA,0.16811
20,92,73,t3283,40% Male,NA,0.18433
20,93,74,t3283,40% Male,NA,0.2005
20,94,75,t3283,40% Male,NA,0.21626
20,95,76,t3283,40% Male,NA,0.23373
20,96,77,t3283,40% Male,NA,0.25416
20,97,78,t3283,40% Male,NA,0.27627
20,98,79,t3283,40% Male,NA,0.29996
20,99,80,t3283,40% Male,NA,0.32482
20,100,81,t3283,40% Male,NA,0.34966
20,101,82,t3283,40% Male,NA,0.37358
20,102,83,t3283,40% Male,NA,0.39715
20,103,84,t3283,40% Male,NA,0.41998
20,104,85,t3283,40% Male,NA,0.44167
20,105,86,t3283,40% Male,NA,0.46182
20,106,87,t3283,40% Male,NA,0.48318
20,107,88,t3283,40% Male,NA,0.50931
20,108,89,t3283,40% Male,NA,0.53683
20,109,90,t3283,40% Male,NA,0.5658
20,110,91,t3283,40% Male,NA,0.59629
20,111,92,t3283,40% Male,NA,0.62837
20,112,93,t3283,40% Male,NA,0.66212
20,113,94,t3283,40% Male,NA,0.6976
20,114,95,t3283,40% Male,NA,0.73488
20,115,96,t3283,40% Male,NA,0.77404
20,116,97,t3283,40% Male,NA,0.81515
20,117,98,t3283,40% Male,NA,0.85826
20,118,99,t3283,40% Male,NA,0.90342
20,119,100,t3283,40% Male,NA,0.95067
20,120,101,t3283,40% Male,NA,1
21,21,1,t3283,40% Male,3.7e-4,5.5e-4
21,22,2,t3283,40% Male,4.1e-4,5.7e-4
21,23,3,t3283,40% Male,4.1e-4,6e-4
21,24,4,t3283,40% Male,4.2e-4,6.4e-4
21,25,5,t3283,40% Male,4.2e-4,6.4e-4
21,26,6,t3283,40% Male,4.2e-4,6.5e-4
21,27,7,t3283,40% Male,4.3e-4,6.5e-4
21,28,8,t3283,40% Male,4.4e-4,6.5e-4
21,29,9,t3283,40% Male,4.6e-4,6.7e-4
21,30,10,t3283,40% Male,4.9e-4,6.9e-4
21,31,11,t3283,40% Male,5.2e-4,7.4e-4
21,32,12,t3283,40% Male,5.5e-4,7.9e-4
21,33,13,t3283,40% Male,6e-4,8.6e-4
21,34,14,t3283,40% Male,6.8e-4,0.00093000000000000005
21,35,15,t3283,40% Male,7.7e-4,0.00103
21,36,16,t3283,40% Male,8.7e-4,0.00113
21,37,17,t3283,40% Male,0.001,0.00125
21,38,18,t3283,40% Male,0.00112,0.00136
21,39,19,t3283,40% Male,0.00126,0.00146
21,40,20,t3283,40% Male,0.00138,0.00155
21,41,21,t3283,40% Male,0.00148,0.00164
21,42,22,t3283,40% Male,0.00156,0.00171
21,43,23,t3283,40% Male,0.00165,0.00176
21,44,24,t3283,40% Male,0.00174,0.00182
21,45,25,t3283,40% Male,0.00185,0.00189
21,46,26,t3283,40% Male,NA,0.00199
21,47,27,t3283,40% Male,NA,0.00209
21,48,28,t3283,40% Male,NA,0.00219
21,49,29,t3283,40% Male,NA,0.00231
21,50,30,t3283,40% Male,NA,0.00247
21,51,31,t3283,40% Male,NA,0.00264
21,52,32,t3283,40% Male,NA,0.00284
21,53,33,t3283,40% Male,NA,0.00308
21,54,34,t3283,40% Male,NA,0.00333
21,55,35,t3283,40% Male,NA,0.00362
21,56,36,t3283,40% Male,NA,0.00395
21,57,37,t3283,40% Male,NA,0.00432
21,58,38,t3283,40% Male,NA,0.00475
21,59,39,t3283,40% Male,NA,0.00523
21,60,40,t3283,40% Male,NA,0.00578
21,61,41,t3283,40% Male,NA,0.00641
21,62,42,t3283,40% Male,NA,0.00712
21,63,43,t3283,40% Male,NA,0.00792
21,64,44,t3283,40% Male,NA,0.00879
21,65,45,t3283,40% Male,NA,0.00973
21,66,46,t3283,40% Male,NA,0.01077
21,67,47,t3283,40% Male,NA,0.0119
21,68,48,t3283,40% Male,NA,0.01315
21,69,49,t3283,40% Male,NA,0.01455
21,70,50,t3283,40% Male,NA,0.01611
21,71,51,t3283,40% Male,NA,0.01789
21,72,52,t3283,40% Male,NA,0.01989
21,73,53,t3283,40% Male,NA,0.02213
21,74,54,t3283,40% Male,NA,0.02464
21,75,55,t3283,40% Male,NA,0.02741
21,76,56,t3283,40% Male,NA,0.03048
21,77,57,t3283,40% Male,NA,0.03388
21,78,58,t3283,40% Male,NA,0.03767
21,79,59,t3283,40% Male,NA,0.04196
21,80,60,t3283,40% Male,NA,0.04691
21,81,61,t3283,40% Male,NA,0.05259
21,82,62,t3283,40% Male,NA,0.05913
21,83,63,t3283,40% Male,NA,0.06673
21,84,64,t3283,40% Male,NA,0.07545
21,85,65,t3283,40% Male,NA,0.08543
21,86,66,t3283,40% Male,NA,0.09664
21,87,67,t3283,40% Male,NA,0.10903
21,88,68,t3283,40% Male,NA,0.12258
21,89,69,t3283,40% Male,NA,0.13712
21,90,70,t3283,40% Male,NA,0.15237
21,91,71,t3283,40% Male,NA,0.16811
21,92,72,t3283,40% Male,NA,0.18433
21,93,73,t3283,40% Male,NA,0.2005
21,94,74,t3283,40% Male,NA,0.21626
21,95,75,t3283,40% Male,NA,0.23373
21,96,76,t3283,40% Male,NA,0.25416
21,97,77,t3283,40% Male,NA,0.27627
21,98,78,t3283,40% Male,NA,0.29996
21,99,79,t3283,40% Male,NA,0.32482
21,100,80,t3283,40% Male,NA,0.34966
21,101,81,t3283,40% Male,NA,0.37358
21,102,82,t3283,40% Male,NA,0.39715
21,103,83,t3283,40% Male,NA,0.41998
21,104,84,t3283,40% Male,NA,0.44167
21,105,85,t3283,40% Male,NA,0.46182
21,106,86,t3283,40% Male,NA,0.48318
21,107,87,t3283,40% Male,NA,0.50931
21,108,88,t3283,40% Male,NA,0.53683
21,109,89,t3283,40% Male,NA,0.5658
21,110,90,t3283,40% Male,NA,0.59629
21,111,91,t3283,40% Male,NA,0.62837
21,112,92,t3283,40% Male,NA,0.66212
21,113,93,t3283,40% Male,NA,0.6976
21,114,94,t3283,40% Male,NA,0.73488
21,115,95,t3283,40% Male,NA,0.77404
21,116,96,t3283,40% Male,NA,0.81515
21,117,97,t3283,40% Male,NA,0.85826
21,118,98,t3283,40% Male,NA,0.90342
21,119,99,t3283,40% Male,NA,0.95067
21,120,100,t3283,40% Male,NA,1
22,22,1,t3283,40% Male,3.3e-4,5.7e-4
22,23,2,t3283,40% Male,3.7e-4,6e-4
22,24,3,t3283,40% Male,3.7e-4,6.4e-4
22,25,4,t3283,40% Male,3.7e-4,6.4e-4
22,26,5,t3283,40% Male,3.8e-4,6.5e-4
22,27,6,t3283,40% Male,3.9e-4,6.5e-4
22,28,7,t3283,40% Male,4e-4,6.5e-4
22,29,8,t3283,40% Male,4.3e-4,6.7e-4
22,30,9,t3283,40% Male,4.5e-4,6.9e-4
22,31,10,t3283,40% Male,5e-4,7.4e-4
22,32,11,t3283,40% Male,5.3e-4,7.9e-4
22,33,12,t3283,40% Male,5.8e-4,8.6e-4
22,34,13,t3283,40% Male,6.4e-4,0.00093000000000000005
22,35,14,t3283,40% Male,7.3e-4,0.00103
22,36,15,t3283,40% Male,8.3e-4,0.00113
22,37,16,t3283,40% Male,0.00093000000000000005,0.00125
22,38,17,t3283,40% Male,0.00106,0.00136
22,39,18,t3283,40% Male,0.00118,0.00146
22,40,19,t3283,40% Male,0.00132,0.00155
22,41,20,t3283,40% Male,0.00144,0.00164
22,42,21,t3283,40% Male,0.00153,0.00171
22,43,22,t3283,40% Male,0.00161,0.00176
22,44,23,t3283,40% Male,0.00168,0.00182
22,45,24,t3283,40% Male,0.00179,0.00189
22,46,25,t3283,40% Male,0.00194,0.00199
22,47,26,t3283,40% Male,NA,0.00209
22,48,27,t3283,40% Male,NA,0.00219
22,49,28,t3283,40% Male,NA,0.00231
22,50,29,t3283,40% Male,NA,0.00247
22,51,30,t3283,40% Male,NA,0.00264
22,52,31,t3283,40% Male,NA,0.00284
22,53,32,t3283,40% Male,NA,0.00308
22,54,33,t3283,40% Male,NA,0.00333
22,55,34,t3283,40% Male,NA,0.00362
22,56,35,t3283,40% Male,NA,0.00395
22,57,36,t3283,40% Male,NA,0.00432
22,58,37,t3283,40% Male,NA,0.00475
22,59,38,t3283,40% Male,NA,0.00523
22,60,39,t3283,40% Male,NA,0.00578
22,61,40,t3283,40% Male,NA,0.00641
22,62,41,t3283,40% Male,NA,0.00712
22,63,42,t3283,40% Male,NA,0.00792
22,64,43,t3283,40% Male,NA,0.00879
22,65,44,t3283,40% Male,NA,0.00973
22,66,45,t3283,40% Male,NA,0.01077
22,67,46,t3283,40% Male,NA,0.0119
22,68,47,t3283,40% Male,NA,0.01315
22,69,48,t3283,40% Male,NA,0.01455
22,70,49,t3283,40% Male,NA,0.01611
22,71,50,t3283,40% Male,NA,0.01789
22,72,51,t3283,40% Male,NA,0.01989
22,73,52,t3283,40% Male,NA,0.02213
22,74,53,t3283,40% Male,NA,0.02464
22,75,54,t3283,40% Male,NA,0.02741
22,76,55,t3283,40% Male,NA,0.03048
22,77,56,t3283,40% Male,NA,0.03388
22,78,57,t3283,40% Male,NA,0.03767
22,79,58,t3283,40% Male,NA,0.04196
22,80,59,t3283,40% Male,NA,0.04691
22,81,60,t3283,40% Male,NA,0.05259
22,82,61,t3283,40% Male,NA,0.05913
22,83,62,t3283,40% Male,NA,0.06673
22,84,63,t3283,40% Male,NA,0.07545
22,85,64,t3283,40% Male,NA,0.08543
22,86,65,t3283,40% Male,NA,0.09664
22,87,66,t3283,40% Male,NA,0.10903
22,88,67,t3283,40% Male,NA,0.12258
22,89,68,t3283,40% Male,NA,0.13712
22,90,69,t3283,40% Male,NA,0.15237
22,91,70,t3283,40% Male,NA,0.16811
22,92,71,t3283,40% Male,NA,0.18433
22,93,72,t3283,40% Male,NA,0.2005
22,94,73,t3283,40% Male,NA,0.21626
22,95,74,t3283,40% Male,NA,0.23373
22,96,75,t3283,40% Male,NA,0.25416
22,97,76,t3283,40% Male,NA,0.27627
22,98,77,t3283,40% Male,NA,0.29996
22,99,78,t3283,40% Male,NA,0.32482
22,100,79,t3283,40% Male,NA,0.34966
22,101,80,t3283,40% Male,NA,0.37358
22,102,81,t3283,40% Male,NA,0.39715
22,103,82,t3283,40% Male,NA,0.41998
22,104,83,t3283,40% Male,NA,0.44167
22,105,84,t3283,40% Male,NA,0.46182
22,106,85,t3283,40% Male,NA,0.48318
22,107,86,t3283,40% Male,NA,0.50931
22,108,87,t3283,40% Male,NA,0.53683
22,109,88,t3283,40% Male,NA,0.5658
22,110,89,t3283,40% Male,NA,0.59629
22,111,90,t3283,40% Male,NA,0.62837
22,112,91,t3283,40% Male,NA,0.66212
22,113,92,t3283,40% Male,NA,0.6976
22,114,93,t3283,40% Male,NA,0.73488
22,115,94,t3283,40% Male,NA,0.77404
22,116,95,t3283,40% Male,NA,0.81515
22,117,96,t3283,40% Male,NA,0.85826
22,118,97,t3283,40% Male,NA,0.90342
22,119,98,t3283,40% Male,NA,0.95067
22,120,99,t3283,40% Male,NA,1
23,23,1,t3283,40% Male,3e-4,6e-4
23,24,2,t3283,40% Male,3.3e-4,6.4e-4
23,25,3,t3283,40% Male,3.3e-4,6.4e-4
23,26,4,t3283,40% Male,3.3e-4,6.5e-4
23,27,5,t3283,40% Male,3.4e-4,6.5e-4
23,28,6,t3283,40% Male,3.6e-4,6.5e-4
23,29,7,t3283,40% Male,3.9e-4,6.7e-4
23,30,8,t3283,40% Male,4.3e-4,6.9e-4
23,31,9,t3283,40% Male,4.6e-4,7.4e-4
23,32,10,t3283,40% Male,5e-4,7.9e-4
23,33,11,t3283,40% Male,5.6e-4,8.6e-4
23,34,12,t3283,40% Male,6.2e-4,0.00093000000000000005
23,35,13,t3283,40% Male,6.9e-4,0.00103
23,36,14,t3283,40% Male,7.8e-4,0.00113
23,37,15,t3283,40% Male,9e-4,0.00125
23,38,16,t3283,40% Male,0.001,0.00136
23,39,17,t3283,40% Male,0.00111,0.00146
23,40,18,t3283,40% Male,0.00124,0.00155
23,41,19,t3283,40% Male,0.00137,0.00164
23,42,20,t3283,40% Male,0.00148,0.00171
23,43,21,t3283,40% Male,0.00157,0.00176
23,44,22,t3283,40% Male,0.00164,0.00182
23,45,23,t3283,40% Male,0.00173,0.00189
23,46,24,t3283,40% Male,0.00187,0.00199
23,47,25,t3283,40% Male,0.00203,0.00209
23,48,26,t3283,40% Male,NA,0.00219
23,49,27,t3283,40% Male,NA,0.00231
23,50,28,t3283,40% Male,NA,0.00247
23,51,29,t3283,40% Male,NA,0.00264
23,52,30,t3283,40% Male,NA,0.00284
23,53,31,t3283,40% Male,NA,0.00308
23,54,32,t3283,40% Male,NA,0.00333
23,55,33,t3283,40% Male,NA,0.00362
23,56,34,t3283,40% Male,NA,0.00395
23,57,35,t3283,40% Male,NA,0.00432
23,58,36,t3283,40% Male,NA,0.00475
23,59,37,t3283,40% Male,NA,0.00523
23,60,38,t3283,40% Male,NA,0.00578
23,61,39,t3283,40% Male,NA,0.00641
23,62,40,t3283,40% Male,NA,0.00712
23,63,41,t3283,40% Male,NA,0.00792
23,64,42,t3283,40% Male,NA,0.00879
23,65,43,t3283,40% Male,NA,0.00973
