table,gender_blend,issue_age,duration,q_sel
t3282,20% Male,28,17,0.00131
t3282,20% Male,28,18,0.00143
t3282,20% Male,28,19,0.00157
t3282,20% Male,28,20,0.00172
t3282,20% Male,28,21,0.00189
t3282,20% Male,28,22,0.00205
t3282,20% Male,28,23,0.00223
t3282,20% Male,28,24,0.00242
t3282,20% Male,28,25,0.00264
t3282,20% Male,29,1,1.5e-4
t3282,20% Male,29,2,2e-4
t3282,20% Male,29,3,2.4e-4
t3282,20% Male,29,4,2.8e-4
t3282,20% Male,29,5,3.2e-4
t3282,20% Male,29,6,3.8e-4
t3282,20% Male,29,7,4.4e-4
t3282,20% Male,29,8,5.3e-4
t3282,20% Male,29,9,6.1e-4
t3282,20% Male,29,10,7.1e-4
t3282,20% Male,29,11,8e-4
t3282,20% Male,29,12,9.1e-4
t3282,20% Male,29,13,0.001
t3282,20% Male,29,14,0.00109
t3282,20% Male,29,15,0.00117
t3282,20% Male,29,16,0.00126
t3282,20% Male,29,17,0.00139
t3282,20% Male,29,18,0.00153
t3282,20% Male,29,19,0.00168
t3282,20% Male,29,20,0.00185
t3282,20% Male,29,21,0.00204
t3282,20% Male,29,22,0.00222
t3282,20% Male,29,23,0.00241
t3282,20% Male,29,24,0.00263
t3282,20% Male,29,25,0.00288
t3282,20% Male,30,1,1.4e-4
t3282,20% Male,30,2,2.1e-4
t3282,20% Male,30,3,2.5e-4
t3282,20% Male,30,4,3e-4
t3282,20% Male,30,5,3.5e-4
t3282,20% Male,30,6,4.1e-4
t3282,20% Male,30,7,4.9e-4
t3282,20% Male,30,8,5.8e-4
t3282,20% Male,30,9,6.6e-4
t3282,20% Male,30,10,7.6e-4
t3282,20% Male,30,11,8.5e-4
t3282,20% Male,30,12,9.5e-4
t3282,20% Male,30,13,0.00105
t3282,20% Male,30,14,0.00113
t3282,20% Male,30,15,0.00122
t3282,20% Male,30,16,0.00134
t3282,20% Male,30,17,0.00149
t3282,20% Male,30,18,0.00165
t3282,20% Male,30,19,0.00181
t3282,20% Male,30,20,0.00199
t3282,20% Male,30,21,0.00221
t3282,20% Male,30,22,0.0024
t3282,20% Male,30,23,0.00262
t3282,20% Male,30,24,0.00287
t3282,20% Male,30,25,0.00314
t3282,20% Male,31,1,1.4e-4
t3282,20% Male,31,2,2.2e-4
t3282,20% Male,31,3,2.7e-4
t3282,20% Male,31,4,3.2e-4
t3282,20% Male,31,5,3.8e-4
t3282,20% Male,31,6,4.5e-4
t3282,20% Male,31,7,5.4e-4
t3282,20% Male,31,8,6.3e-4
t3282,20% Male,31,9,7.2e-4
t3282,20% Male,31,10,8.1e-4
t3282,20% Male,31,11,9e-4
t3282,20% Male,31,12,9.9e-4
t3282,20% Male,31,13,0.0011
t3282,20% Male,31,14,0.00119
t3282,20% Male,31,15,0.0013
t3282,20% Male,31,16,0.00144
t3282,20% Male,31,17,0.00162
t3282,20% Male,31,18,0.00178
t3282,20% Male,31,19,0.00195
t3282,20% Male,31,20,0.00215
t3282,20% Male,31,21,0.0024
t3282,20% Male,31,22,0.00262
t3282,20% Male,31,23,0.00287
t3282,20% Male,31,24,0.00313
t3282,20% Male,31,25,0.00342
t3282,20% Male,32,1,1.5e-4
t3282,20% Male,32,2,2.3e-4
t3282,20% Male,32,3,2.9e-4
t3282,20% Male,32,4,3.6e-4
t3282,20% Male,32,5,4.2e-4
t3282,20% Male,32,6,5e-4
t3282,20% Male,32,7,5.9e-4
t3282,20% Male,32,8,6.7e-4
t3282,20% Male,32,9,7.6e-4
t3282,20% Male,32,10,8.5e-4
t3282,20% Male,32,11,9.4e-4
t3282,20% Male,32,12,0.00103
t3282,20% Male,32,13,0.00116
t3282,20% Male,32,14,0.00127
t3282,20% Male,32,15,0.0014
t3282,20% Male,32,16,0.00156
t3282,20% Male,32,17,0.00174
t3282,20% Male,32,18,0.00191
t3282,20% Male,32,19,0.00211
t3282,20% Male,32,20,0.00233
t3282,20% Male,32,21,0.00261
t3282,20% Male,32,22,0.00286
t3282,20% Male,32,23,0.00313
t3282,20% Male,32,24,0.00342
t3282,20% Male,32,25,0.00374
t3282,20% Male,33,1,1.6e-4
t3282,20% Male,33,2,2.4e-4
t3282,20% Male,33,3,3.2e-4
t3282,20% Male,33,4,4e-4
t3282,20% Male,33,5,4.8e-4
t3282,20% Male,33,6,5.5e-4
t3282,20% Male,33,7,6.4e-4
t3282,20% Male,33,8,7.2e-4
t3282,20% Male,33,9,8.1e-4
t3282,20% Male,33,10,8.9e-4
t3282,20% Male,33,11,9.8e-4
t3282,20% Male,33,12,0.00109
t3282,20% Male,33,13,0.00123
t3282,20% Male,33,14,0.00137
t3282,20% Male,33,15,0.00152
t3282,20% Male,33,16,0.00169
t3282,20% Male,33,17,0.00187
t3282,20% Male,33,18,0.00206
t3282,20% Male,33,19,0.00227
t3282,20% Male,33,20,0.00254
t3282,20% Male,33,21,0.00286
t3282,20% Male,33,22,0.00313
t3282,20% Male,33,23,0.00342
t3282,20% Male,33,24,0.00374
t3282,20% Male,33,25,0.0041
t3282,20% Male,34,1,1.7e-4
t3282,20% Male,34,2,2.5e-4
t3282,20% Male,34,3,3.6e-4
t3282,20% Male,34,4,4.5e-4
t3282,20% Male,34,5,5.3e-4
t3282,20% Male,34,6,6e-4
t3282,20% Male,34,7,6.9e-4
t3282,20% Male,34,8,7.7e-4
t3282,20% Male,34,9,8.5e-4
t3282,20% Male,34,10,9.4e-4
t3282,20% Male,34,11,0.00103
t3282,20% Male,34,12,0.00117
t3282,20% Male,34,13,0.00133
t3282,20% Male,34,14,0.0015
t3282,20% Male,34,15,0.00165
t3282,20% Male,34,16,0.00183
t3282,20% Male,34,17,0.00202
t3282,20% Male,34,18,0.00223
t3282,20% Male,34,19,0.00248
t3282,20% Male,34,20,0.00278
t3282,20% Male,34,21,0.00312
t3282,20% Male,34,22,0.00342
t3282,20% Male,34,23,0.00374
t3282,20% Male,34,24,0.0041
t3282,20% Male,34,25,0.0045
t3282,20% Male,35,1,1.8e-4
t3282,20% Male,35,2,2.7e-4
t3282,20% Male,35,3,4e-4
t3282,20% Male,35,4,5e-4
t3282,20% Male,35,5,5.8e-4
t3282,20% Male,35,6,6.6e-4
t3282,20% Male,35,7,7.5e-4
t3282,20% Male,35,8,8.2e-4
t3282,20% Male,35,9,8.9e-4
t3282,20% Male,35,10,9.8e-4
t3282,20% Male,35,11,0.00111
t3282,20% Male,35,12,0.00128
t3282,20% Male,35,13,0.00147
t3282,20% Male,35,14,0.00163
t3282,20% Male,35,15,0.0018
t3282,20% Male,35,16,0.00198
t3282,20% Male,35,17,0.00219
t3282,20% Male,35,18,0.00243
t3282,20% Male,35,19,0.00272
t3282,20% Male,35,20,0.00305
t3282,20% Male,35,21,0.00341
t3282,20% Male,35,22,0.00374
t3282,20% Male,35,23,0.0041
t3282,20% Male,35,24,0.0045
t3282,20% Male,35,25,0.00496
t3282,20% Male,36,1,2e-4
t3282,20% Male,36,2,3e-4
t3282,20% Male,36,3,4.4e-4
t3282,20% Male,36,4,5.5e-4
t3282,20% Male,36,5,6.3e-4
t3282,20% Male,36,6,7.2e-4
t3282,20% Male,36,7,8e-4
t3282,20% Male,36,8,8.7e-4
t3282,20% Male,36,9,0.00093000000000000005
t3282,20% Male,36,10,0.00106
t3282,20% Male,36,11,0.00123
t3282,20% Male,36,12,0.0014
t3282,20% Male,36,13,0.0016
t3282,20% Male,36,14,0.00177
t3282,20% Male,36,15,0.00195
t3282,20% Male,36,16,0.00215
t3282,20% Male,36,17,0.00239
t3282,20% Male,36,18,0.00266
t3282,20% Male,36,19,0.00299
t3282,20% Male,36,20,0.00335
t3282,20% Male,36,21,0.00374
t3282,20% Male,36,22,0.0041
t3282,20% Male,36,23,0.0045
t3282,20% Male,36,24,0.00496
t3282,20% Male,36,25,0.00549
t3282,20% Male,37,1,2e-4
t3282,20% Male,37,2,3.2e-4
t3282,20% Male,37,3,4.7e-4
t3282,20% Male,37,4,6e-4
t3282,20% Male,37,5,6.9e-4
t3282,20% Male,37,6,7.7e-4
t3282,20% Male,37,7,8.4e-4
t3282,20% Male,37,8,9.1e-4
t3282,20% Male,37,9,0.00101
t3282,20% Male,37,10,0.00119
t3282,20% Male,37,11,0.00136
t3282,20% Male,37,12,0.00155
t3282,20% Male,37,13,0.00175
t3282,20% Male,37,14,0.00194
t3282,20% Male,37,15,0.00213
t3282,20% Male,37,16,0.00235
t3282,20% Male,37,17,0.00261
t3282,20% Male,37,18,0.00292
t3282,20% Male,37,19,0.00328
t3282,20% Male,37,20,0.00369
t3282,20% Male,37,21,0.0041
t3282,20% Male,37,22,0.0045
t3282,20% Male,37,23,0.00496
t3282,20% Male,37,24,0.00549
t3282,20% Male,37,25,0.00608
t3282,20% Male,38,1,2.2e-4
t3282,20% Male,38,2,3.5e-4
t3282,20% Male,38,3,5.1e-4
t3282,20% Male,38,4,6.3e-4
t3282,20% Male,38,5,7.4e-4
t3282,20% Male,38,6,8.2e-4
t3282,20% Male,38,7,8.9e-4
t3282,20% Male,38,8,9.9e-4
t3282,20% Male,38,9,0.00113
t3282,20% Male,38,10,0.00131
t3282,20% Male,38,11,0.0015
t3282,20% Male,38,12,0.0017
t3282,20% Male,38,13,0.00191
t3282,20% Male,38,14,0.00211
t3282,20% Male,38,15,0.00232
t3282,20% Male,38,16,0.00257
t3282,20% Male,38,17,0.00287
t3282,20% Male,38,18,0.00322
t3282,20% Male,38,19,0.00362
t3282,20% Male,38,20,0.00406
t3282,20% Male,38,21,0.0045
t3282,20% Male,38,22,0.00496
t3282,20% Male,38,23,0.00549
t3282,20% Male,38,24,0.00608
t3282,20% Male,38,25,0.00675
t3282,20% Male,39,1,2.4e-4
t3282,20% Male,39,2,3.7e-4
t3282,20% Male,39,3,5.4e-4
t3282,20% Male,39,4,6.7e-4
t3282,20% Male,39,5,7.9e-4
t3282,20% Male,39,6,8.7e-4
t3282,20% Male,39,7,9.6e-4
t3282,20% Male,39,8,0.0011
t3282,20% Male,39,9,0.00125
t3282,20% Male,39,10,0.00145
t3282,20% Male,39,11,0.00166
t3282,20% Male,39,12,0.0018600000000000001
t3282,20% Male,39,13,0.00209
t3282,20% Male,39,14,0.00231
t3282,20% Male,39,15,0.00254
t3282,20% Male,39,16,0.00283
t3282,20% Male,39,17,0.00316
t3282,20% Male,39,18,0.00354
t3282,20% Male,39,19,0.004
t3282,20% Male,39,20,0.00447
t3282,20% Male,39,21,0.00496
t3282,20% Male,39,22,0.00549
t3282,20% Male,39,23,0.00608
t3282,20% Male,39,24,0.00675
t3282,20% Male,39,25,0.0075
t3282,20% Male,40,1,2.5e-4
t3282,20% Male,40,2,3.9e-4
t3282,20% Male,40,3,5.7e-4
t3282,20% Male,40,4,7.1e-4
t3282,20% Male,40,5,8.3e-4
t3282,20% Male,40,6,9.4e-4
t3282,20% Male,40,7,0.00107
t3282,20% Male,40,8,0.00121
t3282,20% Male,40,9,0.00138
t3282,20% Male,40,10,0.0016
t3282,20% Male,40,11,0.00182
t3282,20% Male,40,12,0.00204
t3282,20% Male,40,13,0.00228
t3282,20% Male,40,14,0.00253
t3282,20% Male,40,15,0.00279
t3282,20% Male,40,16,0.00312
t3282,20% Male,40,17,0.00349
t3282,20% Male,40,18,0.00392
t3282,20% Male,40,19,0.00441
t3282,20% Male,40,20,0.00493
t3282,20% Male,40,21,0.00549
t3282,20% Male,40,22,0.00608
t3282,20% Male,40,23,0.00674
t3282,20% Male,40,24,0.00749
t3282,20% Male,40,25,0.00833
t3282,20% Male,41,1,2.7e-4
t3282,20% Male,41,2,4.2e-4
t3282,20% Male,41,3,5.9e-4
t3282,20% Male,41,4,7.5e-4
t3282,20% Male,41,5,9e-4
t3282,20% Male,41,6,0.00103
t3282,20% Male,41,7,0.00116
t3282,20% Male,41,8,0.00132
t3282,20% Male,41,9,0.00152
t3282,20% Male,41,10,0.00176
t3282,20% Male,41,11,0.00199
t3282,20% Male,41,12,0.00222
t3282,20% Male,41,13,0.00249
t3282,20% Male,41,14,0.00277
t3282,20% Male,41,15,0.00308
t3282,20% Male,41,16,0.00345
t3282,20% Male,41,17,0.00387
t3282,20% Male,41,18,0.00434
t3282,20% Male,41,19,0.00485
t3282,20% Male,41,20,0.00545
t3282,20% Male,41,21,0.00608
t3282,20% Male,41,22,0.00674
t3282,20% Male,41,23,0.00747
t3282,20% Male,41,24,0.00831
t3282,20% Male,41,25,0.00924
t3282,20% Male,42,1,2.9e-4
t3282,20% Male,42,2,4.5e-4
t3282,20% Male,42,3,6.3e-4
t3282,20% Male,42,4,8.1e-4
t3282,20% Male,42,5,9.8e-4
t3282,20% Male,42,6,0.00112
t3282,20% Male,42,7,0.00126
t3282,20% Male,42,8,0.00145
t3282,20% Male,42,9,0.00167
t3282,20% Male,42,10,0.00192
t3282,20% Male,42,11,0.00216
t3282,20% Male,42,12,0.00242
t3282,20% Male,42,13,0.00273
t3282,20% Male,42,14,0.00305
t3282,20% Male,42,15,0.0034
t3282,20% Male,42,16,0.00382
t3282,20% Male,42,17,0.00429
t3282,20% Male,42,18,0.0048
t3282,20% Male,42,19,0.00537
t3282,20% Male,42,20,0.00603
t3282,20% Male,42,21,0.00673
t3282,20% Male,42,22,0.00746
t3282,20% Male,42,23,0.00829
t3282,20% Male,42,24,0.00921
t3282,20% Male,42,25,0.01024
t3282,20% Male,43,1,3.1e-4
t3282,20% Male,43,2,4.8e-4
t3282,20% Male,43,3,6.6e-4
t3282,20% Male,43,4,8.9e-4
t3282,20% Male,43,5,0.00106
t3282,20% Male,43,6,0.00122
t3282,20% Male,43,7,0.00137
t3282,20% Male,43,8,0.00158
t3282,20% Male,43,9,0.00183
t3282,20% Male,43,10,0.0021
t3282,20% Male,43,11,0.00235
t3282,20% Male,43,12,0.00264
t3282,20% Male,43,13,0.003
t3282,20% Male,43,14,0.00337
t3282,20% Male,43,15,0.00377
t3282,20% Male,43,16,0.00424
t3282,20% Male,43,17,0.00476
t3282,20% Male,43,18,0.00531
t3282,20% Male,43,19,0.00595
t3282,20% Male,43,20,0.00667
t3282,20% Male,43,21,0.00746
t3282,20% Male,43,22,0.00827
t3282,20% Male,43,23,0.0092
t3282,20% Male,43,24,0.01023
t3282,20% Male,43,25,0.01135
t3282,20% Male,44,1,3.4e-4
t3282,20% Male,44,2,5e-4
t3282,20% Male,44,3,7.3e-4
t3282,20% Male,44,4,0.001
t3282,20% Male,44,5,0.00115
t3282,20% Male,44,6,0.00132
t3282,20% Male,44,7,0.0015
t3282,20% Male,44,8,0.00173
t3282,20% Male,44,9,0.002
t3282,20% Male,44,10,0.00228
t3282,20% Male,44,11,0.00256
t3282,20% Male,44,12,0.0029
t3282,20% Male,44,13,0.0033
t3282,20% Male,44,14,0.00373
t3282,20% Male,44,15,0.00418
t3282,20% Male,44,16,0.00471
t3282,20% Male,44,17,0.00526
t3282,20% Male,44,18,0.00588
t3282,20% Male,44,19,0.00659
t3282,20% Male,44,20,0.00739
t3282,20% Male,44,21,0.00826
t3282,20% Male,44,22,0.00919
t3282,20% Male,44,23,0.01022
t3282,20% Male,44,24,0.01135
t3282,20% Male,44,25,0.01258
t3282,20% Male,45,1,3.8e-4
t3282,20% Male,45,2,5.3e-4
t3282,20% Male,45,3,8e-4
t3282,20% Male,45,4,0.00108
t3282,20% Male,45,5,0.00125
t3282,20% Male,45,6,0.00144
t3282,20% Male,45,7,0.00164
t3282,20% Male,45,8,0.0019
t3282,20% Male,45,9,0.00218
t3282,20% Male,45,10,0.00249
t3282,20% Male,45,11,0.0028
t3282,20% Male,45,12,0.00319
t3282,20% Male,45,13,0.00366
t3282,20% Male,45,14,0.00414
t3282,20% Male,45,15,0.00464
t3282,20% Male,45,16,0.00521
t3282,20% Male,45,17,0.00585
t3282,20% Male,45,18,0.00654
t3282,20% Male,45,19,0.00732
t3282,20% Male,45,20,0.00819
t3282,20% Male,45,21,0.00917
t3282,20% Male,45,22,0.01021
t3282,20% Male,45,23,0.01135
t3282,20% Male,45,24,0.01258
t3282,20% Male,45,25,0.01395
t3282,20% Male,46,1,4.1e-4
t3282,20% Male,46,2,5.6e-4
t3282,20% Male,46,3,8.8e-4
t3282,20% Male,46,4,0.00118
t3282,20% Male,46,5,0.00137
t3282,20% Male,46,6,0.00159
t3282,20% Male,46,7,0.00181
t3282,20% Male,46,8,0.00209
t3282,20% Male,46,9,0.00238
t3282,20% Male,46,10,0.00271
t3282,20% Male,46,11,0.00307
t3282,20% Male,46,12,0.00353
t3282,20% Male,46,13,0.00406
t3282,20% Male,46,14,0.00459
t3282,20% Male,46,15,0.00515
t3282,20% Male,46,16,0.0058
t3282,20% Male,46,17,0.00651
t3282,20% Male,46,18,0.00727
t3282,20% Male,46,19,0.00812
t3282,20% Male,46,20,0.00908
t3282,20% Male,46,21,0.01019
t3282,20% Male,46,22,0.01135
t3282,20% Male,46,23,0.01258
t3282,20% Male,46,24,0.01395
t3282,20% Male,46,25,0.01545
t3282,20% Male,47,1,4.4e-4
t3282,20% Male,47,2,6e-4
t3282,20% Male,47,3,0.001
t3282,20% Male,47,4,0.00129
t3282,20% Male,47,5,0.00151
t3282,20% Male,47,6,0.00175
t3282,20% Male,47,7,0.002
t3282,20% Male,47,8,0.0023
t3282,20% Male,47,9,0.0026
t3282,20% Male,47,10,0.00297
t3282,20% Male,47,11,0.0034
t3282,20% Male,47,12,0.00393
t3282,20% Male,47,13,0.00451
t3282,20% Male,47,14,0.00509
t3282,20% Male,47,15,0.00572
t3282,20% Male,47,16,0.00646
t3282,20% Male,47,17,0.00724
t3282,20% Male,47,18,0.00808
t3282,20% Male,47,19,0.00901
t3282,20% Male,47,20,0.01008
t3282,20% Male,47,21,0.01132
t3282,20% Male,47,22,0.01258
t3282,20% Male,47,23,0.01395
t3282,20% Male,47,24,0.01545
t3282,20% Male,47,25,0.01712
t3282,20% Male,48,1,4.6e-4
t3282,20% Male,48,2,6.6e-4
t3282,20% Male,48,3,0.00113
t3282,20% Male,48,4,0.00143
t3282,20% Male,48,5,0.00168
t3282,20% Male,48,6,0.00193
t3282,20% Male,48,7,0.00221
t3282,20% Male,48,8,0.00251
t3282,20% Male,48,9,0.00285
t3282,20% Male,48,10,0.00329
t3282,20% Male,48,11,0.00376
t3282,20% Male,48,12,0.00434
t3282,20% Male,48,13,0.00499
t3282,20% Male,48,14,0.00564
t3282,20% Male,48,15,0.00634
t3282,20% Male,48,16,0.00716
t3282,20% Male,48,17,0.00803
t3282,20% Male,48,18,0.00896
t3282,20% Male,48,19,0.00999
t3282,20% Male,48,20,0.01118
t3282,20% Male,48,21,0.01257
t3282,20% Male,48,22,0.01395
t3282,20% Male,48,23,0.01545
t3282,20% Male,48,24,0.01712
t3282,20% Male,48,25,0.01897
t3282,20% Male,49,1,4.9e-4
t3282,20% Male,49,2,7.6e-4
t3282,20% Male,49,3,0.00129
t3282,20% Male,49,4,0.00159
t3282,20% Male,49,5,0.0018600000000000001
t3282,20% Male,49,6,0.00214
t3282,20% Male,49,7,0.00244
t3282,20% Male,49,8,0.00275
t3282,20% Male,49,9,0.00316
t3282,20% Male,49,10,0.00365
t3282,20% Male,49,11,0.00416
t3282,20% Male,49,12,0.00477
t3282,20% Male,49,13,0.00548
t3282,20% Male,49,14,0.00621
t3282,20% Male,49,15,0.00698
t3282,20% Male,49,16,0.00789
t3282,20% Male,49,17,0.00887
t3282,20% Male,49,18,0.00989
t3282,20% Male,49,19,0.01104
t3282,20% Male,49,20,0.01236
t3282,20% Male,49,21,0.01394
t3282,20% Male,49,22,0.01545
t3282,20% Male,49,23,0.01712
t3282,20% Male,49,24,0.01897
t3282,20% Male,49,25,0.02105
t3282,20% Male,50,1,5.1e-4
t3282,20% Male,50,2,8.9e-4
t3282,20% Male,50,3,0.00144
t3282,20% Male,50,4,0.00177
t3282,20% Male,50,5,0.00206
t3282,20% Male,50,6,0.00236
t3282,20% Male,50,7,0.00267
t3282,20% Male,50,8,0.00305
t3282,20% Male,50,9,0.00351
t3282,20% Male,50,10,0.00404
t3282,20% Male,50,11,0.00459
t3282,20% Male,50,12,0.00525
t3282,20% Male,50,13,0.00599
t3282,20% Male,50,14,0.00678
t3282,20% Male,50,15,0.00766
t3282,20% Male,50,16,0.00868
t3282,20% Male,50,17,0.00976
t3282,20% Male,50,18,0.01087
t3282,20% Male,50,19,0.01214
t3282,20% Male,50,20,0.01361
t3282,20% Male,50,21,0.01545
t3282,20% Male,50,22,0.01712
t3282,20% Male,50,23,0.01897
t3282,20% Male,50,24,0.02105
t3282,20% Male,50,25,0.02337
t3282,20% Male,51,1,5.4e-4
t3282,20% Male,51,2,0.00105
t3282,20% Male,51,3,0.0016
t3282,20% Male,51,4,0.00196
t3282,20% Male,51,5,0.00227
t3282,20% Male,51,6,0.00259
t3282,20% Male,51,7,0.00296
t3282,20% Male,51,8,0.00339
t3282,20% Male,51,9,0.0039
t3282,20% Male,51,10,0.00448
t3282,20% Male,51,11,0.00507
t3282,20% Male,51,12,0.00577
t3282,20% Male,51,13,0.00655
t3282,20% Male,51,14,0.00743
t3282,20% Male,51,15,0.00842
t3282,20% Male,51,16,0.00955
t3282,20% Male,51,17,0.01069
t3282,20% Male,51,18,0.01191
t3282,20% Male,51,19,0.01333
t3282,20% Male,51,20,0.01504
t3282,20% Male,51,21,0.01712
t3282,20% Male,51,22,0.01897
t3282,20% Male,51,23,0.02103
t3282,20% Male,51,24,0.02336
t3282,20% Male,51,25,0.02595
t3282,20% Male,52,1,5.6e-4
t3282,20% Male,52,2,0.0012
t3282,20% Male,52,3,0.00174
t3282,20% Male,52,4,0.00214
t3282,20% Male,52,5,0.0025
t3282,20% Male,52,6,0.00287
t3282,20% Male,52,7,0.00328
t3282,20% Male,52,8,0.00376
t3282,20% Male,52,9,0.00433
t3282,20% Male,52,10,0.00497
t3282,20% Male,52,11,0.00559
t3282,20% Male,52,12,0.00634
t3282,20% Male,52,13,0.00718
t3282,20% Male,52,14,0.00817
t3282,20% Male,52,15,0.00928
t3282,20% Male,52,16,0.01049
t3282,20% Male,52,17,0.01173
t3282,20% Male,52,18,0.01311
t3282,20% Male,52,19,0.01474
t3282,20% Male,52,20,0.01666
t3282,20% Male,52,21,0.01897
t3282,20% Male,52,22,0.02102
t3282,20% Male,52,23,0.02332
t3282,20% Male,52,24,0.02592
t3282,20% Male,52,25,0.02884
t3282,20% Male,53,1,6e-4
t3282,20% Male,53,2,0.0013
t3282,20% Male,53,3,0.00187
t3282,20% Male,53,4,0.00235
t3282,20% Male,53,5,0.00277
t3282,20% Male,53,6,0.00319
t3282,20% Male,53,7,0.00365
t3282,20% Male,53,8,0.00419
t3282,20% Male,53,9,0.00484
t3282,20% Male,53,10,0.00552
t3282,20% Male,53,11,0.00617
t3282,20% Male,53,12,0.00696
t3282,20% Male,53,13,0.0079
t3282,20% Male,53,14,0.00901
t3282,20% Male,53,15,0.01022
t3282,20% Male,53,16,0.01153
t3282,20% Male,53,17,0.01291
t3282,20% Male,53,18,0.01452
t3282,20% Male,53,19,0.01637
t3282,20% Male,53,20,0.01854
t3282,20% Male,53,21,0.02101
t3282,20% Male,53,22,0.02331
t3282,20% Male,53,23,0.0259
t3282,20% Male,53,24,0.02882
t3282,20% Male,53,25,0.03209
t3282,20% Male,54,1,6.2e-4
t3282,20% Male,54,2,0.00138
t3282,20% Male,54,3,0.00202
t3282,20% Male,54,4,0.00256
t3282,20% Male,54,5,0.00307
t3282,20% Male,54,6,0.00354
t3282,20% Male,54,7,0.00407
t3282,20% Male,54,8,0.00469
t3282,20% Male,54,9,0.0054
t3282,20% Male,54,10,0.00611
t3282,20% Male,54,11,0.00679
t3282,20% Male,54,12,0.00766
t3282,20% Male,54,13,0.00873
t3282,20% Male,54,14,0.00994
t3282,20% Male,54,15,0.01126
t3282,20% Male,54,16,0.01271
t3282,20% Male,54,17,0.01429
t3282,20% Male,54,18,0.01613
t3282,20% Male,54,19,0.01827
t3282,20% Male,54,20,0.02073
t3282,20% Male,54,21,0.02331
t3282,20% Male,54,22,0.0259
t3282,20% Male,54,23,0.02882
t3282,20% Male,54,24,0.03209
t3282,20% Male,54,25,0.03573
t3282,20% Male,55,1,6.7e-4
t3282,20% Male,55,2,0.00145
t3282,20% Male,55,3,0.00216
t3282,20% Male,55,4,0.00276
t3282,20% Male,55,5,0.00339
t3282,20% Male,55,6,0.00392
t3282,20% Male,55,7,0.00453
t3282,20% Male,55,8,0.00522
t3282,20% Male,55,9,0.00596
t3282,20% Male,55,10,0.0067
t3282,20% Male,55,11,0.0074400000000000004
t3282,20% Male,55,12,0.00841
t3282,20% Male,55,13,0.0096
t3282,20% Male,55,14,0.01093
t3282,20% Male,55,15,0.01241
t3282,20% Male,55,16,0.01405
t3282,20% Male,55,17,0.01589
t3282,20% Male,55,18,0.01798
t3282,20% Male,55,19,0.02037
t3282,20% Male,55,20,0.02311
t3282,20% Male,55,21,0.0259
t3282,20% Male,55,22,0.02882
t3282,20% Male,55,23,0.03209
t3282,20% Male,55,24,0.03573
t3282,20% Male,55,25,0.03985
t3282,20% Male,56,1,7.1e-4
t3282,20% Male,56,2,0.00152
t3282,20% Male,56,3,0.00228
t3282,20% Male,56,4,0.003
t3282,20% Male,56,5,0.00375
t3282,20% Male,56,6,0.00436
t3282,20% Male,56,7,0.00503
t3282,20% Male,56,8,0.00577
t3282,20% Male,56,9,0.00652
t3282,20% Male,56,10,0.00728
t3282,20% Male,56,11,0.00806
t3282,20% Male,56,12,0.00916
t3282,20% Male,56,13,0.01049
t3282,20% Male,56,14,0.012
t3282,20% Male,56,15,0.01368
t3282,20% Male,56,16,0.01557
t3282,20% Male,56,17,0.0177
t3282,20% Male,56,18,0.02001
t3282,20% Male,56,19,0.02264
t3282,20% Male,56,20,0.02568
t3282,20% Male,56,21,0.02882
t3282,20% Male,56,22,0.03209
t3282,20% Male,56,23,0.03573
t3282,20% Male,56,24,0.03985
t3282,20% Male,56,25,0.04461
t3282,20% Male,57,1,7.7e-4
t3282,20% Male,57,2,0.00159
t3282,20% Male,57,3,0.00243
t3282,20% Male,57,4,0.0033
t3282,20% Male,57,5,0.00417
t3282,20% Male,57,6,0.00484
t3282,20% Male,57,7,0.00557
t3282,20% Male,57,8,0.00632
t3282,20% Male,57,9,0.00708
t3282,20% Male,57,10,0.00787
t3282,20% Male,57,11,0.00872
t3282,20% Male,57,12,0.00995
t3282,20% Male,57,13,0.01148
t3282,20% Male,57,14,0.0132
t3282,20% Male,57,15,0.0151
t3282,20% Male,57,16,0.01728
t3282,20% Male,57,17,0.01964
t3282,20% Male,57,18,0.02221
t3282,20% Male,57,19,0.02516
t3282,20% Male,57,20,0.02855
t3282,20% Male,57,21,0.03209
t3282,20% Male,57,22,0.03573
t3282,20% Male,57,23,0.03985
t3282,20% Male,57,24,0.04461
t3282,20% Male,57,25,0.05013
t3282,20% Male,58,1,8.5e-4
t3282,20% Male,58,2,0.00167
t3282,20% Male,58,3,0.00259
t3282,20% Male,58,4,0.00367
t3282,20% Male,58,5,0.00463
t3282,20% Male,58,6,0.00535
t3282,20% Male,58,7,0.00612
t3282,20% Male,58,8,0.00685
t3282,20% Male,58,9,0.00762
t3282,20% Male,58,10,0.00847
t3282,20% Male,58,11,0.00942
t3282,20% Male,58,12,0.01084
t3282,20% Male,58,13,0.01262
t3282,20% Male,58,14,0.01456
t3282,20% Male,58,15,0.01673
t3282,20% Male,58,16,0.01914
t3282,20% Male,58,17,0.02182
t3282,20% Male,58,18,0.02468
t3282,20% Male,58,19,0.02794
t3282,20% Male,58,20,0.03171
t3282,20% Male,58,21,0.03573
t3282,20% Male,58,22,0.03985
t3282,20% Male,58,23,0.04461
t3282,20% Male,58,24,0.05013
t3282,20% Male,58,25,0.05643
t3282,20% Male,59,1,9.4e-4
