issue_age,attained_age,duration,table,gender,q_sel,q_ult
1,23,23,t3287,Male,9.9e-4,9.9e-4
1,24,24,t3287,Male,0.00102,0.00102
1,25,25,t3287,Male,0.00105,0.00105
1,26,26,t3287,Male,NA,0.00105
1,27,27,t3287,Male,NA,0.00103
1,28,28,t3287,Male,NA,0.00101
1,29,29,t3287,Male,NA,0.001
1,30,30,t3287,Male,NA,0.001
1,31,31,t3287,Male,NA,0.00104
1,32,32,t3287,Male,NA,0.00111
1,33,33,t3287,Male,NA,0.00119
1,34,34,t3287,Male,NA,0.00128
1,35,35,t3287,Male,NA,0.00137
1,36,36,t3287,Male,NA,0.0015
1,37,37,t3287,Male,NA,0.00162
1,38,38,t3287,Male,NA,0.00176
1,39,39,t3287,Male,NA,0.0019
1,40,40,t3287,Male,NA,0.00206
1,41,41,t3287,Male,NA,0.00221
1,42,42,t3287,Male,NA,0.00234
1,43,43,t3287,Male,NA,0.0024
1,44,44,t3287,Male,NA,0.00247
1,45,45,t3287,Male,NA,0.00254
1,46,46,t3287,Male,NA,0.00261
1,47,47,t3287,Male,NA,0.00267
1,48,48,t3287,Male,NA,0.00274
1,49,49,t3287,Male,NA,0.00281
1,50,50,t3287,Male,NA,0.00293
1,51,51,t3287,Male,NA,0.00309
1,52,52,t3287,Male,NA,0.00328
1,53,53,t3287,Male,NA,0.0035
1,54,54,t3287,Male,NA,0.00375
1,55,55,t3287,Male,NA,0.00405
1,56,56,t3287,Male,NA,0.00439
1,57,57,t3287,Male,NA,0.00478
1,58,58,t3287,Male,NA,0.00522
1,59,59,t3287,Male,NA,0.00574
1,60,60,t3287,Male,NA,0.00633
1,61,61,t3287,Male,NA,0.00702
1,62,62,t3287,Male,NA,0.00779
1,63,63,t3287,Male,NA,0.00866
1,64,64,t3287,Male,NA,0.00962
1,65,65,t3287,Male,NA,0.01064
1,66,66,t3287,Male,NA,0.01173
1,67,67,t3287,Male,NA,0.01288
1,68,68,t3287,Male,NA,0.01413
1,69,69,t3287,Male,NA,0.01553
1,70,70,t3287,Male,NA,0.01716
1,71,71,t3287,Male,NA,0.01909
1,72,72,t3287,Male,NA,0.02134
1,73,73,t3287,Male,NA,0.02394
1,74,74,t3287,Male,NA,0.02686
1,75,75,t3287,Male,NA,0.03006
1,76,76,t3287,Male,NA,0.03351
1,77,77,t3287,Male,NA,0.03722
1,78,78,t3287,Male,NA,0.04125
1,79,79,t3287,Male,NA,0.04577
1,80,80,t3287,Male,NA,0.05091
1,81,81,t3287,Male,NA,0.05683
1,82,82,t3287,Male,NA,0.06333
1,83,83,t3287,Male,NA,0.07139
1,84,84,t3287,Male,NA,0.08063
1,85,85,t3287,Male,NA,0.09127
1,86,86,t3287,Male,NA,0.10347
1,87,87,t3287,Male,NA,0.11724
1,88,88,t3287,Male,NA,0.13258
1,89,89,t3287,Male,NA,0.14894
1,90,90,t3287,Male,NA,0.16612
1,91,91,t3287,Male,NA,0.18355
1,92,92,t3287,Male,NA,0.20075
1,93,93,t3287,Male,NA,0.21762
1,94,94,t3287,Male,NA,0.23331
1,95,95,t3287,Male,NA,0.24714
1,96,96,t3287,Male,NA,0.26511
1,97,97,t3287,Male,NA,0.28442
1,98,98,t3287,Male,NA,0.30563
1,99,99,t3287,Male,NA,0.32833
1,100,100,t3287,Male,NA,0.35209
1,101,101,t3287,Male,NA,0.37447
1,102,102,t3287,Male,NA,0.3968
1,103,103,t3287,Male,NA,0.41866
1,104,104,t3287,Male,NA,0.43965
1,105,105,t3287,Male,NA,0.45936
1,106,106,t3287,Male,NA,0.47743
1,107,107,t3287,Male,NA,0.50332
1,108,108,t3287,Male,NA,0.53061
1,109,109,t3287,Male,NA,0.55939
1,110,110,t3287,Male,NA,0.58972
1,111,111,t3287,Male,NA,0.6217
1,112,112,t3287,Male,NA,0.65542
1,113,113,t3287,Male,NA,0.69096
1,114,114,t3287,Male,NA,0.72843
1,115,115,t3287,Male,NA,0.76794
1,116,116,t3287,Male,NA,0.80958
1,117,117,t3287,Male,NA,0.85348
1,118,118,t3287,Male,NA,0.89977
1,119,119,t3287,Male,NA,0.94856
1,120,120,t3287,Male,NA,1
2,2,1,t3287,Male,1.4e-4,1.4e-4
2,3,2,t3287,Male,1.2e-4,1.2e-4
2,4,3,t3287,Male,1.1e-4,1.1e-4
2,5,4,t3287,Male,1e-4,1e-4
2,6,5,t3287,Male,1e-4,1e-4
2,7,6,t3287,Male,1e-4,1e-4
2,8,7,t3287,Male,9e-5,9e-5
2,9,8,t3287,Male,9e-5,9e-5
2,10,9,t3287,Male,9e-5,9e-5
2,11,10,t3287,Male,1e-4,1e-4
2,12,11,t3287,Male,1.2e-4,1.2e-4
2,13,12,t3287,Male,1.6e-4,1.6e-4
2,14,13,t3287,Male,2.3e-4,2.3e-4
2,15,14,t3287,Male,3.5e-4,3.5e-4
2,16,15,t3287,Male,5e-4,5e-4
2,17,16,t3287,Male,6.9e-4,6.9e-4
2,18,17,t3287,Male,8.3e-4,8.3e-4
2,19,18,t3287,Male,8.6e-4,8.6e-4
2,20,19,t3287,Male,9e-4,9e-4
2,21,20,t3287,Male,0.00093000000000000005,0.00093000000000000005
2,22,21,t3287,Male,9.6e-4,9.6e-4
2,23,22,t3287,Male,9.9e-4,9.9e-4
2,24,23,t3287,Male,0.00102,0.00102
2,25,24,t3287,Male,0.00105,0.00105
2,26,25,t3287,Male,0.00105,0.00105
2,27,26,t3287,Male,NA,0.00103
2,28,27,t3287,Male,NA,0.00101
2,29,28,t3287,Male,NA,0.001
2,30,29,t3287,Male,NA,0.001
2,31,30,t3287,Male,NA,0.00104
2,32,31,t3287,Male,NA,0.00111
2,33,32,t3287,Male,NA,0.00119
2,34,33,t3287,Male,NA,0.00128
2,35,34,t3287,Male,NA,0.00137
2,36,35,t3287,Male,NA,0.0015
2,37,36,t3287,Male,NA,0.00162
2,38,37,t3287,Male,NA,0.00176
2,39,38,t3287,Male,NA,0.0019
2,40,39,t3287,Male,NA,0.00206
2,41,40,t3287,Male,NA,0.00221
2,42,41,t3287,Male,NA,0.00234
2,43,42,t3287,Male,NA,0.0024
2,44,43,t3287,Male,NA,0.00247
2,45,44,t3287,Male,NA,0.00254
2,46,45,t3287,Male,NA,0.00261
2,47,46,t3287,Male,NA,0.00267
2,48,47,t3287,Male,NA,0.00274
2,49,48,t3287,Male,NA,0.00281
2,50,49,t3287,Male,NA,0.00293
2,51,50,t3287,Male,NA,0.00309
2,52,51,t3287,Male,NA,0.00328
2,53,52,t3287,Male,NA,0.0035
2,54,53,t3287,Male,NA,0.00375
2,55,54,t3287,Male,NA,0.00405
2,56,55,t3287,Male,NA,0.00439
2,57,56,t3287,Male,NA,0.00478
2,58,57,t3287,Male,NA,0.00522
2,59,58,t3287,Male,NA,0.00574
2,60,59,t3287,Male,NA,0.00633
2,61,60,t3287,Male,NA,0.00702
2,62,61,t3287,Male,NA,0.00779
2,63,62,t3287,Male,NA,0.00866
2,64,63,t3287,Male,NA,0.00962
2,65,64,t3287,Male,NA,0.01064
2,66,65,t3287,Male,NA,0.01173
2,67,66,t3287,Male,NA,0.01288
2,68,67,t3287,Male,NA,0.01413
2,69,68,t3287,Male,NA,0.01553
2,70,69,t3287,Male,NA,0.01716
2,71,70,t3287,Male,NA,0.01909
2,72,71,t3287,Male,NA,0.02134
2,73,72,t3287,Male,NA,0.02394
2,74,73,t3287,Male,NA,0.02686
2,75,74,t3287,Male,NA,0.03006
2,76,75,t3287,Male,NA,0.03351
2,77,76,t3287,Male,NA,0.03722
2,78,77,t3287,Male,NA,0.04125
2,79,78,t3287,Male,NA,0.04577
2,80,79,t3287,Male,NA,0.05091
2,81,80,t3287,Male,NA,0.05683
2,82,81,t3287,Male,NA,0.06333
2,83,82,t3287,Male,NA,0.07139
2,84,83,t3287,Male,NA,0.08063
2,85,84,t3287,Male,NA,0.09127
2,86,85,t3287,Male,NA,0.10347
2,87,86,t3287,Male,NA,0.11724
2,88,87,t3287,Male,NA,0.13258
2,89,88,t3287,Male,NA,0.14894
2,90,89,t3287,Male,NA,0.16612
2,91,90,t3287,Male,NA,0.18355
2,92,91,t3287,Male,NA,0.20075
2,93,92,t3287,Male,NA,0.21762
2,94,93,t3287,Male,NA,0.23331
2,95,94,t3287,Male,NA,0.24714
2,96,95,t3287,Male,NA,0.26511
2,97,96,t3287,Male,NA,0.28442
2,98,97,t3287,Male,NA,0.30563
2,99,98,t3287,Male,NA,0.32833
2,100,99,t3287,Male,NA,0.35209
2,101,100,t3287,Male,NA,0.37447
2,102,101,t3287,Male,NA,0.3968
2,103,102,t3287,Male,NA,0.41866
2,104,103,t3287,Male,NA,0.43965
2,105,104,t3287,Male,NA,0.45936
2,106,105,t3287,Male,NA,0.47743
2,107,106,t3287,Male,NA,0.50332
2,108,107,t3287,Male,NA,0.53061
2,109,108,t3287,Male,NA,0.55939
2,110,109,t3287,Male,NA,0.58972
2,111,110,t3287,Male,NA,0.6217
2,112,111,t3287,Male,NA,0.65542
2,113,112,t3287,Male,NA,0.69096
2,114,113,t3287,Male,NA,0.72843
2,115,114,t3287,Male,NA,0.76794
2,116,115,t3287,Male,NA,0.80958
2,117,116,t3287,Male,NA,0.85348
2,118,117,t3287,Male,NA,0.89977
2,119,118,t3287,Male,NA,0.94856
2,120,119,t3287,Male,NA,1
3,3,1,t3287,Male,1.2e-4,1.2e-4
3,4,2,t3287,Male,1.1e-4,1.1e-4
3,5,3,t3287,Male,1e-4,1e-4
3,6,4,t3287,Male,1e-4,1e-4
3,7,5,t3287,Male,1e-4,1e-4
3,8,6,t3287,Male,9e-5,9e-5
3,9,7,t3287,Male,9e-5,9e-5
3,10,8,t3287,Male,9e-5,9e-5
3,11,9,t3287,Male,1e-4,1e-4
3,12,10,t3287,Male,1.2e-4,1.2e-4
3,13,11,t3287,Male,1.6e-4,1.6e-4
3,14,12,t3287,Male,2.3e-4,2.3e-4
3,15,13,t3287,Male,3.5e-4,3.5e-4
3,16,14,t3287,Male,5e-4,5e-4
3,17,15,t3287,Male,6.9e-4,6.9e-4
3,18,16,t3287,Male,8.3e-4,8.3e-4
3,19,17,t3287,Male,8.6e-4,8.6e-4
3,20,18,t3287,Male,9e-4,9e-4
3,21,19,t3287,Male,0.00093000000000000005,0.00093000000000000005
3,22,20,t3287,Male,9.6e-4,9.6e-4
3,23,21,t3287,Male,9.9e-4,9.9e-4
3,24,22,t3287,Male,0.00102,0.00102
3,25,23,t3287,Male,0.00105,0.00105
3,26,24,t3287,Male,0.00105,0.00105
3,27,25,t3287,Male,0.00103,0.00103
3,28,26,t3287,Male,NA,0.00101
3,29,27,t3287,Male,NA,0.001
3,30,28,t3287,Male,NA,0.001
3,31,29,t3287,Male,NA,0.00104
3,32,30,t3287,Male,NA,0.00111
3,33,31,t3287,Male,NA,0.00119
3,34,32,t3287,Male,NA,0.00128
3,35,33,t3287,Male,NA,0.00137
3,36,34,t3287,Male,NA,0.0015
3,37,35,t3287,Male,NA,0.00162
3,38,36,t3287,Male,NA,0.00176
3,39,37,t3287,Male,NA,0.0019
3,40,38,t3287,Male,NA,0.00206
3,41,39,t3287,Male,NA,0.00221
3,42,40,t3287,Male,NA,0.00234
3,43,41,t3287,Male,NA,0.0024
3,44,42,t3287,Male,NA,0.00247
3,45,43,t3287,Male,NA,0.00254
3,46,44,t3287,Male,NA,0.00261
3,47,45,t3287,Male,NA,0.00267
3,48,46,t3287,Male,NA,0.00274
3,49,47,t3287,Male,NA,0.00281
3,50,48,t3287,Male,NA,0.00293
3,51,49,t3287,Male,NA,0.00309
3,52,50,t3287,Male,NA,0.00328
3,53,51,t3287,Male,NA,0.0035
3,54,52,t3287,Male,NA,0.00375
3,55,53,t3287,Male,NA,0.00405
3,56,54,t3287,Male,NA,0.00439
3,57,55,t3287,Male,NA,0.00478
3,58,56,t3287,Male,NA,0.00522
3,59,57,t3287,Male,NA,0.00574
3,60,58,t3287,Male,NA,0.00633
3,61,59,t3287,Male,NA,0.00702
3,62,60,t3287,Male,NA,0.00779
3,63,61,t3287,Male,NA,0.00866
3,64,62,t3287,Male,NA,0.00962
3,65,63,t3287,Male,NA,0.01064
3,66,64,t3287,Male,NA,0.01173
3,67,65,t3287,Male,NA,0.01288
3,68,66,t3287,Male,NA,0.01413
3,69,67,t3287,Male,NA,0.01553
3,70,68,t3287,Male,NA,0.01716
3,71,69,t3287,Male,NA,0.01909
3,72,70,t3287,Male,NA,0.02134
3,73,71,t3287,Male,NA,0.02394
3,74,72,t3287,Male,NA,0.02686
3,75,73,t3287,Male,NA,0.03006
3,76,74,t3287,Male,NA,0.03351
3,77,75,t3287,Male,NA,0.03722
3,78,76,t3287,Male,NA,0.04125
3,79,77,t3287,Male,NA,0.04577
3,80,78,t3287,Male,NA,0.05091
3,81,79,t3287,Male,NA,0.05683
3,82,80,t3287,Male,NA,0.06333
3,83,81,t3287,Male,NA,0.07139
3,84,82,t3287,Male,NA,0.08063
3,85,83,t3287,Male,NA,0.09127
3,86,84,t3287,Male,NA,0.10347
3,87,85,t3287,Male,NA,0.11724
3,88,86,t3287,Male,NA,0.13258
3,89,87,t3287,Male,NA,0.14894
3,90,88,t3287,Male,NA,0.16612
3,91,89,t3287,Male,NA,0.18355
3,92,90,t3287,Male,NA,0.20075
3,93,91,t3287,Male,NA,0.21762
3,94,92,t3287,Male,NA,0.23331
3,95,93,t3287,Male,NA,0.24714
3,96,94,t3287,Male,NA,0.26511
3,97,95,t3287,Male,NA,0.28442
3,98,96,t3287,Male,NA,0.30563
3,99,97,t3287,Male,NA,0.32833
3,100,98,t3287,Male,NA,0.35209
3,101,99,t3287,Male,NA,0.37447
3,102,100,t3287,Male,NA,0.3968
3,103,101,t3287,Male,NA,0.41866
3,104,102,t3287,Male,NA,0.43965
3,105,103,t3287,Male,NA,0.45936
3,106,104,t3287,Male,NA,0.47743
3,107,105,t3287,Male,NA,0.50332
3,108,106,t3287,Male,NA,0.53061
3,109,107,t3287,Male,NA,0.55939
3,110,108,t3287,Male,NA,0.58972
3,111,109,t3287,Male,NA,0.6217
3,112,110,t3287,Male,NA,0.65542
3,113,111,t3287,Male,NA,0.69096
3,114,112,t3287,Male,NA,0.72843
3,115,113,t3287,Male,NA,0.76794
3,116,114,t3287,Male,NA,0.80958
3,117,115,t3287,Male,NA,0.85348
3,118,116,t3287,Male,NA,0.89977
3,119,117,t3287,Male,NA,0.94856
3,120,118,t3287,Male,NA,1
4,4,1,t3287,Male,1.1e-4,1.1e-4
4,5,2,t3287,Male,1e-4,1e-4
4,6,3,t3287,Male,1e-4,1e-4
4,7,4,t3287,Male,1e-4,1e-4
4,8,5,t3287,Male,9e-5,9e-5
4,9,6,t3287,Male,9e-5,9e-5
4,10,7,t3287,Male,9e-5,9e-5
4,11,8,t3287,Male,1e-4,1e-4
4,12,9,t3287,Male,1.2e-4,1.2e-4
4,13,10,t3287,Male,1.6e-4,1.6e-4
4,14,11,t3287,Male,2.3e-4,2.3e-4
4,15,12,t3287,Male,3.5e-4,3.5e-4
4,16,13,t3287,Male,5e-4,5e-4
4,17,14,t3287,Male,6.9e-4,6.9e-4
4,18,15,t3287,Male,8.3e-4,8.3e-4
4,19,16,t3287,Male,8.6e-4,8.6e-4
4,20,17,t3287,Male,9e-4,9e-4
4,21,18,t3287,Male,0.00093000000000000005,0.00093000000000000005
4,22,19,t3287,Male,9.6e-4,9.6e-4
4,23,20,t3287,Male,9.9e-4,9.9e-4
4,24,21,t3287,Male,0.00102,0.00102
4,25,22,t3287,Male,0.00105,0.00105
4,26,23,t3287,Male,0.00105,0.00105
4,27,24,t3287,Male,0.00103,0.00103
4,28,25,t3287,Male,0.00101,0.00101
4,29,26,t3287,Male,NA,0.001
4,30,27,t3287,Male,NA,0.001
4,31,28,t3287,Male,NA,0.00104
4,32,29,t3287,Male,NA,0.00111
4,33,30,t3287,Male,NA,0.00119
4,34,31,t3287,Male,NA,0.00128
4,35,32,t3287,Male,NA,0.00137
4,36,33,t3287,Male,NA,0.0015
4,37,34,t3287,Male,NA,0.00162
4,38,35,t3287,Male,NA,0.00176
4,39,36,t3287,Male,NA,0.0019
4,40,37,t3287,Male,NA,0.00206
4,41,38,t3287,Male,NA,0.00221
4,42,39,t3287,Male,NA,0.00234
4,43,40,t3287,Male,NA,0.0024
4,44,41,t3287,Male,NA,0.00247
4,45,42,t3287,Male,NA,0.00254
4,46,43,t3287,Male,NA,0.00261
4,47,44,t3287,Male,NA,0.00267
4,48,45,t3287,Male,NA,0.00274
4,49,46,t3287,Male,NA,0.00281
4,50,47,t3287,Male,NA,0.00293
4,51,48,t3287,Male,NA,0.00309
4,52,49,t3287,Male,NA,0.00328
4,53,50,t3287,Male,NA,0.0035
4,54,51,t3287,Male,NA,0.00375
4,55,52,t3287,Male,NA,0.00405
4,56,53,t3287,Male,NA,0.00439
4,57,54,t3287,Male,NA,0.00478
4,58,55,t3287,Male,NA,0.00522
4,59,56,t3287,Male,NA,0.00574
4,60,57,t3287,Male,NA,0.00633
4,61,58,t3287,Male,NA,0.00702
4,62,59,t3287,Male,NA,0.00779
4,63,60,t3287,Male,NA,0.00866
4,64,61,t3287,Male,NA,0.00962
4,65,62,t3287,Male,NA,0.01064
4,66,63,t3287,Male,NA,0.01173
4,67,64,t3287,Male,NA,0.01288
4,68,65,t3287,Male,NA,0.01413
4,69,66,t3287,Male,NA,0.01553
4,70,67,t3287,Male,NA,0.01716
4,71,68,t3287,Male,NA,0.01909
4,72,69,t3287,Male,NA,0.02134
4,73,70,t3287,Male,NA,0.02394
4,74,71,t3287,Male,NA,0.02686
4,75,72,t3287,Male,NA,0.03006
4,76,73,t3287,Male,NA,0.03351
4,77,74,t3287,Male,NA,0.03722
4,78,75,t3287,Male,NA,0.04125
4,79,76,t3287,Male,NA,0.04577
4,80,77,t3287,Male,NA,0.05091
4,81,78,t3287,Male,NA,0.05683
4,82,79,t3287,Male,NA,0.06333
4,83,80,t3287,Male,NA,0.07139
4,84,81,t3287,Male,NA,0.08063
4,85,82,t3287,Male,NA,0.09127
4,86,83,t3287,Male,NA,0.10347
4,87,84,t3287,Male,NA,0.11724
4,88,85,t3287,Male,NA,0.13258
4,89,86,t3287,Male,NA,0.14894
4,90,87,t3287,Male,NA,0.16612
4,91,88,t3287,Male,NA,0.18355
4,92,89,t3287,Male,NA,0.20075
4,93,90,t3287,Male,NA,0.21762
4,94,91,t3287,Male,NA,0.23331
4,95,92,t3287,Male,NA,0.24714
4,96,93,t3287,Male,NA,0.26511
4,97,94,t3287,Male,NA,0.28442
4,98,95,t3287,Male,NA,0.30563
4,99,96,t3287,Male,NA,0.32833
4,100,97,t3287,Male,NA,0.35209
4,101,98,t3287,Male,NA,0.37447
4,102,99,t3287,Male,NA,0.3968
4,103,100,t3287,Male,NA,0.41866
4,104,101,t3287,Male,NA,0.43965
4,105,102,t3287,Male,NA,0.45936
4,106,103,t3287,Male,NA,0.47743
4,107,104,t3287,Male,NA,0.50332
4,108,105,t3287,Male,NA,0.53061
4,109,106,t3287,Male,NA,0.55939
4,110,107,t3287,Male,NA,0.58972
4,111,108,t3287,Male,NA,0.6217
4,112,109,t3287,Male,NA,0.65542
4,113,110,t3287,Male,NA,0.69096
4,114,111,t3287,Male,NA,0.72843
4,115,112,t3287,Male,NA,0.76794
4,116,113,t3287,Male,NA,0.80958
4,117,114,t3287,Male,NA,0.85348
4,118,115,t3287,Male,NA,0.89977
4,119,116,t3287,Male,NA,0.94856
4,120,117,t3287,Male,NA,1
5,5,1,t3287,Male,1e-4,1e-4
5,6,2,t3287,Male,1e-4,1e-4
5,7,3,t3287,Male,1e-4,1e-4
5,8,4,t3287,Male,9e-5,9e-5
5,9,5,t3287,Male,9e-5,9e-5
5,10,6,t3287,Male,9e-5,9e-5
5,11,7,t3287,Male,1e-4,1e-4
5,12,8,t3287,Male,1.2e-4,1.2e-4
5,13,9,t3287,Male,1.6e-4,1.6e-4
5,14,10,t3287,Male,2.3e-4,2.3e-4
5,15,11,t3287,Male,3.5e-4,3.5e-4
5,16,12,t3287,Male,5e-4,5e-4
5,17,13,t3287,Male,6.9e-4,6.9e-4
5,18,14,t3287,Male,8.3e-4,8.3e-4
5,19,15,t3287,Male,8.6e-4,8.6e-4
5,20,16,t3287,Male,9e-4,9e-4
5,21,17,t3287,Male,0.00093000000000000005,0.00093000000000000005
5,22,18,t3287,Male,9.6e-4,9.6e-4
5,23,19,t3287,Male,9.9e-4,9.9e-4
5,24,20,t3287,Male,0.00102,0.00102
5,25,21,t3287,Male,0.00105,0.00105
5,26,22,t3287,Male,0.00105,0.00105
5,27,23,t3287,Male,0.00103,0.00103
5,28,24,t3287,Male,0.00101,0.00101
5,29,25,t3287,Male,0.001,0.001
5,30,26,t3287,Male,NA,0.001
5,31,27,t3287,Male,NA,0.00104
5,32,28,t3287,Male,NA,0.00111
5,33,29,t3287,Male,NA,0.00119
5,34,30,t3287,Male,NA,0.00128
5,35,31,t3287,Male,NA,0.00137
5,36,32,t3287,Male,NA,0.0015
5,37,33,t3287,Male,NA,0.00162
5,38,34,t3287,Male,NA,0.00176
5,39,35,t3287,Male,NA,0.0019
5,40,36,t3287,Male,NA,0.00206
5,41,37,t3287,Male,NA,0.00221
5,42,38,t3287,Male,NA,0.00234
