table,gender,issue_age,duration,q_sel
t3363,Male,66,15,0.03925
t3363,Male,66,16,0.04608
t3363,Male,66,17,0.0545
t3363,Male,66,18,0.06347
t3363,Male,66,19,0.07317
t3363,Male,66,20,0.08295
t3363,Male,66,21,0.09411
t3363,Male,66,22,0.1067
t3363,Male,66,23,0.12048
t3363,Male,66,24,0.13511
t3363,Male,66,25,0.15027
t3363,Male,67,1,0.00268
t3363,Male,67,2,0.00473
t3363,Male,67,3,0.00651
t3363,Male,67,4,0.00848
t3363,Male,67,5,0.01019
t3363,Male,67,6,0.01152
t3363,Male,67,7,0.01319
t3363,Male,67,8,0.01534
t3363,Male,67,9,0.01797
t3363,Male,67,10,0.02097
t3363,Male,67,11,0.02415
t3363,Male,67,12,0.02757
t3363,Male,67,13,0.03185
t3363,Male,67,14,0.0372
t3363,Male,67,15,0.0434
t3363,Male,67,16,0.05134
t3363,Male,67,17,0.0615
t3363,Male,67,18,0.07159
t3363,Male,67,19,0.0826
t3363,Male,67,20,0.09378
t3363,Male,67,21,0.10639
t3363,Male,67,22,0.1202
t3363,Male,67,23,0.13486
t3363,Male,67,24,0.15006
t3363,Male,67,25,0.1653
t3363,Male,68,1,0.00286
t3363,Male,68,2,0.00504
t3363,Male,68,3,0.00706
t3363,Male,68,4,0.00928
t3363,Male,68,5,0.01106
t3363,Male,68,6,0.01257
t3363,Male,68,7,0.0144
t3363,Male,68,8,0.01678
t3363,Male,68,9,0.01988
t3363,Male,68,10,0.02327
t3363,Male,68,11,0.02694
t3363,Male,68,12,0.03118
t3363,Male,68,13,0.0361
t3363,Male,68,14,0.04179
t3363,Male,68,15,0.04883
t3363,Male,68,16,0.05808
t3363,Male,68,17,0.06951
t3363,Male,68,18,0.08093
t3363,Male,68,19,0.093410000000000007
t3363,Male,68,20,0.10604
t3363,Male,68,21,0.11987
t3363,Male,68,22,0.13457
t3363,Male,68,23,0.1498
t3363,Male,68,24,0.16508
t3363,Male,68,25,0.18013
t3363,Male,69,1,0.00305
t3363,Male,69,2,0.00533
t3363,Male,69,3,0.00763
t3363,Male,69,4,0.01012
t3363,Male,69,5,0.012
t3363,Male,69,6,0.0136
t3363,Male,69,7,0.01562
t3363,Male,69,8,0.01854
t3363,Male,69,9,0.02201
t3363,Male,69,10,0.02579
t3363,Male,69,11,0.03043
t3363,Male,69,12,0.03526
t3363,Male,69,13,0.04088
t3363,Male,69,14,0.04761
t3363,Male,69,15,0.05632
t3363,Male,69,16,0.0665
t3363,Male,69,17,0.07937
t3363,Male,69,18,0.09229
t3363,Male,69,19,0.10565
t3363,Male,69,20,0.1195
t3363,Male,69,21,0.13424
t3363,Male,69,22,0.14951
t3363,Male,69,23,0.16483
t3363,Male,69,24,0.17993
t3363,Male,69,25,0.19439
t3363,Male,70,1,0.00325
t3363,Male,70,2,0.00559
t3363,Male,70,3,0.00817
t3363,Male,70,4,0.01094
t3363,Male,70,5,0.01283
t3363,Male,70,6,0.0146
t3363,Male,70,7,0.01706
t3363,Male,70,8,0.02051
t3363,Male,70,9,0.02416
t3363,Male,70,10,0.02855
t3363,Male,70,11,0.03436
t3363,Male,70,12,0.04006
t3363,Male,70,13,0.0465
t3363,Male,70,14,0.05487
t3363,Male,70,15,0.06439
t3363,Male,70,16,0.07611
t3363,Male,70,17,0.0908
t3363,Male,70,18,0.10521
t3363,Male,70,19,0.1191
t3363,Male,70,20,0.13387
t3363,Male,70,21,0.14918
t3363,Male,70,22,0.16455
t3363,Male,70,23,0.1797
t3363,Male,70,24,0.19421
t3363,Male,70,25,0.20742
t3363,Male,71,1,0.00346
t3363,Male,71,2,0.00585
t3363,Male,71,3,0.00873
t3363,Male,71,4,0.01176
t3363,Male,71,5,0.01368
t3363,Male,71,6,0.01589
t3363,Male,71,7,0.01882
t3363,Male,71,8,0.02244
t3363,Male,71,9,0.02667
t3363,Male,71,10,0.03204
t3363,Male,71,11,0.03899
t3363,Male,71,12,0.04575
t3363,Male,71,13,0.05347
t3363,Male,71,14,0.06279
t3363,Male,71,15,0.07257
t3363,Male,71,16,0.08674
t3363,Male,71,17,0.10304
t3363,Male,71,18,0.11866
t3363,Male,71,19,0.13347
t3363,Male,71,20,0.14883
t3363,Male,71,21,0.16425
t3363,Male,71,22,0.17944
t3363,Male,71,23,0.19401
t3363,Male,71,24,0.20726
t3363,Male,71,25,0.22116
t3363,Male,72,1,0.0037
t3363,Male,72,2,0.00614
t3363,Male,72,3,0.00935
t3363,Male,72,4,0.01266
t3363,Male,72,5,0.01486
t3363,Male,72,6,0.01751
t3363,Male,72,7,0.02072
t3363,Male,72,8,0.02462
t3363,Male,72,9,0.02987
t3363,Male,72,10,0.03635
t3363,Male,72,11,0.04472
t3363,Male,72,12,0.05262
t3363,Male,72,13,0.06145
t3363,Male,72,14,0.07106
t3363,Male,72,15,0.08398
t3363,Male,72,16,0.10034
t3363,Male,72,17,0.11727
t3363,Male,72,18,0.13305
t3363,Male,72,19,0.14845
t3363,Male,72,20,0.16392
t3363,Male,72,21,0.17917
t3363,Male,72,22,0.19379
t3363,Male,72,23,0.2071
t3363,Male,72,24,0.22105
t3363,Male,72,25,0.23742
t3363,Male,73,1,0.004
t3363,Male,73,2,0.00655
t3363,Male,73,3,0.01012
t3363,Male,73,4,0.01375
t3363,Male,73,5,0.01638
t3363,Male,73,6,0.01936
t3363,Male,73,7,0.02297
t3363,Male,73,8,0.02741
t3363,Male,73,9,0.03372
t3363,Male,73,10,0.04145
t3363,Male,73,11,0.05179
t3363,Male,73,12,0.0605
t3363,Male,73,13,0.06987
t3363,Male,73,14,0.08185
t3363,Male,73,15,0.09774
t3363,Male,73,16,0.1158
t3363,Male,73,17,0.13259
t3363,Male,73,18,0.14804
t3363,Male,73,19,0.16356
t3363,Male,73,20,0.17887
t3363,Male,73,21,0.19355
t3363,Male,73,22,0.20692
t3363,Male,73,23,0.22092
t3363,Male,73,24,0.23733
t3363,Male,73,25,0.25506
t3363,Male,74,1,0.00433
t3363,Male,74,2,0.00707
t3363,Male,74,3,0.01103
t3363,Male,74,4,0.01503
t3363,Male,74,5,0.01804
t3363,Male,74,6,0.02151
t3363,Male,74,7,0.02562
t3363,Male,74,8,0.03079
t3363,Male,74,9,0.03841
t3363,Male,74,10,0.04762
t3363,Male,74,11,0.0598
t3363,Male,74,12,0.06904
t3363,Male,74,13,0.08041
t3363,Male,74,14,0.0954
t3363,Male,74,15,0.11245
t3363,Male,74,16,0.13136
t3363,Male,74,17,0.1476
t3363,Male,74,18,0.16319
t3363,Male,74,19,0.17856
t3363,Male,74,20,0.1933
t3363,Male,74,21,0.20673
t3363,Male,74,22,0.22078
t3363,Male,74,23,0.23724
t3363,Male,74,24,0.255
t3363,Male,74,25,0.2742
t3363,Male,75,1,0.0047
t3363,Male,75,2,0.00765
t3363,Male,75,3,0.01208
t3363,Male,75,4,0.01664
t3363,Male,75,5,0.02008
t3363,Male,75,6,0.02411
t3363,Male,75,7,0.0289
t3363,Male,75,8,0.03515
t3363,Male,75,9,0.04424
t3363,Male,75,10,0.05468
t3363,Male,75,11,0.06831
t3363,Male,75,12,0.07941
t3363,Male,75,13,0.09393
t3363,Male,75,14,0.11088
t3363,Male,75,15,0.12975
t3363,Male,75,16,0.1472
t3363,Male,75,17,0.16283
t3363,Male,75,18,0.17825
t3363,Male,75,19,0.19305
t3363,Male,75,20,0.20653
t3363,Male,75,21,0.22064
t3363,Male,75,22,0.23715
t3363,Male,75,23,0.25495
t3363,Male,75,24,0.27417
t3363,Male,75,25,0.29447
t3363,Male,76,1,0.00503
t3363,Male,76,2,0.00815
t3363,Male,76,3,0.01301
t3363,Male,76,4,0.01821
t3363,Male,76,5,0.02224
t3363,Male,76,6,0.02681
t3363,Male,76,7,0.03252
t3363,Male,76,8,0.04069
t3363,Male,76,9,0.05095
t3363,Male,76,10,0.06252
t3363,Male,76,11,0.07824
t3363,Male,76,12,0.09238
t3363,Male,76,13,0.10971
t3363,Male,76,14,0.12891
t3363,Male,76,15,0.14686
t3363,Male,76,16,0.16253
t3363,Male,76,17,0.17799
t3363,Male,76,18,0.19284
t3363,Male,76,19,0.20636
t3363,Male,76,20,0.22051
t3363,Male,76,21,0.23706
t3363,Male,76,22,0.25489
t3363,Male,76,23,0.27414
t3363,Male,76,24,0.29446
t3363,Male,76,25,0.31552
t3363,Male,77,1,0.00531
t3363,Male,77,2,0.00859
t3363,Male,77,3,0.01381
t3363,Male,77,4,0.01962
t3363,Male,77,5,0.02422
t3363,Male,77,6,0.02966
t3363,Male,77,7,0.03632
t3363,Male,77,8,0.04685
t3363,Male,77,9,0.0583
t3363,Male,77,10,0.07131
t3363,Male,77,11,0.09037
t3363,Male,77,12,0.10773
t3363,Male,77,13,0.12753
t3363,Male,77,14,0.14653
t3363,Male,77,15,0.16223
t3363,Male,77,16,0.17773
t3363,Male,77,17,0.19262
t3363,Male,77,18,0.20619
t3363,Male,77,19,0.22039
t3363,Male,77,20,0.23697
t3363,Male,77,21,0.25484
t3363,Male,77,22,0.27412
t3363,Male,77,23,0.29446
t3363,Male,77,24,0.31552
t3363,Male,77,25,0.33699
t3363,Male,78,1,0.0056
t3363,Male,78,2,0.00905
t3363,Male,78,3,0.01472
t3363,Male,78,4,0.02114
t3363,Male,78,5,0.02641
t3363,Male,78,6,0.03276
t3363,Male,78,7,0.0406
t3363,Male,78,8,0.05283
t3363,Male,78,9,0.06567
t3363,Male,78,10,0.08111
t3363,Male,78,11,0.10402
t3363,Male,78,12,0.12463
t3363,Male,78,13,0.14549
t3363,Male,78,14,0.16193
t3363,Male,78,15,0.17747
t3363,Male,78,16,0.1924
t3363,Male,78,17,0.20602
t3363,Male,78,18,0.22026
t3363,Male,78,19,0.23689
t3363,Male,78,20,0.25479
t3363,Male,78,21,0.27409
t3363,Male,78,22,0.29445
t3363,Male,78,23,0.31552
t3363,Male,78,24,0.33699
t3363,Male,78,25,0.35854
t3363,Male,79,1,0.00588
t3363,Male,79,2,0.00954
t3363,Male,79,3,0.01568
t3363,Male,79,4,0.02279
t3363,Male,79,5,0.0288
t3363,Male,79,6,0.03572
t3363,Male,79,7,0.04516
t3363,Male,79,8,0.0583
t3363,Male,79,9,0.07288
t3363,Male,79,10,0.09194
t3363,Male,79,11,0.11957
t3363,Male,79,12,0.1434
t3363,Male,79,13,0.16163
t3363,Male,79,14,0.17721
t3363,Male,79,15,0.19219
t3363,Male,79,16,0.20585
t3363,Male,79,17,0.22014
t3363,Male,79,18,0.2368
t3363,Male,79,19,0.25474
t3363,Male,79,20,0.27407
t3363,Male,79,21,0.29444
t3363,Male,79,22,0.31552
t3363,Male,79,23,0.33699
t3363,Male,79,24,0.35854
t3363,Male,79,25,0.37981
t3363,Male,80,1,0.00629
t3363,Male,80,2,0.01023
t3363,Male,80,3,0.01712
t3363,Male,80,4,0.02513
t3363,Male,80,5,0.03181
t3363,Male,80,6,0.03972
t3363,Male,80,7,0.05098
t3363,Male,80,8,0.06502
t3363,Male,80,9,0.08279
t3363,Male,80,10,0.10638
t3363,Male,80,11,0.13725
t3363,Male,80,12,0.16133
t3363,Male,80,13,0.17695
t3363,Male,80,14,0.19197
t3363,Male,80,15,0.20568
t3363,Male,80,16,0.22001
t3363,Male,80,17,0.23671
t3363,Male,80,18,0.25468
t3363,Male,80,19,0.27404
t3363,Male,80,20,0.29443
t3363,Male,80,21,0.31552
t3363,Male,80,22,0.33699
t3363,Male,80,23,0.35854
t3363,Male,80,24,0.37981
t3363,Male,80,25,0.40044
t3363,Male,81,1,0.00688
t3363,Male,81,2,0.01124
t3363,Male,81,3,0.01923
t3363,Male,81,4,0.02835
t3363,Male,81,5,0.03599
t3363,Male,81,6,0.04515
t3363,Male,81,7,0.05865
t3363,Male,81,8,0.07537
t3363,Male,81,9,0.09748
t3363,Male,81,10,0.12748
t3363,Male,81,11,0.15729
t3363,Male,81,12,0.17669
t3363,Male,81,13,0.19176
t3363,Male,81,14,0.20551
t3363,Male,81,15,0.21988
t3363,Male,81,16,0.23663
t3363,Male,81,17,0.25463
t3363,Male,81,18,0.27401
t3363,Male,81,19,0.29443
t3363,Male,81,20,0.31552
t3363,Male,81,21,0.33699
t3363,Male,81,22,0.35854
t3363,Male,81,23,0.37981
t3363,Male,81,24,0.40044
t3363,Male,81,25,0.42009
t3363,Male,82,1,0.0077
t3363,Male,82,2,0.01269
t3363,Male,82,3,0.02212
t3363,Male,82,4,0.03264
t3363,Male,82,5,0.04174
t3363,Male,82,6,0.0525
t3363,Male,82,7,0.06893
t3363,Male,82,8,0.09092
t3363,Male,82,9,0.11951
t3363,Male,82,10,0.15391
t3363,Male,82,11,0.17643
t3363,Male,82,12,0.19154
t3363,Male,82,13,0.20534
t3363,Male,82,14,0.21976
t3363,Male,82,15,0.23654
t3363,Male,82,16,0.25458
t3363,Male,82,17,0.27399
t3363,Male,82,18,0.29442
t3363,Male,82,19,0.31552
t3363,Male,82,20,0.33699
t3363,Male,82,21,0.35854
t3363,Male,82,22,0.37981
t3363,Male,82,23,0.40044
t3363,Male,82,24,0.42009
t3363,Male,82,25,0.4384
t3363,Male,83,1,0.00886
t3363,Male,83,2,0.0148
t3363,Male,83,3,0.02643
t3363,Male,83,4,0.03908
t3363,Male,83,5,0.05035
t3363,Male,83,6,0.0641
t3363,Male,83,7,0.08485
t3363,Male,83,8,0.11528
t3363,Male,83,9,0.15041
t3363,Male,83,10,0.17617
t3363,Male,83,11,0.19133
t3363,Male,83,12,0.20517
t3363,Male,83,13,0.21963
t3363,Male,83,14,0.23645
t3363,Male,83,15,0.25452
t3363,Male,83,16,0.27396
t3363,Male,83,17,0.29441
t3363,Male,83,18,0.31552
t3363,Male,83,19,0.33699
t3363,Male,83,20,0.35854
t3363,Male,83,21,0.37981
t3363,Male,83,22,0.40044
t3363,Male,83,23,0.42009
t3363,Male,83,24,0.4384
t3363,Male,83,25,0.45501
t3363,Male,84,1,0.01029
t3363,Male,84,2,0.01749
t3363,Male,84,3,0.032
t3363,Male,84,4,0.04745
t3363,Male,84,5,0.06181
t3363,Male,84,6,0.08027
t3363,Male,84,7,0.10793
t3363,Male,84,8,0.14283
t3363,Male,84,9,0.17617
t3363,Male,84,10,0.19111
t3363,Male,84,11,0.205
t3363,Male,84,12,0.21951
t3363,Male,84,13,0.23636
t3363,Male,84,14,0.25447
t3363,Male,84,15,0.27394
t3363,Male,84,16,0.2944
t3363,Male,84,17,0.31552
t3363,Male,84,18,0.33699
t3363,Male,84,19,0.35854
t3363,Male,84,20,0.37981
t3363,Male,84,21,0.40044
t3363,Male,84,22,0.42009
t3363,Male,84,23,0.4384
t3363,Male,84,24,0.45501
t3363,Male,84,25,0.46956
t3363,Male,85,1,0.01209
t3363,Male,85,2,0.02084
t3363,Male,85,3,0.03896
t3363,Male,85,4,0.05809
t3363,Male,85,5,0.07708
t3363,Male,85,6,0.10266
t3363,Male,85,7,0.13578
t3363,Male,85,8,0.16898
t3363,Male,85,9,0.19111
t3363,Male,85,10,0.20483
t3363,Male,85,11,0.21938
t3363,Male,85,12,0.23628
t3363,Male,85,13,0.25442
t3363,Male,85,14,0.27391
t3363,Male,85,15,0.2944
t3363,Male,85,16,0.31552
t3363,Male,85,17,0.33699
t3363,Male,85,18,0.35854
t3363,Male,85,19,0.37981
t3363,Male,85,20,0.40044
t3363,Male,85,21,0.42009
t3363,Male,85,22,0.4384
t3363,Male,85,23,0.45501
t3363,Male,85,24,0.46956
t3363,Male,85,25,0.4817
t3363,Male,86,1,0.01428
t3363,Male,86,2,0.02503
t3363,Male,86,3,0.04783
t3363,Male,86,4,0.07233
t3363,Male,86,5,0.09859
t3363,Male,86,6,0.13096
t3363,Male,86,7,0.16667
t3363,Male,86,8,0.19111
t3363,Male,86,9,0.20483
t3363,Male,86,10,0.21925
t3363,Male,86,11,0.23619
t3363,Male,86,12,0.25436
t3363,Male,86,13,0.27388
t3363,Male,86,14,0.29439
t3363,Male,86,15,0.31552
t3363,Male,86,16,0.33699
t3363,Male,86,17,0.35854
t3363,Male,86,18,0.37981
t3363,Male,86,19,0.40044
t3363,Male,86,20,0.42009
t3363,Male,86,21,0.4384
t3363,Male,86,22,0.45501
t3363,Male,86,23,0.46956
t3363,Male,86,24,0.4817
t3363,Male,86,25,0.49107
t3363,Male,87,1,0.01666
t3363,Male,87,2,0.02984
t3363,Male,87,3,0.05823
t3363,Male,87,4,0.09017
t3363,Male,87,5,0.12481
t3363,Male,87,6,0.16422
t3363,Male,87,7,0.19111
t3363,Male,87,8,0.20483
t3363,Male,87,9,0.21925
t3363,Male,87,10,0.2361
t3363,Male,87,11,0.25431
t3363,Male,87,12,0.27386
t3363,Male,87,13,0.29438
t3363,Male,87,14,0.31552
t3363,Male,87,15,0.33699
t3363,Male,87,16,0.35854
t3363,Male,87,17,0.37981
t3363,Male,87,18,0.40044
t3363,Male,87,19,0.42009
t3363,Male,87,20,0.4384
t3363,Male,87,21,0.45501
t3363,Male,87,22,0.46956
t3363,Male,87,23,0.4817
t3363,Male,87,24,0.49107
t3363,Male,87,25,0.49731
t3363,Male,88,1,0.01912
t3363,Male,88,2,0.03494
t3363,Male,88,3,0.06982
t3363,Male,88,4,0.11113
t3363,Male,88,5,0.15364
t3363,Male,88,6,0.19111
t3363,Male,88,7,0.20483
t3363,Male,88,8,0.21925
t3363,Male,88,9,0.2361
t3363,Male,88,10,0.25426
t3363,Male,88,11,0.27383
t3363,Male,88,12,0.29437
t3363,Male,88,13,0.31552
t3363,Male,88,14,0.33699
t3363,Male,88,15,0.35854
t3363,Male,88,16,0.37981
t3363,Male,88,17,0.40044
t3363,Male,88,18,0.42009
t3363,Male,88,19,0.4384
t3363,Male,88,20,0.45501
t3363,Male,88,21,0.46956
t3363,Male,88,22,0.4817
t3363,Male,88,23,0.49107
t3363,Male,88,24,0.49731
t3363,Male,88,25,0.5
t3363,Male,89,1,0.0218
t3363,Male,89,2,0.04048
t3363,Male,89,3,0.08328
t3363,Male,89,4,0.13582
t3363,Male,89,5,0.18324
t3363,Male,89,6,0.20483
t3363,Male,89,7,0.21925
t3363,Male,89,8,0.2361
t3363,Male,89,9,0.25426
t3363,Male,89,10,0.27381
t3363,Male,89,11,0.29437
t3363,Male,89,12,0.31552
t3363,Male,89,13,0.33699
t3363,Male,89,14,0.35854
t3363,Male,89,15,0.37981
t3363,Male,89,16,0.40044
t3363,Male,89,17,0.42009
t3363,Male,89,18,0.4384
t3363,Male,89,19,0.45501
t3363,Male,89,20,0.46956
t3363,Male,89,21,0.4817
t3363,Male,89,22,0.49107
t3363,Male,89,23,0.49731
t3363,Male,89,24,0.5
t3363,Male,89,25,0.5
t3363,Male,90,1,0.02595
t3363,Male,90,2,0.05419
t3363,Male,90,3,0.11362
t3363,Male,90,4,0.17282
t3363,Male,90,5,0.20483
t3363,Male,90,6,0.21925
t3363,Male,90,7,0.2361
t3363,Male,90,8,0.25426
t3363,Male,90,9,0.27381
t3363,Male,90,10,0.29436
t3363,Male,90,11,0.31552
t3363,Male,90,12,0.33699
t3363,Male,90,13,0.35854
t3363,Male,90,14,0.37981
t3363,Male,90,15,0.40044
t3363,Male,90,16,0.42009
t3363,Male,90,17,0.4384
t3363,Male,90,18,0.45501
t3363,Male,90,19,0.46956
t3363,Male,90,20,0.4817
t3363,Male,90,21,0.49107
t3363,Male,90,22,0.49731
t3363,Male,90,23,0.5
t3363,Male,90,24,0.5
t3363,Male,90,25,0.5
t3363,Male,91,1,0.03411
t3363,Male,91,2,0.08109
t3363,Male,91,3,0.16651
t3363,Male,91,4,0.20483
t3363,Male,91,5,0.21925
t3363,Male,91,6,0.2361
t3363,Male,91,7,0.25426
t3363,Male,91,8,0.27381
t3363,Male,91,9,0.29436
t3363,Male,91,10,0.31552
t3363,Male,91,11,0.33699
t3363,Male,91,12,0.35854
t3363,Male,91,13,0.37981
t3363,Male,91,14,0.40044
t3363,Male,91,15,0.42009
t3363,Male,91,16,0.4384
t3363,Male,91,17,0.45501
t3363,Male,91,18,0.46956
t3363,Male,91,19,0.4817
t3363,Male,91,20,0.49107
t3363,Male,91,21,0.49731
t3363,Male,91,22,0.5
t3363,Male,91,23,0.5
t3363,Male,91,24,0.5
t3363,Male,91,25,0.5
t3363,Male,92,1,0.04835
t3363,Male,92,2,0.11836
t3363,Male,92,3,0.20483
t3363,Male,92,4,0.21925
t3363,Male,92,5,0.2361
t3363,Male,92,6,0.25426
t3363,Male,92,7,0.27381
t3363,Male,92,8,0.29436
t3363,Male,92,9,0.31552
t3363,Male,92,10,0.33699
t3363,Male,92,11,0.35854
t3363,Male,92,12,0.37981
t3363,Male,92,13,0.40044
t3363,Male,92,14,0.42009
t3363,Male,92,15,0.4384
t3363,Male,92,16,0.45501
t3363,Male,92,17,0.46956
t3363,Male,92,18,0.4817
t3363,Male,92,19,0.49107
t3363,Male,92,20,0.49731
t3363,Male,92,21,0.5
t3363,Male,92,22,0.5
t3363,Male,92,23,0.5
t3363,Male,92,24,0.5
t3363,Male,92,25,0.5
t3363,Male,93,1,0.06979
t3363,Male,93,2,0.15184
t3363,Male,93,3,0.21925
t3363,Male,93,4,0.2361
t3363,Male,93,5,0.25426
t3363,Male,93,6,0.27381
t3363,Male,93,7,0.29436
t3363,Male,93,8,0.31552
t3363,Male,93,9,0.33699
t3363,Male,93,10,0.35854
t3363,Male,93,11,0.37981
t3363,Male,93,12,0.40044
t3363,Male,93,13,0.42009
t3363,Male,93,14,0.4384
t3363,Male,93,15,0.45501
t3363,Male,93,16,0.46956
t3363,Male,93,17,0.4817
t3363,Male,93,18,0.49107
t3363,Male,93,19,0.49731
t3363,Male,93,20,0.5
t3363,Male,93,21,0.5
t3363,Male,93,22,0.5
t3363,Male,93,23,0.5
t3363,Male,93,24,0.5
t3363,Male,93,25,0.5
t3363,Male,94,1,0.09917
t3363,Male,94,2,0.19358
t3363,Male,94,3,0.2361
t3363,Male,94,4,0.25426
t3363,Male,94,5,0.27381
t3363,Male,94,6,0.29436
t3363,Male,94,7,0.31552
t3363,Male,94,8,0.33699
t3363,Male,94,9,0.35854
t3363,Male,94,10,0.37981
t3363,Male,94,11,0.40044
t3363,Male,94,12,0.42009
t3363,Male,94,13,0.4384
t3363,Male,94,14,0.45501
t3363,Male,94,15,0.46956
t3363,Male,94,16,0.4817
t3363,Male,94,17,0.49107
t3363,Male,94,18,0.49731
t3363,Male,94,19,0.5
t3363,Male,94,20,0.5
t3363,Male,94,21,0.5
t3363,Male,94,22,0.5
t3363,Male,94,23,0.5
t3363,Male,94,24,0.5
t3363,Male,94,25,0.5
t3363,Male,95,1,0.13703
t3363,Male,95,2,0.2361
t3363,Male,95,3,0.25426
t3363,Male,95,4,0.27381
t3363,Male,95,5,0.29436
t3363,Male,95,6,0.31552
t3363,Male,95,7,0.33699
t3363,Male,95,8,0.35854
t3363,Male,95,9,0.37981
t3363,Male,95,10,0.40044
t3363,Male,95,11,0.42009
t3363,Male,95,12,0.4384
t3363,Male,95,13,0.45501
t3363,Male,95,14,0.46956
t3363,Male,95,15,0.4817
t3363,Male,95,16,0.49107
t3363,Male,95,17,0.49731
t3363,Male,95,18,0.5
t3363,Male,95,19,0.5
t3363,Male,95,20,0.5
t3363,Male,95,21,0.5
t3363,Male,95,22,0.5
t3363,Male,95,23,0.5
t3363,Male,95,24,0.5
t3363,Male,95,25,0.5
t3364,Female,0,1,2.2e-4
t3364,Female,0,2,1.1e-4
t3364,Female,0,3,8e-5
t3364,Female,0,4,6e-5
t3364,Female,0,5,7e-5
t3364,Female,0,6,7e-5
t3364,Female,0,7,7e-5
t3364,Female,0,8,7e-5
t3364,Female,0,9,6e-5
t3364,Female,0,10,7e-5
t3364,Female,0,11,7e-5
t3364,Female,0,12,7e-5
t3364,Female,0,13,7e-5
t3364,Female,0,14,7e-5
t3364,Female,0,15,1.2e-4
t3364,Female,0,16,1.9e-4
t3364,Female,0,17,2.4e-4
t3364,Female,0,18,2.6e-4
t3364,Female,0,19,2.7e-4
t3364,Female,0,20,2.7e-4
t3364,Female,0,21,2.7e-4
t3364,Female,0,22,2.8e-4
t3364,Female,0,23,3.1e-4
t3364,Female,0,24,3.4e-4
t3364,Female,0,25,3.6e-4
t3364,Female,1,1,1.1e-4
t3364,Female,1,2,8e-5
t3364,Female,1,3,6e-5
t3364,Female,1,4,7e-5
t3364,Female,1,5,7e-5
t3364,Female,1,6,7e-5
t3364,Female,1,7,7e-5
t3364,Female,1,8,6e-5
t3364,Female,1,9,7e-5
t3364,Female,1,10,7e-5
t3364,Female,1,11,7e-5
t3364,Female,1,12,7e-5
t3364,Female,1,13,7e-5
t3364,Female,1,14,1.2e-4
t3364,Female,1,15,1.9e-4
t3364,Female,1,16,2.4e-4
t3364,Female,1,17,2.6e-4
t3364,Female,1,18,2.7e-4
t3364,Female,1,19,2.7e-4
t3364,Female,1,20,2.7e-4
t3364,Female,1,21,2.8e-4
t3364,Female,1,22,3.1e-4
t3364,Female,1,23,3.4e-4
t3364,Female,1,24,3.6e-4
t3364,Female,1,25,3.5e-4
t3364,Female,2,1,8e-5
t3364,Female,2,2,6e-5
t3364,Female,2,3,7e-5
t3364,Female,2,4,7e-5
t3364,Female,2,5,7e-5
t3364,Female,2,6,7e-5
t3364,Female,2,7,6e-5
t3364,Female,2,8,7e-5
t3364,Female,2,9,7e-5
t3364,Female,2,10,7e-5
t3364,Female,2,11,7e-5
t3364,Female,2,12,7e-5
t3364,Female,2,13,1.2e-4
t3364,Female,2,14,1.9e-4
t3364,Female,2,15,2.4e-4
t3364,Female,2,16,2.6e-4
t3364,Female,2,17,2.7e-4
t3364,Female,2,18,2.7e-4
t3364,Female,2,19,2.7e-4
t3364,Female,2,20,2.8e-4
t3364,Female,2,21,3.1e-4
t3364,Female,2,22,3.4e-4
t3364,Female,2,23,3.6e-4
t3364,Female,2,24,3.5e-4
t3364,Female,2,25,3.4e-4
t3364,Female,3,1,6e-5
t3364,Female,3,2,7e-5
t3364,Female,3,3,7e-5
t3364,Female,3,4,7e-5
t3364,Female,3,5,7e-5
t3364,Female,3,6,6e-5
t3364,Female,3,7,7e-5
t3364,Female,3,8,7e-5
t3364,Female,3,9,7e-5
t3364,Female,3,10,7e-5
t3364,Female,3,11,7e-5
t3364,Female,3,12,1.2e-4
t3364,Female,3,13,1.9e-4
t3364,Female,3,14,2.4e-4
t3364,Female,3,15,2.6e-4
t3364,Female,3,16,2.7e-4
t3364,Female,3,17,2.7e-4
t3364,Female,3,18,2.7e-4
t3364,Female,3,19,2.8e-4
t3364,Female,3,20,3.1e-4
t3364,Female,3,21,3.4e-4
t3364,Female,3,22,3.6e-4
t3364,Female,3,23,3.5e-4
t3364,Female,3,24,3.4e-4
t3364,Female,3,25,3.4e-4
t3364,Female,4,1,7e-5
t3364,Female,4,2,7e-5
t3364,Female,4,3,7e-5
t3364,Female,4,4,7e-5
t3364,Female,4,5,6e-5
t3364,Female,4,6,7e-5
t3364,Female,4,7,7e-5
t3364,Female,4,8,7e-5
t3364,Female,4,9,7e-5
t3364,Female,4,10,7e-5
t3364,Female,4,11,1.2e-4
t3364,Female,4,12,1.9e-4
t3364,Female,4,13,2.4e-4
t3364,Female,4,14,2.6e-4
t3364,Female,4,15,2.7e-4
t3364,Female,4,16,2.7e-4
t3364,Female,4,17,2.7e-4
t3364,Female,4,18,2.8e-4
t3364,Female,4,19,3.1e-4
t3364,Female,4,20,3.4e-4
t3364,Female,4,21,3.6e-4
t3364,Female,4,22,3.5e-4
t3364,Female,4,23,3.4e-4
t3364,Female,4,24,3.4e-4
t3364,Female,4,25,3.5e-4
t3364,Female,5,1,7e-5
t3364,Female,5,2,7e-5
t3364,Female,5,3,7e-5
t3364,Female,5,4,6e-5
t3364,Female,5,5,7e-5
t3364,Female,5,6,7e-5
