table,gender,issue_age,duration,q_sel
t3289,Male,67,11,0.02828
t3289,Male,67,12,0.03226
t3289,Male,67,13,0.03723
t3289,Male,67,14,0.04344
t3289,Male,67,15,0.05064
t3289,Male,67,16,0.05984
t3289,Male,67,17,0.07162
t3289,Male,67,18,0.08329
t3289,Male,67,19,0.09601
t3289,Male,67,20,0.10891
t3289,Male,67,21,0.12343
t3289,Male,67,22,0.13932
t3289,Male,67,23,0.15618
t3289,Male,67,24,0.17361
t3289,Male,67,25,0.19108
t3289,Male,68,1,0.00338
t3289,Male,68,2,0.00594
t3289,Male,68,3,0.00832
t3289,Male,68,4,0.01092
t3289,Male,68,5,0.013
t3289,Male,68,6,0.01478
t3289,Male,68,7,0.0169
t3289,Male,68,8,0.01968
t3289,Male,68,9,0.0233
t3289,Male,68,10,0.02725
t3289,Male,68,11,0.03151
t3289,Male,68,12,0.03644
t3289,Male,68,13,0.04215
t3289,Male,68,14,0.04876
t3289,Male,68,15,0.05692
t3289,Male,68,16,0.06763
t3289,Male,68,17,0.08088
t3289,Male,68,18,0.09407
t3289,Male,68,19,0.10847
t3289,Male,68,20,0.12302
t3289,Male,68,21,0.13894
t3289,Male,68,22,0.15584
t3289,Male,68,23,0.17332
t3289,Male,68,24,0.19083
t3289,Male,68,25,0.20804
t3289,Male,69,1,0.0036
t3289,Male,69,2,0.00628
t3289,Male,69,3,0.00898
t3289,Male,69,4,0.0119
t3289,Male,69,5,0.0141
t3289,Male,69,6,0.01597
t3289,Male,69,7,0.01832
t3289,Male,69,8,0.02173
t3289,Male,69,9,0.02577
t3289,Male,69,10,0.03017
t3289,Male,69,11,0.03557
t3289,Male,69,12,0.04118
t3289,Male,69,13,0.0477
t3289,Male,69,14,0.0555
t3289,Male,69,15,0.06559
t3289,Male,69,16,0.07737
t3289,Male,69,17,0.09225
t3289,Male,69,18,0.10717
t3289,Male,69,19,0.12257
t3289,Male,69,20,0.13852
t3289,Male,69,21,0.15546
t3289,Male,69,22,0.17298
t3289,Male,69,23,0.19054
t3289,Male,69,24,0.20781
t3289,Male,69,25,0.22433
t3289,Male,70,1,0.00383
t3289,Male,70,2,0.00658
t3289,Male,70,3,0.00961
t3289,Male,70,4,0.01285
t3289,Male,70,5,0.01507
t3289,Male,70,6,0.01713
t3289,Male,70,7,0.02
t3289,Male,70,8,0.02402
t3289,Male,70,9,0.02826
t3289,Male,70,10,0.03337
t3289,Male,70,11,0.04012
t3289,Male,70,12,0.04674
t3289,Male,70,13,0.0542
t3289,Male,70,14,0.0639
t3289,Male,70,15,0.07492
t3289,Male,70,16,0.08847
t3289,Male,70,17,0.10545
t3289,Male,70,18,0.12207
t3289,Male,70,19,0.13805
t3289,Male,70,20,0.15503
t3289,Male,70,21,0.1726
t3289,Male,70,22,0.19022
t3289,Male,70,23,0.20754
t3289,Male,70,24,0.22411
t3289,Male,70,25,0.23916
t3289,Male,71,1,0.00407
t3289,Male,71,2,0.00688
t3289,Male,71,3,0.01026
t3289,Male,71,4,0.01381
t3289,Male,71,5,0.01604
t3289,Male,71,6,0.01863
t3289,Male,71,7,0.02204
t3289,Male,71,8,0.02626
t3289,Male,71,9,0.03118
t3289,Male,71,10,0.03742
t3289,Male,71,11,0.04549
t3289,Male,71,12,0.05333
t3289,Male,71,13,0.06226
t3289,Male,71,14,0.07306
t3289,Male,71,15,0.08436
t3289,Male,71,16,0.10073
t3289,Male,71,17,0.11954
t3289,Male,71,18,0.13754
t3289,Male,71,19,0.15457
t3289,Male,71,20,0.17219
t3289,Male,71,21,0.18986
t3289,Male,71,22,0.20725
t3289,Male,71,23,0.22388
t3289,Male,71,24,0.23898
t3289,Male,71,25,0.25474
t3289,Male,72,1,0.00435
t3289,Male,72,2,0.00722
t3289,Male,72,3,0.01098
t3289,Male,72,4,0.01485
t3289,Male,72,5,0.01741
t3289,Male,72,6,0.0205
t3289,Male,72,7,0.02424
t3289,Male,72,8,0.02878
t3289,Male,72,9,0.03488
t3289,Male,72,10,0.04241
t3289,Male,72,11,0.05212
t3289,Male,72,12,0.06128
t3289,Male,72,13,0.0715
t3289,Male,72,14,0.0826
t3289,Male,72,15,0.09752
t3289,Male,72,16,0.1164
t3289,Male,72,17,0.13592
t3289,Male,72,18,0.15407
t3289,Male,72,19,0.17175
t3289,Male,72,20,0.18948
t3289,Male,72,21,0.20693
t3289,Male,72,22,0.22362
t3289,Male,72,23,0.23879
t3289,Male,72,24,0.2546
t3289,Male,72,25,0.2732
t3289,Male,73,1,0.0047
t3289,Male,73,2,0.00769
t3289,Male,73,3,0.01187
t3289,Male,73,4,0.01611
t3289,Male,73,5,0.01918
t3289,Male,73,6,0.02265
t3289,Male,73,7,0.02685
t3289,Male,73,8,0.03201
t3289,Male,73,9,0.03934
t3289,Male,73,10,0.04832
t3289,Male,73,11,0.0603
t3289,Male,73,12,0.0704
t3289,Male,73,13,0.08122
t3289,Male,73,14,0.09504
t3289,Male,73,15,0.11339
t3289,Male,73,16,0.13422
t3289,Male,73,17,0.15354
t3289,Male,73,18,0.17128
t3289,Male,73,19,0.18907
t3289,Male,73,20,0.20659
t3289,Male,73,21,0.22335
t3289,Male,73,22,0.23858
t3289,Male,73,23,0.25445
t3289,Male,73,24,0.2731
t3289,Male,73,25,0.29321
t3289,Male,74,1,0.00509
t3289,Male,74,2,0.00829
t3289,Male,74,3,0.01293
t3289,Male,74,4,0.0176
t3289,Male,74,5,0.0211
t3289,Male,74,6,0.02514
t3289,Male,74,7,0.02992
t3289,Male,74,8,0.03592
t3289,Male,74,9,0.04477
t3289,Male,74,10,0.05545
t3289,Male,74,11,0.06958
t3289,Male,74,12,0.08026
t3289,Male,74,13,0.09338
t3289,Male,74,14,0.11067
t3289,Male,74,15,0.13033
t3289,Male,74,16,0.15211
t3289,Male,74,17,0.17077
t3289,Male,74,18,0.18863
t3289,Male,74,19,0.20622
t3289,Male,74,20,0.22306
t3289,Male,74,21,0.23836
t3289,Male,74,22,0.25429
t3289,Male,74,23,0.273
t3289,Male,74,24,0.29315
t3289,Male,74,25,0.31491
t3289,Male,75,1,0.00551
t3289,Male,75,2,0.00896
t3289,Male,75,3,0.01415
t3289,Male,75,4,0.01947
t3289,Male,75,5,0.02347
t3289,Male,75,6,0.02815
t3289,Male,75,7,0.03372
t3289,Male,75,8,0.04098
t3289,Male,75,9,0.05152
t3289,Male,75,10,0.06362
t3289,Male,75,11,0.0794
t3289,Male,75,12,0.09221
t3289,Male,75,13,0.10897
t3289,Male,75,14,0.12851
t3289,Male,75,15,0.15023
t3289,Male,75,16,0.17031
t3289,Male,75,17,0.18822
t3289,Male,75,18,0.20587
t3289,Male,75,19,0.22277
t3289,Male,75,20,0.23814
t3289,Male,75,21,0.25413
t3289,Male,75,22,0.27289
t3289,Male,75,23,0.29308
t3289,Male,75,24,0.31488
t3289,Male,75,25,0.33787
t3289,Male,76,1,0.00589
t3289,Male,76,2,0.00955
t3289,Male,76,3,0.01523
t3289,Male,76,4,0.02129
t3289,Male,76,5,0.02598
t3289,Male,76,6,0.03128
t3289,Male,76,7,0.03791
t3289,Male,76,8,0.04739
t3289,Male,76,9,0.05929
t3289,Male,76,10,0.07268
t3289,Male,76,11,0.09086
t3289,Male,76,12,0.10717
t3289,Male,76,13,0.12714
t3289,Male,76,14,0.14925
t3289,Male,76,15,0.16992
t3289,Male,76,16,0.18787
t3289,Male,76,17,0.20557
t3289,Male,76,18,0.22252
t3289,Male,76,19,0.23794
t3289,Male,76,20,0.25399
t3289,Male,76,21,0.27279
t3289,Male,76,22,0.29302
t3289,Male,76,23,0.31485
t3289,Male,76,24,0.33786
t3289,Male,76,25,0.36089
t3289,Male,77,1,0.00621
t3289,Male,77,2,0.01005
t3289,Male,77,3,0.01615
t3289,Male,77,4,0.02292
t3289,Male,77,5,0.02826
t3289,Male,77,6,0.03458
t3289,Male,77,7,0.04231
t3289,Male,77,8,0.05451
t3289,Male,77,9,0.067780000000000007
t3289,Male,77,10,0.08282
t3289,Male,77,11,0.10484
t3289,Male,77,12,0.12485
t3289,Male,77,13,0.14765
t3289,Male,77,14,0.16953
t3289,Male,77,15,0.18753
t3289,Male,77,16,0.20527
t3289,Male,77,17,0.22227
t3289,Male,77,18,0.23774
t3289,Male,77,19,0.25384
t3289,Male,77,20,0.27269
t3289,Male,77,21,0.29296
t3289,Male,77,22,0.31482
t3289,Male,77,23,0.33785
t3289,Male,77,24,0.36089
t3289,Male,77,25,0.38306
t3289,Male,78,1,0.00655
t3289,Male,78,2,0.01058
t3289,Male,78,3,0.01719
t3289,Male,78,4,0.02467
t3289,Male,78,5,0.03079
t3289,Male,78,6,0.03816
t3289,Male,78,7,0.04725
t3289,Male,78,8,0.06142
t3289,Male,78,9,0.07627
t3289,Male,78,10,0.09411
t3289,Male,78,11,0.12057
t3289,Male,78,12,0.14431
t3289,Male,78,13,0.16831
t3289,Male,78,14,0.18718
t3289,Male,78,15,0.20497
t3289,Male,78,16,0.22202
t3289,Male,78,17,0.23755
t3289,Male,78,18,0.2537
t3289,Male,78,19,0.27258
t3289,Male,78,20,0.2929
t3289,Male,78,21,0.31479
t3289,Male,78,22,0.33784
t3289,Male,78,23,0.36089
t3289,Male,78,24,0.38306
t3289,Male,78,25,0.40502
t3289,Male,79,1,0.00688
t3289,Male,79,2,0.01114
t3289,Male,79,3,0.01829
t3289,Male,79,4,0.02657
t3289,Male,79,5,0.03354
t3289,Male,79,6,0.04157
t3289,Male,79,7,0.0525
t3289,Male,79,8,0.06772
t3289,Male,79,9,0.08457
t3289,Male,79,10,0.10658
t3289,Male,79,11,0.13845
t3289,Male,79,12,0.16588
t3289,Male,79,13,0.18683
t3289,Male,79,14,0.20467
t3289,Male,79,15,0.22177
t3289,Male,79,16,0.23735
t3289,Male,79,17,0.25355
t3289,Male,79,18,0.27248
t3289,Male,79,19,0.29284
t3289,Male,79,20,0.31476
t3289,Male,79,21,0.33784
t3289,Male,79,22,0.36089
t3289,Male,79,23,0.38306
t3289,Male,79,24,0.40502
t3289,Male,79,25,0.42637
t3289,Male,80,1,0.00735
t3289,Male,80,2,0.01193
t3289,Male,80,3,0.01996
t3289,Male,80,4,0.02927
t3289,Male,80,5,0.03701
t3289,Male,80,6,0.04618
t3289,Male,80,7,0.05921
t3289,Male,80,8,0.07545
t3289,Male,80,9,0.09597
t3289,Male,80,10,0.12318
t3289,Male,80,11,0.15878
t3289,Male,80,12,0.18648
t3289,Male,80,13,0.20437
t3289,Male,80,14,0.22152
t3289,Male,80,15,0.23715
t3289,Male,80,16,0.2534
t3289,Male,80,17,0.27238
t3289,Male,80,18,0.29278
t3289,Male,80,19,0.31473
t3289,Male,80,20,0.33783
t3289,Male,80,21,0.36089
t3289,Male,80,22,0.38306
t3289,Male,80,23,0.40502
t3289,Male,80,24,0.42637
t3289,Male,80,25,0.44673
t3289,Male,81,1,0.00802
t3289,Male,81,2,0.01311
t3289,Male,81,3,0.0224
t3289,Male,81,4,0.03299
t3289,Male,81,5,0.04184
t3289,Male,81,6,0.05245
t3289,Male,81,7,0.06806
t3289,Male,81,8,0.08737
t3289,Male,81,9,0.11288
t3289,Male,81,10,0.14743
t3289,Male,81,11,0.18176
t3289,Male,81,12,0.20407
t3289,Male,81,13,0.22128
t3289,Male,81,14,0.23696
t3289,Male,81,15,0.25326
t3289,Male,81,16,0.27228
t3289,Male,81,17,0.29271
t3289,Male,81,18,0.3147
t3289,Male,81,19,0.33782
t3289,Male,81,20,0.36089
t3289,Male,81,21,0.38306
t3289,Male,81,22,0.40502
t3289,Male,81,23,0.42637
t3289,Male,81,24,0.44673
t3289,Male,81,25,0.4657
t3289,Male,82,1,0.00898
t3289,Male,82,2,0.01478
t3289,Male,82,3,0.02574
t3289,Male,82,4,0.03794
t3289,Male,82,5,0.04848
t3289,Male,82,6,0.06092
t3289,Male,82,7,0.07991
t3289,Male,82,8,0.10528
t3289,Male,82,9,0.13821
t3289,Male,82,10,0.17782
t3289,Male,82,11,0.20377
t3289,Male,82,12,0.22103
t3289,Male,82,13,0.23676
t3289,Male,82,14,0.25311
t3289,Male,82,15,0.27218
t3289,Male,82,16,0.29265
t3289,Male,82,17,0.31467
t3289,Male,82,18,0.33781
t3289,Male,82,19,0.36089
t3289,Male,82,20,0.38306
t3289,Male,82,21,0.40502
t3289,Male,82,22,0.42637
t3289,Male,82,23,0.44673
t3289,Male,82,24,0.4657
t3289,Male,82,25,0.48631
t3289,Male,83,1,0.01031
t3289,Male,83,2,0.01722
t3289,Male,83,3,0.03073
t3289,Male,83,4,0.04539
t3289,Male,83,5,0.05842
t3289,Male,83,6,0.0743
t3289,Male,83,7,0.09824
t3289,Male,83,8,0.1333
t3289,Male,83,9,0.17373
t3289,Male,83,10,0.20347
t3289,Male,83,11,0.22078
t3289,Male,83,12,0.23656
t3289,Male,83,13,0.25297
t3289,Male,83,14,0.27208
t3289,Male,83,15,0.29259
t3289,Male,83,16,0.31464
t3289,Male,83,17,0.3378
t3289,Male,83,18,0.36089
t3289,Male,83,19,0.38306
t3289,Male,83,20,0.40502
t3289,Male,83,21,0.42637
t3289,Male,83,22,0.44673
t3289,Male,83,23,0.4657
t3289,Male,83,24,0.48631
t3289,Male,83,25,0.51238
t3289,Male,84,1,0.01198
t3289,Male,84,2,0.02033
t3289,Male,84,3,0.03717
t3289,Male,84,4,0.05506
t3289,Male,84,5,0.07164
t3289,Male,84,6,0.09294
t3289,Male,84,7,0.12482
t3289,Male,84,8,0.16505
t3289,Male,84,9,0.20347
t3289,Male,84,10,0.22053
t3289,Male,84,11,0.23637
t3289,Male,84,12,0.25282
t3289,Male,84,13,0.27198
t3289,Male,84,14,0.29253
t3289,Male,84,15,0.31461
t3289,Male,84,16,0.33779
t3289,Male,84,17,0.36089
t3289,Male,84,18,0.38306
t3289,Male,84,19,0.40502
t3289,Male,84,20,0.42637
t3289,Male,84,21,0.44673
t3289,Male,84,22,0.4657
t3289,Male,84,23,0.48631
t3289,Male,84,24,0.51238
t3289,Male,84,25,0.53981
t3289,Male,85,1,0.01406
t3289,Male,85,2,0.02421
t3289,Male,85,3,0.04521
t3289,Male,85,4,0.06733
t3289,Male,85,5,0.08925
t3289,Male,85,6,0.11873
t3289,Male,85,7,0.15687
t3289,Male,85,8,0.19505
t3289,Male,85,9,0.22053
t3289,Male,85,10,0.23617
t3289,Male,85,11,0.25268
t3289,Male,85,12,0.27188
t3289,Male,85,13,0.29247
t3289,Male,85,14,0.31457
t3289,Male,85,15,0.33778
t3289,Male,85,16,0.36089
t3289,Male,85,17,0.38306
t3289,Male,85,18,0.40502
t3289,Male,85,19,0.42637
t3289,Male,85,20,0.44673
t3289,Male,85,21,0.4657
t3289,Male,85,22,0.48631
t3289,Male,85,23,0.51238
t3289,Male,85,24,0.53981
t3289,Male,85,25,0.56867
t3289,Male,86,1,0.01659
t3289,Male,86,2,0.02904
t3289,Male,86,3,0.05545
t3289,Male,86,4,0.08376
t3289,Male,86,5,0.11403
t3289,Male,86,6,0.15129
t3289,Male,86,7,0.19235
t3289,Male,86,8,0.22053
t3289,Male,86,9,0.23617
t3289,Male,86,10,0.25253
t3289,Male,86,11,0.27178
t3289,Male,86,12,0.29241
t3289,Male,86,13,0.31454
t3289,Male,86,14,0.33777
t3289,Male,86,15,0.36089
t3289,Male,86,16,0.38306
t3289,Male,86,17,0.40502
t3289,Male,86,18,0.42637
t3289,Male,86,19,0.44673
t3289,Male,86,20,0.4657
t3289,Male,86,21,0.48631
t3289,Male,86,22,0.51238
t3289,Male,86,23,0.53981
t3289,Male,86,24,0.56867
t3289,Male,86,25,0.59903
t3289,Male,87,1,0.01934
t3289,Male,87,2,0.0346
t3289,Male,87,3,0.06745
t3289,Male,87,4,0.10431
t3289,Male,87,5,0.14421
t3289,Male,87,6,0.1895
t3289,Male,87,7,0.22053
t3289,Male,87,8,0.23617
t3289,Male,87,9,0.25253
t3289,Male,87,10,0.27168
t3289,Male,87,11,0.29234
t3289,Male,87,12,0.31451
t3289,Male,87,13,0.33777
t3289,Male,87,14,0.36089
t3289,Male,87,15,0.38306
t3289,Male,87,16,0.40502
t3289,Male,87,17,0.42637
t3289,Male,87,18,0.44673
t3289,Male,87,19,0.4657
t3289,Male,87,20,0.48631
t3289,Male,87,21,0.51238
t3289,Male,87,22,0.53981
t3289,Male,87,23,0.56867
t3289,Male,87,24,0.59903
t3289,Male,87,25,0.63096
t3289,Male,88,1,0.02217
t3289,Male,88,2,0.04048
t3289,Male,88,3,0.0808
t3289,Male,88,4,0.12843
t3289,Male,88,5,0.17734
t3289,Male,88,6,0.22053
t3289,Male,88,7,0.23617
t3289,Male,88,8,0.25253
t3289,Male,88,9,0.27168
t3289,Male,88,10,0.29228
t3289,Male,88,11,0.31448
t3289,Male,88,12,0.33776
t3289,Male,88,13,0.36089
t3289,Male,88,14,0.38306
t3289,Male,88,15,0.40502
t3289,Male,88,16,0.42637
t3289,Male,88,17,0.44673
t3289,Male,88,18,0.4657
t3289,Male,88,19,0.48631
t3289,Male,88,20,0.51238
t3289,Male,88,21,0.53981
t3289,Male,88,22,0.56867
t3289,Male,88,23,0.59903
t3289,Male,88,24,0.63096
t3289,Male,88,25,0.66453
t3289,Male,89,1,0.02526
t3289,Male,89,2,0.04685
t3289,Male,89,3,0.09627
t3289,Male,89,4,0.15678
t3289,Male,89,5,0.21132
t3289,Male,89,6,0.23617
t3289,Male,89,7,0.25253
t3289,Male,89,8,0.27168
t3289,Male,89,9,0.29228
t3289,Male,89,10,0.31445
t3289,Male,89,11,0.33775
t3289,Male,89,12,0.36089
t3289,Male,89,13,0.38306
t3289,Male,89,14,0.40502
t3289,Male,89,15,0.42637
t3289,Male,89,16,0.44673
t3289,Male,89,17,0.4657
t3289,Male,89,18,0.48631
t3289,Male,89,19,0.51238
t3289,Male,89,20,0.53981
t3289,Male,89,21,0.56867
t3289,Male,89,22,0.59903
t3289,Male,89,23,0.63096
t3289,Male,89,24,0.66453
t3289,Male,89,25,0.69981
t3289,Male,90,1,0.03003
t3289,Male,90,2,0.06263
t3289,Male,90,3,0.13108
t3289,Male,90,4,0.19916
t3289,Male,90,5,0.23617
t3289,Male,90,6,0.25253
t3289,Male,90,7,0.27168
t3289,Male,90,8,0.29228
t3289,Male,90,9,0.31445
t3289,Male,90,10,0.33774
t3289,Male,90,11,0.36089
t3289,Male,90,12,0.38306
t3289,Male,90,13,0.40502
t3289,Male,90,14,0.42637
t3289,Male,90,15,0.44673
t3289,Male,90,16,0.4657
t3289,Male,90,17,0.48631
t3289,Male,90,18,0.51238
t3289,Male,90,19,0.53981
t3289,Male,90,20,0.56867
t3289,Male,90,21,0.59903
t3289,Male,90,22,0.63096
t3289,Male,90,23,0.66453
t3289,Male,90,24,0.69981
t3289,Male,90,25,0.73687
t3289,Male,91,1,0.03943
t3289,Male,91,2,0.0936
t3289,Male,91,3,0.19182
t3289,Male,91,4,0.23617
t3289,Male,91,5,0.25253
t3289,Male,91,6,0.27168
t3289,Male,91,7,0.29228
t3289,Male,91,8,0.31445
t3289,Male,91,9,0.33774
t3289,Male,91,10,0.36089
t3289,Male,91,11,0.38306
t3289,Male,91,12,0.40502
t3289,Male,91,13,0.42637
t3289,Male,91,14,0.44673
t3289,Male,91,15,0.4657
t3289,Male,91,16,0.48631
t3289,Male,91,17,0.51238
t3289,Male,91,18,0.53981
t3289,Male,91,19,0.56867
t3289,Male,91,20,0.59903
t3289,Male,91,21,0.63096
t3289,Male,91,22,0.66453
t3289,Male,91,23,0.69981
t3289,Male,91,24,0.73687
t3289,Male,91,25,0.77578
t3289,Male,92,1,0.05584
t3289,Male,92,2,0.13645
t3289,Male,92,3,0.23617
t3289,Male,92,4,0.25253
t3289,Male,92,5,0.27168
t3289,Male,92,6,0.29228
t3289,Male,92,7,0.31445
t3289,Male,92,8,0.33774
t3289,Male,92,9,0.36089
t3289,Male,92,10,0.38306
t3289,Male,92,11,0.40502
t3289,Male,92,12,0.42637
t3289,Male,92,13,0.44673
t3289,Male,92,14,0.4657
t3289,Male,92,15,0.48631
t3289,Male,92,16,0.51238
t3289,Male,92,17,0.53981
t3289,Male,92,18,0.56867
t3289,Male,92,19,0.59903
t3289,Male,92,20,0.63096
t3289,Male,92,21,0.66453
t3289,Male,92,22,0.69981
t3289,Male,92,23,0.73687
t3289,Male,92,24,0.77578
t3289,Male,92,25,0.8166
t3289,Male,93,1,0.08051
t3289,Male,93,2,0.17499
t3289,Male,93,3,0.25253
t3289,Male,93,4,0.27168
t3289,Male,93,5,0.29228
t3289,Male,93,6,0.31445
t3289,Male,93,7,0.33774
t3289,Male,93,8,0.36089
t3289,Male,93,9,0.38306
t3289,Male,93,10,0.40502
t3289,Male,93,11,0.42637
t3289,Male,93,12,0.44673
t3289,Male,93,13,0.4657
t3289,Male,93,14,0.48631
t3289,Male,93,15,0.51238
t3289,Male,93,16,0.53981
t3289,Male,93,17,0.56867
t3289,Male,93,18,0.59903
t3289,Male,93,19,0.63096
t3289,Male,93,20,0.66453
t3289,Male,93,21,0.69981
t3289,Male,93,22,0.73687
t3289,Male,93,23,0.77578
t3289,Male,93,24,0.8166
t3289,Male,93,25,0.8594
t3289,Male,94,1,0.11426
t3289,Male,94,2,0.22256
t3289,Male,94,3,0.27168
t3289,Male,94,4,0.29228
t3289,Male,94,5,0.31445
t3289,Male,94,6,0.33774
t3289,Male,94,7,0.36089
t3289,Male,94,8,0.38306
t3289,Male,94,9,0.40502
t3289,Male,94,10,0.42637
t3289,Male,94,11,0.44673
t3289,Male,94,12,0.4657
t3289,Male,94,13,0.48631
t3289,Male,94,14,0.51238
t3289,Male,94,15,0.53981
t3289,Male,94,16,0.56867
t3289,Male,94,17,0.59903
t3289,Male,94,18,0.63096
t3289,Male,94,19,0.66453
t3289,Male,94,20,0.69981
t3289,Male,94,21,0.73687
t3289,Male,94,22,0.77578
t3289,Male,94,23,0.8166
t3289,Male,94,24,0.8594
t3289,Male,94,25,0.90421
t3289,Male,95,1,0.15768
t3289,Male,95,2,0.27168
t3289,Male,95,3,0.29228
t3289,Male,95,4,0.31445
t3289,Male,95,5,0.33774
t3289,Male,95,6,0.36089
t3289,Male,95,7,0.38306
t3289,Male,95,8,0.40502
t3289,Male,95,9,0.42637
t3289,Male,95,10,0.44673
t3289,Male,95,11,0.4657
t3289,Male,95,12,0.48631
t3289,Male,95,13,0.51238
t3289,Male,95,14,0.53981
t3289,Male,95,15,0.56867
t3289,Male,95,16,0.59903
t3289,Male,95,17,0.63096
t3289,Male,95,18,0.66453
t3289,Male,95,19,0.69981
t3289,Male,95,20,0.73687
t3289,Male,95,21,0.77578
t3289,Male,95,22,0.8166
t3289,Male,95,23,0.8594
t3289,Male,95,24,0.90421
t3289,Male,95,25,0.95108
t3290,Female,0,1,2.6e-4
t3290,Female,0,2,1.4e-4
t3290,Female,0,3,9e-5
t3290,Female,0,4,8e-5
t3290,Female,0,5,8e-5
t3290,Female,0,6,9e-5
t3290,Female,0,7,9e-5
t3290,Female,0,8,8e-5
t3290,Female,0,9,8e-5
t3290,Female,0,10,8e-5
t3290,Female,0,11,9e-5
t3290,Female,0,12,9e-5
t3290,Female,0,13,8e-5
t3290,Female,0,14,9e-5
t3290,Female,0,15,1.5e-4
t3290,Female,0,16,2.3e-4
t3290,Female,0,17,3e-4
t3290,Female,0,18,3.3e-4
t3290,Female,0,19,3.3e-4
t3290,Female,0,20,3.3e-4
t3290,Female,0,21,3.2e-4
t3290,Female,0,22,3.2e-4
t3290,Female,0,23,3.3e-4
t3290,Female,0,24,3.6e-4
t3290,Female,0,25,4e-4
t3290,Female,1,1,1.4e-4
t3290,Female,1,2,9e-5
t3290,Female,1,3,8e-5
t3290,Female,1,4,8e-5
t3290,Female,1,5,9e-5
t3290,Female,1,6,9e-5
t3290,Female,1,7,8e-5
t3290,Female,1,8,8e-5
t3290,Female,1,9,8e-5
t3290,Female,1,10,9e-5
t3290,Female,1,11,9e-5
t3290,Female,1,12,8e-5
t3290,Female,1,13,9e-5
t3290,Female,1,14,1.5e-4
t3290,Female,1,15,2.3e-4
t3290,Female,1,16,3e-4
t3290,Female,1,17,3.3e-4
t3290,Female,1,18,3.3e-4
t3290,Female,1,19,3.3e-4
t3290,Female,1,20,3.2e-4
t3290,Female,1,21,3.2e-4
t3290,Female,1,22,3.3e-4
t3290,Female,1,23,3.6e-4
t3290,Female,1,24,4e-4
t3290,Female,1,25,4e-4
t3290,Female,2,1,9e-5
t3290,Female,2,2,8e-5
t3290,Female,2,3,8e-5
t3290,Female,2,4,9e-5
t3290,Female,2,5,9e-5
t3290,Female,2,6,8e-5
t3290,Female,2,7,8e-5
t3290,Female,2,8,8e-5
t3290,Female,2,9,9e-5
t3290,Female,2,10,9e-5
t3290,Female,2,11,8e-5
t3290,Female,2,12,9e-5
t3290,Female,2,13,1.5e-4
t3290,Female,2,14,2.3e-4
t3290,Female,2,15,3e-4
t3290,Female,2,16,3.3e-4
t3290,Female,2,17,3.3e-4
t3290,Female,2,18,3.3e-4
t3290,Female,2,19,3.2e-4
t3290,Female,2,20,3.2e-4
t3290,Female,2,21,3.3e-4
t3290,Female,2,22,3.6e-4
t3290,Female,2,23,4e-4
t3290,Female,2,24,4e-4
t3290,Female,2,25,4.1e-4
t3290,Female,3,1,8e-5
t3290,Female,3,2,8e-5
t3290,Female,3,3,9e-5
t3290,Female,3,4,9e-5
t3290,Female,3,5,8e-5
t3290,Female,3,6,8e-5
t3290,Female,3,7,8e-5
t3290,Female,3,8,9e-5
t3290,Female,3,9,9e-5
t3290,Female,3,10,8e-5
t3290,Female,3,11,9e-5
t3290,Female,3,12,1.5e-4
t3290,Female,3,13,2.3e-4
t3290,Female,3,14,3e-4
t3290,Female,3,15,3.3e-4
t3290,Female,3,16,3.3e-4
t3290,Female,3,17,3.3e-4
t3290,Female,3,18,3.2e-4
t3290,Female,3,19,3.2e-4
t3290,Female,3,20,3.3e-4
t3290,Female,3,21,3.6e-4
t3290,Female,3,22,4e-4
t3290,Female,3,23,4e-4
t3290,Female,3,24,4.1e-4
t3290,Female,3,25,4.1e-4
t3290,Female,4,1,8e-5
t3290,Female,4,2,9e-5
t3290,Female,4,3,9e-5
t3290,Female,4,4,8e-5
t3290,Female,4,5,8e-5
t3290,Female,4,6,8e-5
t3290,Female,4,7,9e-5
t3290,Female,4,8,9e-5
t3290,Female,4,9,8e-5
t3290,Female,4,10,9e-5
t3290,Female,4,11,1.5e-4
t3290,Female,4,12,2.3e-4
t3290,Female,4,13,3e-4
t3290,Female,4,14,3.3e-4
t3290,Female,4,15,3.3e-4
t3290,Female,4,16,3.3e-4
t3290,Female,4,17,3.2e-4
t3290,Female,4,18,3.2e-4
t3290,Female,4,19,3.3e-4
t3290,Female,4,20,3.6e-4
t3290,Female,4,21,4e-4
t3290,Female,4,22,4e-4
t3290,Female,4,23,4.1e-4
t3290,Female,4,24,4.1e-4
t3290,Female,4,25,4.3e-4
t3290,Female,5,1,9e-5
t3290,Female,5,2,9e-5
t3290,Female,5,3,8e-5
t3290,Female,5,4,8e-5
t3290,Female,5,5,8e-5
t3290,Female,5,6,9e-5
t3290,Female,5,7,9e-5
t3290,Female,5,8,8e-5
t3290,Female,5,9,9e-5
t3290,Female,5,10,1.5e-4
t3290,Female,5,11,2.3e-4
t3290,Female,5,12,3e-4
t3290,Female,5,13,3.3e-4
t3290,Female,5,14,3.3e-4
t3290,Female,5,15,3.3e-4
t3290,Female,5,16,3.2e-4
t3290,Female,5,17,3.2e-4
t3290,Female,5,18,3.3e-4
t3290,Female,5,19,3.6e-4
t3290,Female,5,20,4e-4
t3290,Female,5,21,4e-4
t3290,Female,5,22,4.1e-4
t3290,Female,5,23,4.1e-4
t3290,Female,5,24,4.3e-4
t3290,Female,5,25,4.6e-4
