table,gender,tobacco,issue_age,duration,q_sel
t3295,Male,Nonsmoker,28,8,4.5e-4
t3295,Male,Nonsmoker,28,9,5e-4
t3295,Male,Nonsmoker,28,10,6.2e-4
t3295,Male,Nonsmoker,28,11,7.1e-4
t3295,Male,Nonsmoker,28,12,7.9e-4
t3295,Male,Nonsmoker,28,13,8.5e-4
t3295,Male,Nonsmoker,28,14,9.5e-4
t3295,Male,Nonsmoker,28,15,0.00106
t3295,Male,Nonsmoker,28,16,0.00114
t3295,Male,Nonsmoker,28,17,0.00126
t3295,Male,Nonsmoker,28,18,0.00135
t3295,Male,Nonsmoker,28,19,0.00143
t3295,Male,Nonsmoker,28,20,0.00154
t3295,Male,Nonsmoker,28,21,0.0017
t3295,Male,Nonsmoker,28,22,0.00191
t3295,Male,Nonsmoker,28,23,0.00215
t3295,Male,Nonsmoker,28,24,0.00241
t3295,Male,Nonsmoker,28,25,0.00271
t3295,Male,Nonsmoker,29,1,2e-4
t3295,Male,Nonsmoker,29,2,2.1e-4
t3295,Male,Nonsmoker,29,3,2.6e-4
t3295,Male,Nonsmoker,29,4,3e-4
t3295,Male,Nonsmoker,29,5,3.3e-4
t3295,Male,Nonsmoker,29,6,3.7e-4
t3295,Male,Nonsmoker,29,7,4.1e-4
t3295,Male,Nonsmoker,29,8,4.7e-4
t3295,Male,Nonsmoker,29,9,5.2e-4
t3295,Male,Nonsmoker,29,10,6.6e-4
t3295,Male,Nonsmoker,29,11,7.5e-4
t3295,Male,Nonsmoker,29,12,8.2e-4
t3295,Male,Nonsmoker,29,13,8.8e-4
t3295,Male,Nonsmoker,29,14,0.001
t3295,Male,Nonsmoker,29,15,0.00109
t3295,Male,Nonsmoker,29,16,0.00119
t3295,Male,Nonsmoker,29,17,0.00132
t3295,Male,Nonsmoker,29,18,0.00142
t3295,Male,Nonsmoker,29,19,0.00153
t3295,Male,Nonsmoker,29,20,0.00166
t3295,Male,Nonsmoker,29,21,0.00185
t3295,Male,Nonsmoker,29,22,0.00209
t3295,Male,Nonsmoker,29,23,0.00234
t3295,Male,Nonsmoker,29,24,0.00263
t3295,Male,Nonsmoker,29,25,0.00295
t3295,Male,Nonsmoker,30,1,1.8e-4
t3295,Male,Nonsmoker,30,2,1.9e-4
t3295,Male,Nonsmoker,30,3,2.6e-4
t3295,Male,Nonsmoker,30,4,3.1e-4
t3295,Male,Nonsmoker,30,5,3.3e-4
t3295,Male,Nonsmoker,30,6,3.7e-4
t3295,Male,Nonsmoker,30,7,4.1e-4
t3295,Male,Nonsmoker,30,8,4.7e-4
t3295,Male,Nonsmoker,30,9,5.6e-4
t3295,Male,Nonsmoker,30,10,6.8e-4
t3295,Male,Nonsmoker,30,11,7.6e-4
t3295,Male,Nonsmoker,30,12,8.3e-4
t3295,Male,Nonsmoker,30,13,9e-4
t3295,Male,Nonsmoker,30,14,0.00101
t3295,Male,Nonsmoker,30,15,0.00111
t3295,Male,Nonsmoker,30,16,0.00125
t3295,Male,Nonsmoker,30,17,0.0014
t3295,Male,Nonsmoker,30,18,0.00151
